E,DOS,dDOS,Velocity,dVelocity
0.248319,0.00223914,0.00549045,5105.922498154312,4173.304620202645
0.496638,0.00897278,0.0164996,5102.844001627019,3127.794397369042
0.744957,0.020437,0.025240099999999998,5082.098630811834,2092.1723348628784
0.993276,0.03818,0.0292384,4998.764237034045,1276.0376381900032
1.2416,0.0643302,0.0329904,4874.658201699114,833.3077473835449
1.48991,0.0990131,0.0391629,4767.643842189991,628.6099513395062
1.73823,0.137561,0.0426077,4735.157039286961,488.9144032750067
1.98655,0.174677,0.0481774,4779.866416863671,439.4769529703397
2.23487,0.215435,0.05657,4821.225270534718,422.0302292963048
2.48319,0.263439,0.06551169999999999,4836.61232397942,400.95958880294893
2.7315099999999997,0.308193,0.0681957,4891.277175860918,360.81784495829015
2.9798299999999998,0.34821799999999997,0.078432,4976.6670594887755,373.68901654700414
3.22815,0.408008,0.09267719999999999,4979.368247971949,377.0572475144792
3.4764699999999995,0.48265699999999995,0.09540989999999999,4946.607539001309,325.99215520634516
3.72479,0.525903,0.0925567,5033.390747746994,295.34186475116906
3.9731,0.553994,0.12072999999999999,5164.3140488474855,375.19404038473
4.221419999999999,0.652069,0.16456400000000002,5092.947410757517,428.4792396816167
4.46974,0.790968,0.163487,4960.9311964322405,341.8430351339893
4.7180599999999995,0.8765620000000001,0.158194,4969.844044347495,299.02548020334126
4.96638,0.980577,0.200213,4954.053939331366,337.21898795632427
5.2147,1.1805,0.21827,4810.8914301682835,296.55682959760355
5.463019999999999,1.38179,0.22453800000000002,4708.71616569325,255.10965667965473
5.71134,1.5113,0.244827,4707.638614559304,254.26637487991962
5.9596599999999995,1.62411,0.27218200000000004,4728.287146879901,264.1913127197476
6.20798,1.7439099999999998,0.294775,4744.824834737199,267.39663033358454
6.45629,1.8917099999999998,0.32172,4740.220024611704,268.77574079902956
6.704610000000001,2.0550599999999997,0.397798,4728.631950690863,305.15556797825303
6.95293,2.23461,0.38066700000000003,4711.2844503840315,267.57811420288056
7.20125,2.38593,0.381931,4718.609382893804,251.83773331829696
7.44957,2.42611,0.425863,4799.676591565335,280.88851930854565
7.697889999999999,2.3970700000000003,0.420414,4925.483809253357,288.01034124175135
7.946210000000001,2.5272,0.427112,4942.972056411315,278.5220022321406
8.19453,2.98285,0.46123100000000006,4774.19582874681,246.1354086837536
8.44285,3.5028699999999997,0.573753,4616.144300939089,252.0898522895193
8.69117,3.7396800000000003,0.572612,4604.707166828824,235.08068745922054
8.93948,3.8301800000000004,0.5745560000000001,4654.750894803108,232.8108259503259
9.1878,4.19545,0.651986,4598.782176291746,238.28037562569835
9.436119999999999,4.78481,0.685584,4480.59206294802,214.06021332000668
9.684439999999999,5.11259,0.732152,4459.272584975824,212.92615717978623
9.93276,5.06836,0.7327170000000001,4548.331851840529,219.2417729652175
10.1811,4.96085,0.702425,4656.994993165102,219.86557096142496
10.4294,5.09008,0.837824,4692.014521996613,257.49075206905746
10.6777,5.30845,0.8699479999999999,4699.9210961558665,256.7976636390832
10.926,5.39987,0.805325,4745.416799533496,235.97018344106297
11.1744,5.557230000000001,0.9220729999999999,4771.167745512547,263.939387089685
11.4227,6.04933,1.00844,4706.57253110452,261.5888639622401
11.671,6.42709,0.935283,4679.095612544456,227.03421416943786
11.9193,6.26924,0.935348,4784.723759302727,238.01810556773754
12.1676,6.35286,1.2013,4829.566925364109,304.4678069242613
12.416,7.12803,1.24181,4710.777915952163,273.6164036000533
12.6643,7.766210000000001,1.25916,4638.872300699338,250.76171316408403
12.9126,8.05508,1.28173,4642.449412093469,246.2944630625735
13.1609,8.554780000000001,1.4156,4608.3852557565415,254.24567885928536
13.4092,9.17706,1.42381,4558.221122731537,235.79246564371394
13.6575,9.7977,1.36172,4514.754030682814,209.22339680222404
13.9059,10.6433,1.5352299999999999,4444.967953134972,213.78079196310716
14.1542,11.2538,1.7095200000000002,4414.87578009961,223.60637363593176
14.4025,11.2147,1.73405,4471.542572134723,230.52504910158348
14.6508,10.9877,1.55902,4553.723212890558,215.43615126934864
14.8991,11.1393,1.44478,4584.043434857048,198.25531544914924
15.1475,11.8026,1.56857,4546.3487283529585,201.4716555755437
15.3958,12.5798,1.61884,4499.2307003869955,193.06483585816034
15.6441,13.0981,1.68975,4486.685440572538,193.007296141131
15.8924,13.2415,1.7065599999999999,4517.608557642792,194.14545716999447
16.1407,13.2667,1.65972,4561.649804093186,190.29949819735208
16.3891,13.7606,1.65672,4552.524383922795,182.77675505585177
16.6374,14.0318,1.88058,4568.57239101218,204.16509437096454
16.8857,13.2958,1.8153,4697.526321822893,213.85552581474218
17.134,12.9801,1.74027,4781.613801573845,213.76447935461323
17.3823,14.5331,2.25097,4649.21975200833,240.09214458534726
17.6307,16.8219,2.70427,4470.087478172018,239.5905774935717
17.879,17.9994,2.42168,4411.342799826654,197.90236392444697
18.1273,18.042,2.33415,4448.584620486558,191.91062245208084
18.3756,17.9286,2.35423,4498.560447589424,196.97205956423
18.6239,18.3078,2.4444,4507.437376952048,200.6732408165751
18.8722,19.0129,2.40674,4490.488270904842,189.54586947945552
19.1206,20.3623,2.60281,4427.44730555372,188.71476053419377
19.3689,22.2628,2.99286,4334.823080972559,194.3120230163641
19.6172,23.0397,2.73956,4322.0893493064605,171.37961648055912
19.8655,22.6957,3.0171900000000003,4380.39364590596,194.1767028867514
20.1138,23.0825,3.01579,4392.008153147211,191.3425061572237
20.3622,23.7675,3.13348,4385.138343168849,192.7764957648385
20.6105,23.4834,3.3261800000000004,4438.470734519996,209.61658517209858
20.8588,22.9649,3.33865,4507.468439455952,218.49424291422073
21.1071,23.7768,3.21068,4490.857186904251,202.20564355080725
21.3554,26.5832,3.6894099999999996,4360.778771162454,201.80251336495337
21.6038,30.1522,3.9547199999999996,4213.811439249721,184.2895611447355
21.8521,32.1488,3.7622400000000003,4156.251933187716,162.20003307200727
22.1004,32.3116,3.9807699999999997,4180.63195284748,171.7510816630114
22.3487,32.102,4.14703,4221.033651098029,181.82660528329694
22.597,32.4063,3.80027,4238.888976147915,165.76911104810816
22.8453,32.7129,3.63962,4256.502528833979,157.93459937068693
23.0937,33.2556,3.72568,4263.851636166276,159.30425390596784
23.342,34.9844,3.8254099999999998,4222.424575716364,153.97854512733258
23.5903,38.1422,4.04124,4131.569509003199,145.9932491154473
23.8386,40.3676,4.22158,4082.606491705728,142.39492187315872
24.0869,39.8015,4.09987,4130.30504015129,141.8975546401255
24.3353,40.3233,4.59799,4140.636582453775,157.45500006099843
24.5836,44.3048,5.257,4039.938258131307,159.8542275994773
24.8319,48.4688,5.27376,3947.121957503118,143.23050917925525
25.0802,49.9135,5.30943,3934.6791409078783,139.5873908035489
25.3285,50.8113,5.323919999999999,3937.1401915557667,137.58341348532363
25.5769,53.5908,4.89018,3893.1086504606888,118.50044513498713
25.8252,56.5557,5.10714,3848.56065626926,115.92980529123871
26.0735,59.0868,5.50064,3817.075346162991,118.53051825291303
26.3218,61.9752,5.606669999999999,3780.643657132003,114.08986070690686
26.5701,65.0081,6.4045,3744.2741164167273,123.03543357706242
26.8185,68.7207,6.634110000000001,3698.467427210232,119.08929629868567
27.0668,72.927,6.61291,3648.2939856962353,110.35369121728579
27.3151,76.5961,7.293130000000001,3611.0013002481305,114.68286171103335
27.5634,77.8537,7.0837699999999995,3613.184235900798,109.66446946266119
27.8117,77.7951,6.43671,3635.7633742328258,100.36058511828533
28.06,79.8847,6.7491699999999994,3625.1994800862553,102.17840505283365
28.3084,82.697,6.5320800000000006,3604.7484590547265,95.00122717680347
28.5567,85.0755,7.391089999999999,3591.6872262911334,104.0934317080498
28.805,89.2903,7.92996,3554.7180526510306,105.31202971705942
29.0533,93.3766,7.4215800000000005,3522.186063393331,93.40239658791857
29.3016,92.1247,7.28717,3558.1986906273223,93.90837809413846
29.55,88.2006,7.30037,3630.5783295483493,100.25469908935774
29.7983,88.8926,7.2159699999999996,3641.3893964483814,98.6203995039142
30.0466,93.847,7.76434,3595.9868341892134,99.25631932166591
30.2949,96.9179,8.16122,3577.170861768992,100.49249365845411
30.5432,93.8425,8.11102,3635.5587604550133,104.82658381265537
30.7916,88.1889,7.42017,3731.7413072028667,104.75020875166992
31.0399,87.015,7.21775,3768.57215478047,104.28900490300465
31.2882,95.5865,9.09003,3671.832545219759,116.47049190602951
31.5365,104.67200000000001,9.066230000000001,3581.1855352555904,103.47750109948612
31.7848,103.03,8.68666,3618.981998600863,101.79290178783857
32.0332,93.707,8.34803,3754.662220895513,111.58014674066084
