2theta,Intensity,Model,Residual,Background,hcp FeNi,extrapeak
22.00325979,357.0569153,357.71985653764625,-0.6629412376462369,357.56441302540566,0.02664885229240701,0.12879465994821493
22.01054637,356.85168460000006,357.76995238351134,-0.9182677835112827,357.6132149309542,0.026820384460503638,0.12991706809661668
22.01783295,356.67523189999997,357.82016250901995,-1.1449306090199798,357.6621146083424,0.026993707634807202,0.13105419304276247
22.02511954,356.6365967,357.8704872671878,-1.2338905671878138,357.711112124881,0.027168847862313005,0.13220629444444715
22.03240612,357.0929871,357.92092680990237,-0.8279397099023527,357.7602073460831,0.027345830939466426,0.1333736328797878
22.0396927,357.2481689,357.97148150247335,-0.7233126024733565,357.8094003391251,0.027524683864690855,0.13455647948357732
22.04697928,357.2348633,358.0221516476956,-0.7872883476956076,357.8586911040069,0.02770543389017875,0.13575510979854571
22.05426587,357.6964417,358.0729376247837,-0.3764959247837396,357.90807970857577,0.027888109024004647,0.13696980718394208
22.06155245,357.8031921,358.12383961059743,-0.3206475105974391,357.95756601727146,0.028072737035947076,0.13820085629002732
22.06883903,357.7566528,358.1748579980095,-0.4182051980095025,358.00715009780686,0.028259346973185835,0.1394485532294255
22.07612562,357.9370117,358.2259931877182,-0.2889814877181607,358.0568320184319,0.028447968432298656,0.14071320085396635
22.0834122,357.86447139999996,358.2772453771897,-0.4127739771897154,358.1066116427813,0.0286386307826062,0.14199510362576417
22.09069878,358.359375,358.3286149819188,0.030760018081195994,358.15648903897056,0.028831364731768554,0.1432945782164739
22.09798536,358.3898315,358.3801023550866,0.009729144913421806,358.20646420699956,0.02902620130597242,0.14461194678106357
22.10527195,358.10131839999997,358.43170792877305,-0.3303895287730825,358.2565372156549,0.029223172392369885,0.14594754072582428
22.11255853,357.9902954,358.4834319307227,-0.49313653072272245,358.3067079274977,0.02942230966839568,0.14730169355657718
22.11984511,358.28363039999994,358.53527480950527,-0.2516444095053316,358.35697641118054,0.029623646237502115,0.14867475208722392
22.1271317,358.36499019999997,358.5872370230143,-0.22224682301435905,358.40734273589214,0.02982721584603918,0.15006707127611904
22.13441828,358.54647830000005,358.63931882403733,-0.09284052403728538,358.45780676338865,0.030033052046186053,0.15147900860248742
22.14170486,358.4947205,358.69152068837565,-0.19680018837561875,358.508368562725,0.030241189887175883,0.15291093576345013
22.14899144,358.519165,358.7438430300161,-0.22467803001609354,358.5590281339012,0.03045166481636178,0.15436323129850824
22.15627803,358.66006469999996,358.7962863446815,-0.13622164468154097,358.6097855466431,0.030664513266682958,0.15583628477171377
22.16356461,358.7557983,358.8488509220484,-0.09305262204844666,358.6606406616333,0.030879771501288355,0.15733048891382903
22.17085119,358.884613,358.90153727786264,-0.01692427786264261,358.71159354846316,0.031097477382881267,0.15884625201660293
22.17813777,358.83016969999994,358.9543458665087,-0.12417616650873242,358.7626442071329,0.03131766922582242,0.16038399014995505
22.18542436,358.7895508,359.0072772259264,-0.21772642592640068,358.813792707905,0.03154038641171296,0.16194413160963753
