# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  5.951720810E+01
5.005540130E-01  5.691573715E+01
5.078405957E-01  5.629460907E+01
5.151271785E-01  5.192771530E+01
5.224137613E-01  5.089212799E+01
5.297003441E-01  5.131272507E+01
5.369869269E-01  5.210827637E+01
5.442735096E-01  5.245220947E+01
5.515600924E-01  5.225761795E+01
5.588466752E-01  5.271696472E+01
5.661332580E-01  5.208270264E+01
5.734198407E-01  5.145912933E+01
5.807064235E-01  5.098063660E+01
5.879930063E-01  5.190417099E+01
5.952795891E-01  5.228535843E+01
6.025661718E-01  5.264297485E+01
6.098527546E-01  5.210878754E+01
6.171393374E-01  5.159063339E+01
6.244259202E-01  5.182865906E+01
6.317125030E-01  5.170886612E+01
6.389990857E-01  5.114546585E+01
6.462856685E-01  5.005508041E+01
6.535722513E-01  5.016278076E+01
6.608588341E-01  5.168853760E+01
6.681454168E-01  5.200202942E+01
6.754319996E-01  5.151334000E+01
6.827185824E-01  5.134991455E+01
6.900051652E-01  5.192076492E+01
6.972917479E-01  5.270151138E+01
7.045783307E-01  5.234954453E+01
7.118649135E-01  5.252056122E+01
7.191514963E-01  5.238256073E+01
7.264380791E-01  5.169152451E+01
7.337246618E-01  5.093241119E+01
7.410112446E-01  5.062189102E+01
7.482978274E-01  5.116895294E+01
7.555844102E-01  5.122193527E+01
7.628709929E-01  5.156637955E+01
7.701575757E-01  5.186267853E+01
7.774441585E-01  5.260538483E+01
7.847307413E-01  5.264476395E+01
7.920173240E-01  5.268472290E+01
7.993039068E-01  5.235645294E+01
8.065904896E-01  5.224745178E+01
8.138770724E-01  5.249076843E+01
8.211636552E-01  5.263029480E+01
8.284502379E-01  5.277809143E+01
8.357368207E-01  5.307817459E+01
8.430234035E-01  5.324669266E+01
8.503099863E-01  5.327635956E+01
8.575965690E-01  5.296071625E+01
8.648831518E-01  5.264896774E+01
8.721697346E-01  5.238943100E+01
8.794563174E-01  5.198379517E+01
8.867429001E-01  5.153704453E+01
8.940294829E-01  5.177034378E+01
9.013160657E-01  5.241480637E+01
9.086026485E-01  5.319319916E+01
9.158892313E-01  5.364250183E+01
9.231758140E-01  5.414585114E+01
9.304623968E-01  5.452166748E+01
9.377489796E-01  5.445146942E+01
9.450355624E-01  5.437229919E+01
9.523221451E-01  5.424034500E+01
9.596087279E-01  5.380804825E+01
9.668953107E-01  5.256475830E+01
9.741818935E-01  5.230107498E+01
9.814684762E-01  5.176576996E+01
9.887550590E-01  5.175570297E+01
9.960416418E-01  5.154420853E+01
1.003328225E+00  5.177305984E+01
1.010614807E+00  5.183404541E+01
1.017901390E+00  5.188439560E+01
1.025187973E+00  5.181110382E+01
1.032474556E+00  5.156512833E+01
1.039761138E+00  5.154149628E+01
1.047047721E+00  5.145581055E+01
1.054334304E+00  5.190675735E+01
1.061620887E+00  5.187822342E+01
1.068907470E+00  5.194906998E+01
