# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.948645391E-01  2.089305420E+02
5.021508390E-01  2.059324341E+02
5.094371388E-01  2.068296509E+02
5.167234386E-01  2.040368958E+02
5.240097384E-01  2.026336670E+02
5.312960383E-01  2.044199982E+02
5.385823381E-01  2.037476349E+02
5.458686379E-01  2.015596161E+02
5.531549377E-01  1.991703491E+02
5.604412376E-01  1.969015503E+02
5.677275374E-01  1.950263519E+02
5.750138372E-01  1.962168427E+02
5.823001371E-01  1.966798248E+02
5.895864369E-01  1.947471313E+02
5.968727367E-01  1.942849884E+02
6.041590365E-01  1.959282837E+02
6.114453364E-01  1.981807098E+02
6.187316362E-01  1.984550781E+02
6.260179360E-01  1.992582703E+02
6.333042358E-01  1.989589844E+02
6.405905357E-01  1.995535583E+02
6.478768355E-01  1.990441742E+02
6.551631353E-01  1.953331757E+02
6.624494352E-01  1.949209442E+02
6.697357350E-01  1.976130371E+02
6.770220348E-01  2.020072174E+02
6.843083346E-01  2.035303802E+02
6.915946345E-01  2.025753021E+02
6.988809343E-01  1.959536896E+02
7.061672341E-01  1.957773895E+02
7.134535339E-01  1.950876160E+02
7.207398338E-01  1.970415649E+02
7.280261336E-01  1.941526337E+02
7.353124334E-01  1.946342926E+02
7.425987333E-01  1.942079926E+02
7.498850331E-01  1.953716278E+02
7.571713329E-01  1.972220154E+02
7.644576327E-01  1.970475464E+02
7.717439326E-01  1.991685333E+02
7.790302324E-01  1.971104889E+02
7.863165322E-01  1.984679260E+02
7.936028321E-01  1.949519348E+02
8.008891319E-01  1.931840057E+02
8.081754317E-01  1.916492157E+02
8.154617315E-01  1.924395142E+02
8.227480314E-01  1.914418335E+02
8.300343312E-01  1.926491241E+02
8.373206310E-01  1.943479767E+02
8.446069308E-01  1.940965881E+02
8.518932307E-01  1.941844635E+02
8.591795305E-01  1.963181000E+02
8.664658303E-01  1.979044647E+02
8.737521302E-01  1.964820099E+02
8.810384300E-01  1.950435333E+02
8.883247298E-01  1.938499756E+02
8.956110296E-01  1.936610718E+02
9.028973295E-01  1.945520020E+02
9.101836293E-01  1.971456146E+02
9.174699291E-01  1.974599915E+02
9.247562289E-01  1.970493774E+02
9.320425288E-01  1.944971161E+02
9.393288286E-01  1.943044281E+02
9.466151284E-01  1.917606354E+02
9.539014283E-01  1.906157990E+02
9.611877281E-01  1.914975586E+02
9.684740279E-01  1.912307587E+02
9.757603277E-01  1.920785675E+02
9.830466276E-01  1.931349792E+02
9.903329274E-01  1.944698944E+02
9.976192272E-01  1.957567596E+02
1.004905527E+00  1.962572937E+02
1.012191827E+00  1.955506134E+02
1.019478127E+00  1.949068146E+02
1.026764427E+00  1.944282532E+02
1.034050726E+00  1.963857574E+02
1.041337026E+00  1.973388977E+02
1.048623326E+00  1.985105286E+02
1.055909626E+00  1.989483643E+02
1.063195926E+00  1.976891174E+02
1.070482225E+00  1.980325623E+02
1.077768525E+00  1.983600616E+02
1.085054825E+00  1.994319305E+02
1.092341125E+00  1.974857025E+02
1.099627425E+00  1.972422180E+02
1.106913725E+00  1.979521332E+02
1.114200024E+00  1.991977692E+02
1.121486324E+00  1.986441040E+02
1.128772624E+00  1.971010284E+02
1.136058924E+00  1.963101501E+02
1.143345224E+00  1.960037842E+02
1.150631524E+00  1.956932068E+02
1.157917823E+00  1.954262390E+02
1.165204123E+00  1.960526733E+02
1.172490423E+00  1.953014221E+02
1.179776723E+00  1.943666840E+02
1.187063023E+00  1.933467865E+02
1.194349323E+00  1.940122528E+02
1.201635622E+00  1.941321411E+02
1.208921922E+00  1.944979553E+02
1.216208222E+00  1.939770660E+02
1.223494522E+00  1.948120270E+02
1.230780822E+00  1.949598846E+02
1.238067122E+00  1.947148590E+02
1.245353421E+00  1.949621429E+02
1.252639721E+00  1.941383667E+02
1.259926021E+00  1.932399139E+02
1.267212321E+00  1.913912506E+02
1.274498621E+00  1.897323303E+02
1.281784920E+00  1.884277802E+02
1.289071220E+00  1.892387695E+02
1.296357520E+00  1.908720551E+02
1.303643820E+00  1.914176636E+02
1.310930120E+00  1.912816620E+02
1.318216420E+00  1.908913574E+02
1.325502719E+00  1.909233856E+02
1.332789019E+00  1.906769409E+02
1.340075319E+00  1.901839905E+02
1.347361619E+00  1.911835022E+02
1.354647919E+00  1.918652191E+02
1.361934219E+00  1.923691406E+02
1.369220518E+00  1.927153778E+02
1.376506818E+00  1.943155670E+02
1.383793118E+00  1.953059235E+02
1.391079418E+00  1.962175598E+02
1.398365718E+00  1.960990143E+02
1.405652018E+00  1.953639069E+02
1.412938317E+00  1.950760956E+02
1.420224617E+00  1.951476288E+02
1.427510917E+00  1.950105591E+02
1.434797217E+00  1.944517212E+02
1.442083517E+00  1.937815399E+02
1.449369817E+00  1.931182556E+02
1.456656116E+00  1.924498444E+02
1.463942416E+00  1.925198517E+02
1.471228716E+00  1.921210480E+02
1.478515016E+00  1.920361176E+02
1.485801316E+00  1.909061432E+02
1.493087615E+00  1.905579224E+02
1.500373915E+00  1.907241058E+02
1.507660215E+00  1.917616119E+02
1.514946515E+00  1.916923828E+02
1.522232815E+00  1.915326691E+02
1.529519115E+00  1.901725922E+02
1.536805414E+00  1.903790283E+02
1.544091714E+00  1.907071991E+02
1.551378014E+00  1.924202118E+02
1.558664314E+00  1.930337982E+02
1.565950614E+00  1.930253296E+02
1.573236914E+00  1.928321075E+02
1.580523213E+00  1.922621765E+02
1.587809513E+00  1.926799469E+02
