# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  5.546820068E+01
5.005540130E-01  5.402316284E+01
5.078405957E-01  5.190627670E+01
5.151271785E-01  5.164836884E+01
5.224137613E-01  5.113686371E+01
5.297003441E-01  5.276509476E+01
5.369869269E-01  5.338136292E+01
5.442735096E-01  5.406181335E+01
5.515600924E-01  5.303176117E+01
5.588466752E-01  5.196528625E+01
5.661332580E-01  5.190933609E+01
5.734198407E-01  5.230872726E+01
5.807064235E-01  5.238424301E+01
5.879930063E-01  5.245759201E+01
5.952795891E-01  5.210743713E+01
6.025661718E-01  5.181287766E+01
6.098527546E-01  5.169139862E+01
6.171393374E-01  5.178267670E+01
6.244259202E-01  5.176878738E+01
6.317125030E-01  5.151200867E+01
6.389990857E-01  5.182690048E+01
6.462856685E-01  5.269970703E+01
6.535722513E-01  5.263939285E+01
6.608588341E-01  5.367570877E+01
6.681454168E-01  5.382561111E+01
6.754319996E-01  5.375797653E+01
6.827185824E-01  5.370230865E+01
6.900051652E-01  5.365918732E+01
6.972917479E-01  5.420630264E+01
7.045783307E-01  5.379539108E+01
7.118649135E-01  5.368746185E+01
7.191514963E-01  5.368109512E+01
7.264380791E-01  5.330338287E+01
7.337246618E-01  5.236621475E+01
7.410112446E-01  5.192774963E+01
7.482978274E-01  5.250963593E+01
7.555844102E-01  5.259209442E+01
7.628709929E-01  5.239612198E+01
7.701575757E-01  5.207902145E+01
7.774441585E-01  5.192702484E+01
7.847307413E-01  5.177625275E+01
7.920173240E-01  5.233237076E+01
7.993039068E-01  5.262306213E+01
8.065904896E-01  5.293263245E+01
8.138770724E-01  5.293159866E+01
8.211636552E-01  5.325136948E+01
8.284502379E-01  5.295701218E+01
8.357368207E-01  5.268162918E+01
8.430234035E-01  5.189894104E+01
8.503099863E-01  5.169910431E+01
8.575965690E-01  5.201492310E+01
8.648831518E-01  5.184126282E+01
8.721697346E-01  5.178815842E+01
