E,DOS,dDOS,Velocity,dVelocity
0.247279,0.00542939,0.0053856,3926.7500964532956,1298.3612796281882
0.494559,0.0208768,0.0170396,3978.776537573162,1082.491473333582
0.741838,0.046844300000000005,0.0277802,3982.409526902142,787.2354679852704
0.989118,0.0879813,0.0335385,3910.155816671926,496.85469301938707
1.2364,0.146783,0.039714,3825.6584705931537,345.03203305013915
1.4836799999999999,0.21843800000000002,0.045886800000000005,3783.9281667152063,264.9672290592813
1.7309599999999998,0.297142,0.05448530000000001,3784.6767547749664,231.33280285856554
1.9782400000000002,0.377801,0.061270500000000006,3818.772066434014,206.44728847796705
2.22551,0.456934,0.07250989999999999,3876.9838682140694,205.08588310958928
2.4727900000000003,0.542077,0.0767003,3928.8304072998903,185.31145015579207
2.72007,0.658756,0.08496010000000001,3923.1716597282216,168.6691083352546
2.96735,0.817559,0.10762999999999999,3868.6989347673134,169.77971768525015
3.21463,0.9724379999999999,0.131208,3851.4607282530073,173.2324173465103
3.46191,1.07726,0.137665,3910.771631794877,166.59954321462465
3.70919,1.1917799999999998,0.15751099999999998,3959.248929551207,174.4351579680367
3.9564699999999995,1.37684,0.187056,3939.153264036203,178.40046488536464
4.20375,1.58215,0.194966,3915.9230926550204,160.86292370269538
4.45103,1.7584799999999998,0.22535700000000003,3927.232881737344,167.7754655873131
4.69831,1.9356099999999998,0.250163,3943.186141912627,169.88701383044256
4.94559,2.1722599999999996,0.262971,3926.451675657421,158.45576287154822
5.19287,2.49057,0.29845900000000003,3875.5276073216055,154.82075028510783
5.44015,2.81503,0.320969,3837.70592526784,145.87057044800022
5.68743,3.0586900000000004,0.355131,3845.2478739365647,148.83054254962184
5.93471,3.22606,0.35888400000000004,3886.281960429569,144.1231573083573
6.18199,3.4018,0.39961399999999997,3923.509652086069,153.64570256549473
6.42926,3.70111,0.429874,3915.8145329126987,151.61629403934614
6.676539999999999,4.08059,0.48358100000000004,3887.037841680047,153.5600345448741
6.92382,4.30041,0.47048900000000005,3913.3859102791935,142.72873516312904
7.1711,4.3779,0.505685,3982.2393446012497,153.34039156781037
7.41838,4.6104,0.5816859999999999,4003.611861098257,168.3879787462432
7.665660000000001,5.12881,0.602474,3949.2953794572313,154.65184016213107
7.912939999999999,5.72393,0.636479,3888.8327239482905,144.15405613390735
8.160219999999999,6.0896300000000005,0.713493,3888.3295135353046,151.87134175063716
8.4075,6.15493,0.704187,3952.4131003597736,150.74499058679595
8.65478,6.22047,0.734546,4015.3345961883942,158.06326548472103
8.90206,6.557930000000001,0.791855,4020.0384287360876,161.81582456590468
9.149339999999999,7.2507399999999995,0.901611,3959.355696653874,164.12373668694468
9.39662,8.11488,0.93742,3881.913563912573,149.4902755684912
9.6439,8.76902,0.974527,3848.9614753260025,142.5949887577696
9.89118,9.000639999999999,0.982635,3880.6075574268802,141.23354602271323
10.1385,9.07455,1.02993,3934.288678915841,148.85557490304885
10.3857,9.39958,1.0973899999999999,3951.358961044345,153.78474043079646
10.633,10.0939,1.11171,3919.6112493249284,143.91103760596067
10.8803,10.9187,1.31578,3877.2968687509315,155.75910157718752
11.1276,11.546,1.36542,3863.218495618461,152.29908269425198
11.3749,11.9326,1.2818200000000002,3877.443541005935,138.85389865522143
11.6221,12.3434,1.3719700000000001,3889.2893682084173,144.11126819275725
11.8694,12.8473,1.4990700000000001,3892.0105382846214,151.39038859598082
12.1167,13.1812,1.4989,3912.2809871797963,148.3077600169194
12.364,13.3912,1.50727,3944.496886623439,148.0062571970351
12.6113,14.0843,1.6117,3930.250826439708,149.9287312556553
12.8585,15.4354,1.64156,3861.7103438602144,136.91153845031948
13.1058,16.9376,1.75216,3791.844498080915,130.76644647761464
13.3531,18.1326,1.8521599999999998,3753.129006131226,127.80180437869976
13.6004,19.0942,1.91783,3734.4451415012013,125.04357565410261
13.8476,20.0914,1.9910299999999999,3715.9659469938088,122.76294394600578
14.0949,20.8029,2.09468,3716.7112680628534,124.76105810859221
14.3422,20.4076,2.09409,3784.1817824507375,129.44940304559205
14.5895,20.0339,2.09387,3851.210205737219,134.1851426251283
14.8368,21.6642,2.27201,3794.3558787570396,132.65643991083093
15.084,24.9068,2.40394,3662.1024526161304,117.8329670820047
15.3313,27.4272,2.6863200000000003,3584.9597356865547,117.05492397699854
15.5786,27.7986,2.62343,3607.198942093474,113.4879284840282
15.8259,27.528,2.55641,3657.1786609344017,113.22356323073392
16.0732,29.1443,2.66289,3625.5659407787884,110.43635154081028
16.3204,31.9974,2.87906,3550.376588774464,106.49982510476524
16.5677,34.1197,3.06127,3510.2000288832874,104.99462986819425
16.815,35.633,3.08285,3494.131434528227,100.7819050659084
17.0623,37.4886,3.23392,3469.1048588690624,99.76797927699329
17.3096,39.4625,3.42429,3443.144705291789,99.60569190826064
17.5568,41.5164,3.39099,3417.5572422401865,93.06230704305494
17.8041,43.9056,3.66601,3385.832712056844,94.25128911015766
18.0514,45.6772,3.65801,3372.351908274788,90.03936232172134
18.2987,46.8108,3.82047,3375.387121963478,91.84290825684873
18.546,48.7725,4.04941,3359.4430504966635,92.98927874612875
18.7932,52.1815,4.109380000000001,3313.7552045680704,87.00352454651325
19.0405,57.0392,4.3190800000000005,3245.0386664092684,81.92203650570362
19.2878,61.6638,4.46769,3189.1172505007153,77.0360579274631
19.5351,64.7139,4.78567,3164.973077702914,78.03372142618637
19.7824,67.1327,4.99566,3152.8264602618738,78.22126806800033
20.0296,69.7121,5.20365,3139.3344159822964,78.12733009203332
20.2769,72.432,5.237480000000001,3124.9974405587395,75.33776805494024
20.5242,76.1285,5.45662,3098.5167858963605,74.04625742007829
