2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00031924,534.7128296,534.7488388027491,-0.03600920274914188,533.371128842663,1.3777099600860958
24.00759741,534.5335083000001,534.3331584173696,0.20034988263046216,532.9275401142895,1.4056183030801315
24.01487557,534.4282837000001,533.919645340077,0.5086383599231112,532.4852678766974,1.434377463379517
24.02215374,533.9585571,533.5083331294321,0.4502239705678903,532.0443109145463,1.4640222148858772
24.0294319,533.3081055,533.0992593838337,0.20884611616634174,531.604670439564,1.4945889442696896
24.03671007,532.2253418,532.6924613297109,-0.4671195297108852,531.1663452436369,1.5261160860740608
24.04398823,531.7912598,532.2879804346023,-0.49672063460229765,530.7293365312617,1.5586439033406447
24.0512664,531.3852539,531.8858580612992,-0.5006041612992931,530.2936431015587,1.592214959740497
24.05854457,530.8426513999999,531.4861395005379,-0.6434881005379793,529.8592655558723,1.6268739446655942
24.06582273,531.1707763999999,531.0888724333523,0.08190396664758737,529.4262044883126,1.6626679450397688
24.0731009,531.2510986000001,530.6941054636953,0.5569931363047544,528.9944587088494,1.6996467548459608
24.08037906,531.2443848,530.3018920976353,0.9424927023646887,528.5640294038985,1.7378626937367787
24.08765723,531.0338745,529.9122865841875,1.1215879158124835,528.1349153906594,1.7773711935281526
24.0949354,530.0889281999999,529.5253478898425,0.5635803101574766,527.7071172614369,1.818230628405601
24.10221356,528.5996704,529.1411382739665,-0.5414678739664396,527.2806356013007,1.8605026726658564
24.10949173,527.8758545,528.7597219465833,-0.8838674465833947,526.8554692383032,1.9042527082801872
24.11676989,527.5993041999999,528.3811689968071,-0.7818647968072128,526.4316193407749,1.949549656032173
24.12404806,528.0968018,528.0055514631451,0.09125033685484141,526.0090847439997,1.9964667191454262
24.13132623,528.0740967,527.6329472677119,0.44114943228817083,525.587866031241,2.0450812364708524
24.13860439,528.1746216,527.2634389439994,0.9111826560006193,525.1679637785282,2.0954751654711234
24.14588256,527.53125,526.897112464608,0.6341375353920284,524.7493768319928,2.14773563261521
24.15316072,527.4005737,526.5340611440856,0.8665125559143689,524.3321063418889,2.2019548021966817
24.16043889,526.7608643,526.1743820033469,0.5864822966531165,523.9161511615794,2.2582308417674577
24.16771706,526.0773926,525.8181796964357,0.2592129035643893,523.5015118652836,2.316667831152067
24.17499522,524.4006958000001,525.4655654529694,-1.0648696529692643,523.0881890199944,2.3773764329749403
24.18227339,524.2250366000001,525.1166561468383,-0.8916195468382284,522.6761814899237,2.440474656914654
24.18955155,523.7927246,524.7715782196623,-0.9788536196622317,522.2654904072451,2.506087812417182
24.19682972,524.3359985000001,524.4304644400199,-0.09446594001985886,521.8561146433958,2.5743497966241304
24.20410789,523.6540527,524.0934578826739,-0.4394051826739087,521.4480547635649,2.64540311910897
24.21138605,523.7489624,523.760711187078,-0.011748787077976885,521.0413113257009,2.719399861377093
24.21866422,523.0217896,523.432385982835,-0.4105963828349104,520.6358832120932,2.7965027707417542
24.22594238,523.2096558000001,523.1086569184049,0.10099888159516013,520.2317715368354,2.8768853815695934
24.23322055,523.0245972,522.7897089768117,0.23488822318836355,519.8289751894526,2.96073378735899
24.24049872,524.1166992,522.4757416167084,1.640957583291538,519.4274947260856,3.04824689062285
24.24777688,523.2382812,522.1669685168206,1.0713126831793716,519.027330695646,3.1396378211745235
24.25505505,522.6198730000001,521.8636175522328,0.7562554477673302,518.6284819985012,3.2351355537315603
24.26233321,521.2802734,521.5659350841445,-0.2856616841444293,518.2309497306696,3.334985353474864
24.26961138,520.6340941999999,521.2741840999198,-0.6400898999198716,517.834732799749,3.4394513001708487
24.27688955,520.5454712000001,520.9886487176217,-0.4431775176216206,517.4398317528467,3.5488169647750842
24.28416771,521.2781372,520.7096347087818,0.5685024912181689,517.0462471298279,3.663387578953957
24.29144588,520.9464111000001,520.4374703604767,0.508940739523382,516.6539778491479,3.7834925113288542
24.29872404,521.166687,520.1725113156883,0.9941756843116991,516.2630249887397,3.9094863269486244
24.30600221,519.9938965,519.9151399959356,0.07875650406435852,515.8733874742848,4.041752521650838
