Fit results
,Deviator,background
value,4.487E-01, 6.27010E+00
error,0.000E+00, 1.13336E-01

Iteration history
Deviator,Quality,background,,
5.034E+01, 1.276E+01, 3.000E+00,  
3.925E+01, 1.226E+01, 3.400E+00, L
2.769E+01, 1.123E+01, 3.840E+00, L
1.725E+01, 9.606E+00, 4.324E+00, L
9.199E+00, 7.556E+00, 4.856E+00, L
3.809E+00, 4.922E+00, 5.442E+00, L
5.974E-01, 1.932E-01, 6.086E+00, L
4.671E-01, 3.589E-02, 6.205E+00,  
4.487E-01, 2.559E-05, 6.268E+00,  
4.487E-01,, 6.270E+00,  
