Bin Midpoint,Prob
3538.5,0.049
3543.5,0.1335
3547.5,0.1862
3552.5,0.0497
3554.5,0.2176
3556.5,0.135
3559.5,0.0497
3563.5,0.1864
3564.5,0.2345
3567.5,0.1336
3572.5,0.049
3573.5,0.2149
3579.5,0.4142
3585.5,0.1298
3590.5,0.2199
3597.5,0.2458
3598.5,0.2113
3607.5,0.1661
3611.5,0.2033
3620.5,0.1826
3621.5,0.1877
3623.5,0.1196
3634.5,0.1675
3635.5,0.1779
3637.5,0.1674
3643.5,0.0445
3647.5,0.1672
3653.5,0.1654
3654.5,0.143
3656.5,0.1495
3663.5,0.1547
3666.5,0.1582
3672.5,0.1348
3673.5,0.1498
3678.5,0.1044
3683.5,0.1509
3687.5,0.1435
3688.5,0.2669
3690.5,0.1365
3702.5,0.1132
3706.5,0.2768
3707.5,0.1243
3709.5,0.1475
3712.5,0.0403
3713.5,0.1265
3716.5,0.1064
3722.5,0.1173
3724.5,0.124
3725.5,0.134
3728.5,0.1007
3733.5,0.1448
3736.5,0.2535
3739.5,0.1184
3741.5,0.0899
3744.5,0.1257
3748.5,0.1064
3750.5,0.0989
3753.5,0.1403
3754.5,0.1138
3757.5,0.0743
3760.5,0.122
3761.5,0.1474
3762.5,0.0956
3767.5,0.1096
3771.5,0.0624
3773.5,0.2696
3776.5,0.1189
3779.5,0.0794
3781.5,0.0991
3782.5,0.1476
3783.5,0.0568
3789.5,0.1158
3790.5,0.1333
3792.5,0.0415
3794.5,0.067
3795.5,0.0534
3797.5,0.1534
3798.5,0.0828
3802.5,0.1454
3804.5,0.1055
3805.5,0.1321
3807.5,0.1118
3813.5,0.1124
3815.5,0.0702
3818.5,0.4382
3819.5,0.1053
3822.5,0.0887
3828.5,0.0648
3830.5,0.0434
3831.5,0.0554
3834.5,0.2676
3835.5,0.1532
3838.5,0.1641
3839.5,0.0757
3840.5,0.0619
3843.5,0.0899
3847.5,0.1471
3853.5,0.3135
3854.5,0.2176
3856.5,0.1735
3864.5,0.1366
3865.5,0.1566
3868.5,0.0423
3869.5,0.1732
3871.5,0.0876
3872.5,0.1256
3875.5,0.2149
3877.5,0.0523
3879.5,0.1051
3882.5,0.1741
3884.5,0.1167
3885.5,0.1115
3890.5,0.1941
3891.5,0.314
3895.5,0.0763
3899.5,0.2429
3901.5,0.0354
3902.5,0.1445
3903.5,0.2602
3905.5,0.0269
3909.5,0.1914
3912.5,0.1117
3914.5,0.0264
3915.5,0.1673
3916.5,0.2041
3917.5,0.0957
3918.5,0.0521
3920.5,0.1405
3921.5,0.0263
3922.5,0.0321
3923.5,0.2092
3925.5,0.1145
3929.5,0.0257
3930.5,0.143
3932.5,0.0312
3933.5,0.1926
3934.5,0.1712
3935.5,0.2216
