@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 15:03:03 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -8.10333E+01 -3.45659E-02
 -8.07839E+01 -2.06475E-02
 -8.05346E+01  6.22252E-03
 -8.02853E+01  8.05227E-03
 -8.00359E+01 -1.46580E-02
 -7.97866E+01 -2.44286E-02
 -7.95373E+01 -2.17163E-02
 -7.92879E+01 -2.44078E-02
 -7.90386E+01 -2.83042E-02
 -7.87893E+01 -2.49820E-02
 -7.85399E+01 -1.55458E-02
 -7.82906E+01 -1.88805E-04
 -7.80413E+01  1.37046E-02
 -7.77919E+01  1.32963E-02
 -7.75426E+01  4.44474E-03
 -7.72933E+01 -1.60206E-03
 -7.70439E+01 -3.74318E-03
 -7.67946E+01  7.21143E-04
 -7.65453E+01  9.89902E-03
 -7.62959E+01  9.15905E-03
 -7.60466E+01 -6.11330E-03
 -7.57973E+01 -1.36358E-02
 -7.55479E+01 -7.95296E-03
 -7.52986E+01  2.34950E-03
 -7.50493E+01  1.04105E-02
 -7.47999E+01  6.89578E-03
 -7.45506E+01 -8.14554E-03
 -7.43013E+01 -1.63003E-02
 -7.40519E+01 -1.08722E-02
 -7.38026E+01 -1.01560E-02
 -7.35533E+01 -1.71257E-02
 -7.33039E+01 -1.31810E-02
 -7.30546E+01  5.79836E-03
 -7.28053E+01  1.79854E-02
 -7.25559E+01  1.22372E-02
 -7.23066E+01  5.29437E-04
 -7.20573E+01  3.12929E-03
 -7.18079E+01  1.17830E-02
 -7.15586E+01  9.60901E-03
 -7.13093E+01  3.43523E-03
 -7.10599E+01 -2.13375E-04
 -7.08106E+01 -7.15617E-03
 -7.05613E+01 -1.95951E-02
 -7.03119E+01 -1.87641E-02
 -7.00626E+01 -1.06706E-02
 -6.98133E+01 -1.39726E-02
 -6.95639E+01 -2.31557E-02
 -6.93146E+01 -1.20655E-02
 -6.90653E+01  1.87449E-02
 -6.88159E+01  3.03899E-02
 -6.85666E+01  1.15698E-02
 -6.83173E+01 -3.26204E-03
 -6.80680E+01 -1.83447E-03
 -6.78186E+01  1.73172E-03
 -6.75693E+01  1.48906E-04
 -6.73200E+01 -5.31810E-03
 -6.70706E+01 -9.09020E-03
 -6.68213E+01 -5.80591E-03
 -6.65720E+01  5.32246E-03
 -6.63226E+01  1.17270E-02
 -6.60733E+01  3.98453E-03
 -6.58240E+01 -4.66366E-03
 -6.55746E+01  3.15501E-03
 -6.53253E+01  1.57355E-02
 -6.50760E+01  1.50862E-02
 -6.48266E+01  7.67668E-03
 -6.45773E+01 -7.65786E-05
 -6.43280E+01 -1.20358E-02
 -6.40786E+01 -1.85241E-02
 -6.38293E+01 -3.21985E-03
 -6.35800E+01  2.22891E-02
 -6.33306E+01  3.01240E-02
 -6.30813E+01  1.58074E-02
 -6.28320E+01  1.91332E-02
 -6.25826E+01  4.53113E-02
 -6.23333E+01  5.01329E-02
 -6.20840E+01  1.22940E-02
 -6.18346E+01 -2.60527E-02
 -6.15853E+01 -2.66706E-02
 -6.13360E+01 -3.70401E-03
 -6.10866E+01  1.18010E-02
 -6.08373E+01  1.60761E-02
 -6.05880E+01  2.37051E-02
 -6.03386E+01  3.66306E-02
 -6.00893E+01  3.99924E-02
 -5.98400E+01  2.87181E-02
 -5.95906E+01  1.38624E-02
 -5.93413E+01  4.33731E-03
 -5.90920E+01  5.21355E-03
 -5.88426E+01  4.84684E-03
 -5.85933E+01  6.13422E-03
 -5.83440E+01  1.85976E-02
 -5.80946E+01  3.53537E-02
 -5.78453E+01  3.67667E-02
 -5.75960E+01  3.14570E-02
 -5.73466E+01  3.29243E-02
 -5.70973E+01  3.19262E-02
 -5.68480E+01  1.99422E-02
 -5.65986E+01  5.13937E-03
 -5.63493E+01  3.11405E-05
 -5.61000E+01  7.90299E-03
 -5.58506E+01  2.45114E-02
 -5.56013E+01  3.80624E-02
 -5.53520E+01  3.56545E-02
 -5.51026E+01  2.16723E-02
 -5.48533E+01  9.21170E-03
 -5.46040E+01  3.84382E-03
 -5.43546E+01 -1.45725E-04
 -5.41053E+01  7.55044E-03
 -5.38560E+01  3.49866E-02
 -5.36066E+01  6.53556E-02
 -5.33573E+01  7.27519E-02
 -5.31080E+01  7.69543E-02
 -5.28586E+01  8.53185E-02
 -5.26093E+01  7.85748E-02
 -5.23600E+01  6.80900E-02
 -5.21106E+01  8.59297E-02
 -5.18613E+01  1.05280E-01
 -5.16120E+01  1.04016E-01
 -5.13626E+01  1.20284E-01
 -5.11133E+01  1.53330E-01
 -5.08640E+01  1.60669E-01
 -5.06146E+01  1.57142E-01
 -5.03653E+01  1.74195E-01
 -5.01160E+01  1.77919E-01
 -4.98666E+01  1.58038E-01
 -4.96173E+01  1.58162E-01
 -4.93680E+01  2.01273E-01
 -4.91186E+01  2.26178E-01
 -4.88693E+01  2.09205E-01
 -4.86200E+01  1.79305E-01
 -4.83706E+01  1.68389E-01
 -4.81213E+01  1.59044E-01
 -4.78720E+01  1.46929E-01
 -4.76226E+01  1.54648E-01
