Fit results
,Deviator,norm,background
value,6.226E-02,-3.86999E+00, 3.51344E+00
error,0.000E+00, 4.01101E-01, 6.38066E-02

Correlation matrix
,norm,background
norm, 1.00000E+00,-8.19198E-01
background,-8.19198E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
1.166E+00, 1.299E+00,-3.000E+00,  , 3.000E+00,  
2.291E-01, 2.314E-01,-3.400E+00, L, 3.299E+00,  
9.027E-02, 3.401E-02,-3.316E+00,  , 3.405E+00,  
6.706E-02, 7.993E-03,-3.604E+00,  , 3.472E+00,  
6.238E-02, 2.402E-04,-3.828E+00,  , 3.507E+00,  
6.226E-02, 6.267E-07,-3.872E+00,  , 3.514E+00,  
6.226E-02,,-3.870E+00,  , 3.513E+00,  
