Bin Midpoint,Prob
3638.5,0.0497
3644.5,0.1343
3646.5,0.0493
3657.5,0.1797
3662.5,0.1277
3669.5,0.0461
3672.5,0.2008
3679.5,0.1686
3684.5,0.2135
3688.5,0.1192
3692.5,0.1926
3697.5,0.2138
3703.5,0.1626
3707.5,0.1998
3708.5,0.0453
3715.5,0.1924
3719.5,0.1814
3722.5,0.1221
3727.5,0.1829
3736.5,0.1669
3739.5,0.1621
3741.5,0.1718
3745.5,0.0481
3749.5,0.1608
3751.5,0.1551
3762.5,0.1246
3763.5,0.1648
3765.5,0.3068
3768.5,0.1387
3780.5,0.047
3783.5,0.2874
3787.5,0.1178
3788.5,0.1503
3789.5,0.1556
3802.5,0.1384
3803.5,0.1181
3804.5,0.1013
3807.5,0.1555
3811.5,0.1106
3816.5,0.1542
3821.5,0.1928
3822.5,0.1206
3826.5,0.1474
3834.5,0.1619
3835.5,0.0838
3836.5,0.0409
3839.5,0.0925
3841.5,0.1367
3842.5,0.1066
3848.5,0.209
3853.5,0.087
3855.5,0.1588
3860.5,0.2541
3861.5,0.0733
3867.5,0.0817
3868.5,0.1182
3870.5,0.102
3872.5,0.0709
3875.5,0.0932
3877.5,0.1451
3880.5,0.0778
3881.5,0.1614
3883.5,0.0681
3887.5,0.1103
3889.5,0.2306
3891.5,0.076
3895.5,0.0648
3898.5,0.1338
3902.5,0.1068
3903.5,0.1591
3905.5,0.215
3910.5,0.0422
3911.5,0.16
3914.5,0.155
3916.5,0.1617
3917.5,0.1276
3925.5,0.1508
3926.5,0.1167
3927.5,0.199
3930.5,0.1003
3932.5,0.1254
3935.5,0.0649
3936.5,0.1596
3937.5,0.132
3941.5,0.0999
3946.5,0.3143
3947.5,0.1575
3948.5,0.1379
3952.5,0.0986
3956.5,0.046
3958.5,0.2154
3959.5,0.0743
3960.5,0.1691
3961.5,0.1416
3964.5,0.0963
3967.5,0.0564
3968.5,0.0421
3971.5,0.1907
3972.5,0.1704
3975.5,0.2347
3977.5,0.25
3978.5,0.127
3981.5,0.0678
3982.5,0.1205
3986.5,0.0906
3987.5,0.0361
3988.5,0.1879
3991.5,0.0659
3992.5,0.1611
3994.5,0.1186
3995.5,0.176
3997.5,0.048
3998.5,0.163
3999.5,0.1418
4001.5,0.061
4003.5,0.1631
4004.5,0.1168
4006.5,0.193
4008.5,0.0835
4009.5,0.0414
4010.5,0.142
4013.5,0.2388
4014.5,0.0302
4015.5,0.1127
4018.5,0.0815
4019.5,0.2007
4021.5,0.1695
4022.5,0.0542
4024.5,0.1205
4025.5,0.1814
4026.5,0.1892
4028.5,0.218
4029.5,0.167
4031.5,0.027
4032.5,0.1393
4033.5,0.0493
4035.5,0.035
4038.5,0.105
4040.5,0.4573
4042.5,0.1958
4043.5,0.1686
4044.5,0.0443
4046.5,0.0445
4047.5,0.2628
4048.5,0.0242
4050.5,0.0679
4051.5,0.3643
4053.5,0.0743
4054.5,0.2075
4055.5,0.1285
4057.5,0.0222
4058.5,0.0959
4061.5,0.4725
4062.5,0.0301
4063.5,0.1867
4065.5,0.1479
4067.5,0.2145
4069.5,0.0405
4070.5,0.2355
4071.5,0.2035
4072.5,0.2384
4074.5,0.1248
4075.5,0.2058
4078.5,0.2586
4079.5,0.1128
4080.5,0.0189
4081.5,0.258
4084.5,0.1556
4085.5,0.1169
4086.5,0.3913
4087.5,0.2729
4088.5,0.0781
4091.5,0.2827
4093.5,0.0179
4094.5,0.1545
4095.5,0.2539
4096.5,0.0348
4097.5,0.3566
4098.5,0.2274
4100.5,0.0635
4101.5,0.1981
4102.5,0.0719
4103.5,0.1746
4105.5,0.2635
4106.5,0.3023
4107.5,0.1065
4109.5,0.215
4110.5,0.0218
4111.5,0.0699
4112.5,0.1261
4113.5,0.1904
4114.5,0.6621
4115.5,0.047
4117.5,0.0213
4118.5,0.3967
4121.5,0.2214
4122.5,0.1894
4123.5,0.0211
4124.5,0.289
4125.5,0.4679
4126.5,0.2013
4128.5,0.0146
4129.5,0.0278
4130.5,0.1095
4131.5,0.395
4132.5,0.2455
4133.5,0.2911
4135.5,0.0142
4136.5,0.2213
4137.5,0.237
4138.5,0.0493
4139.5,0.3167
4142.5,0.3073
4143.5,0.5766
4145.5,0.543
4146.5,0.0858
4147.5,0.135
4149.5,0.0262
4150.5,0.0376
4151.5,0.4428
4152.5,0.2751
4153.5,0.0635
4154.5,0.2721
4155.5,0.482
4156.5,0.0254
4157.5,0.0359
4158.5,0.2323
4159.5,0.1276
4160.5,0.2643
4161.5,0.3874
4162.5,0.2417
4163.5,0.2867
4164.5,0.2782
4165.5,0.2859
4166.5,0.0168
4167.5,0.1869
4168.5,0.633
4170.5,0.0128
4171.5,0.2377
4172.5,0.4723
4173.5,0.0766
4174.5,0.2463
4175.5,0.1068
4176.5,0.6163
4177.5,0.4509
4178.5,0.0341
4179.5,0.2875
4180.5,0.0492
4181.5,0.0495
4182.5,0.5566
4183.5,0.1466
4184.5,0.5937
4185.5,0.2903
4186.5,0.2084
4188.5,0.2123
4190.5,0.6731
4191.5,0.3092
4192.5,0.08
4193.5,0.4178
4194.5,0.2872
4195.5,0.0459
4196.5,0.3407
4197.5,0.1471
4198.5,0.4141
4199.5,0.5158
4200.5,0.0449
4201.5,0.1138
4202.5,0.3857
4204.5,0.4212
4205.5,0.2025
4206.5,0.1993
4207.5,0.7807
4208.5,0.136
4209.5,0.021
4211.5,0.655
4212.5,0.1432
4214.5,0.2696
4215.5,0.5323
4216.5,0.087
4217.5,0.5017
4219.5,0.4012
4220.5,0.0124
4221.5,0.5532
4222.5,0.1511
4223.5,0.31
4224.5,0.5441
4225.5,0.2701
4226.5,0.1693
4227.5,0.0279
4228.5,0.019
4229.5,0.1325
4230.5,0.5146
4231.5,0.217
4232.5,0.2358
4233.5,0.5602
4234.5,0.0185
4235.5,0.683
4236.5,0.203
4237.5,0.057
4238.5,0.5243
4239.5,0.0304
4240.5,0.1301
4241.5,0.4975
4242.5,0.0492
4243.5,0.259
4244.5,0.1128
4245.5,0.3269
4246.5,0.6097
4248.5,0.4432
4249.5,0.2134
4250.5,0.1332
4252.5,0.3521
4253.5,0.4964
4254.5,0.3956
4255.5,0.4785
4257.5,0.299
4258.5,0.2205
4259.5,0.364
4260.5,0.1233
4261.5,0.0116
4262.5,0.3946
4263.5,0.4481
4264.5,0.1719
4265.5,0.1943
4266.5,0.1709
4267.5,0.7244
4268.5,0.2695
4269.5,0.3084
4270.5,0.2275
4272.5,0.5485
4273.5,0.1213
4274.5,0.4526
4275.5,0.1307
4276.5,0.2164
4277.5,0.0513
4278.5,0.2492
4279.5,0.2919
4281.5,0.4777
4282.5,0.5771
4283.5,0.3711
4284.5,0.6336
4285.5,0.0143
4286.5,0.0926
4287.5,0.0334
4288.5,0.0114
4289.5,0.738
4291.5,0.4816
4292.5,0.5723
4293.5,0.4743
4294.5,0.047
4295.5,0.091
4296.5,0.268
4297.5,0.2208
4298.5,0.0145
4299.5,0.4808
4300.5,0.1702
4301.5,0.3168
4302.5,0.502
4303.5,0.3358
4304.5,0.2406
4305.5,0.6181
4306.5,0.2432
4307.5,0.034
4308.5,0.4155
4309.5,0.1719
4310.5,0.3362
4311.5,0.1682
4312.5,0.4273
4313.5,0.2253
4315.5,0.2802
4316.5,0.1569
4317.5,0.456
4318.5,0.7448
4319.5,0.4442
4320.5,0.014
4321.5,0.4656
4322.5,0.3579
4323.5,0.1033
4324.5,0.4379
4325.5,0.1337
4326.5,0.0343
4327.5,0.2673
4328.5,0.0539
4329.5,0.4253
4330.5,0.2108
4331.5,0.7321
4332.5,0.2745
4333.5,0.499
4334.5,0.2338
4335.5,0.4849
4336.5,0.2607
4337.5,0.1574
4338.5,0.3654
4339.5,0.3254
4340.5,0.2877
4341.5,0.1198
4342.5,0.0493
4343.5,0.0271
4344.5,0.4595
4345.5,0.6626
4346.5,0.3012
4347.5,0.3595
4348.5,0.3195
4349.5,0.5567
4350.5,0.1919
4351.5,0.0935
4352.5,0.6623
4353.5,0.3509
4354.5,0.3393
4355.5,0.2814
