Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,0.75,1,3,0.0010401010601197452,6.00104010106012,0.04976118330792206,3337.8552507563895,10.476422987104545
0.0,1.0,1,4,0.02466498900543168,4.024664989005432,0.13367651102323538,3270.8364427419756,32.592379384021655
0.0,1.25,1,5,0.08389574739389734,3.417229080727231,0.18111654853838907,3191.7009069091787,40.05900353393722
0.0,1.5,1,6,0.12420519662719398,3.124205196627194,0.20969470362379783,3139.9968587350095,34.821058747402574
0.0,1.75,1,7,0.12003762676126167,2.9200376267612613,0.23223190562142507,3119.926662695535,26.160933088770147
0.0,2.0,1,8,0.10331836415100659,2.769985030817673,0.2503256733700075,3122.316046048899,19.814944851526477
0.0,2.25,1,9,0.11781255384981025,2.6892411252783814,0.2606385851167884,3137.8513474096826,17.83369160327207
0.0,2.5,1,10,0.18182068599279358,2.6818206859927938,0.2616074076758243,3159.4606030448977,19.19569759490139
0.0,2.75,1,11,0.27246521553400593,2.716909659978451,0.257057668042184,3180.706920071569,20.956064421758956
0.0,3.0,1,12,0.3391095685848465,2.7391095685848463,0.25422011715049864,3197.5261549198376,21.24084532276541
0.0,3.25,1,13,0.3719332088533615,2.7355695724897253,0.25467048471878445,3210.2760581063726,20.306612326604927
0.0,3.5,1,14,0.3991778139669335,2.7325111473002672,0.25506022795570454,3221.17579653021,19.422979118405205
0.0,3.75,1,15,0.43230545498452366,2.7399977626768317,0.2541072438126532,3231.2473842002314,18.914147429447034
0.0,4.0,1,16,0.4697301062605134,2.755444391974799,0.25215225283717957,3240.999345772021,18.540736226740382
0.0,4.25,1,17,0.45870746406001595,2.7253741307266823,0.2559720384268049,3245.634601671686,17.38095475277696
0.0,4.5,1,18,0.4318031947465939,2.681803194746594,0.26160969560561664,3245.336575409232,15.988991289336864
0.0,4.75,1,19,0.4184373250188582,2.653731442665917,0.2653075071691179,3241.9812301093566,14.936472978359937
0.0,5.0,1,20,0.4601723945994638,2.682394616821686,0.2615323461682018,3233.697472737083,14.80822031076444
0.0,5.25,1,21,0.510107091169447,2.72063340695892,0.2565795044627734,3225.072367335762,14.733174745658706
0.0,5.5,1,22,0.4928167722439087,2.692816772243909,0.26017302562690275,3222.685967052495,13.806450378181001
0.0,5.75,1,23,0.47222136082547456,2.6626975513016653,0.2641207812694186,3223.759967419608,12.997604474420779
0.0,6.0,1,24,0.45709479706421857,2.6389129788824004,0.26728053228662824,3225.4675737348025,12.361400206411275
0.0,6.25,1,25,0.46487955752686866,2.6387926010051292,0.26729662010233396,3229.2037689597196,12.055244197630039
0.0,6.5,1,26,0.4860288831309499,2.6526955497976163,0.2654449578393789,3233.2997587680466,11.988909379881312
0.0,6.75,1,27,0.4918163953659772,2.6518163953659775,0.2655616670443737,3236.4035234028875,11.7474234802092
0.0,7.0,1,28,0.4962402819276068,2.6500864357737606,0.2657914718949362,3239.3625495220913,11.49500050520317
0.0,7.25,1,29,0.4892161892525116,2.63736433740066,0.2674875732941371,3241.251550552833,11.15514847672181
0.0,7.5,1,30,0.47236212272220174,2.6152192655793445,0.2704657968711279,3241.177670718201,10.695728876654895
0.0,7.75,1,31,0.47068775258899037,2.608618787071749,0.27135987323223126,3238.8638968609193,10.393447712603855
0.0,8.0,1,32,0.4735991437689422,2.6069324771022755,0.27158876814538774,3236.4614900910433,10.189162468583874
0.0,8.25,1,33,0.4605798332101743,2.5896120912746903,0.2739509931692729,3235.6940955508567,9.808414262965123
0.0,8.5,1,34,0.45279320348747437,2.577793203487474,0.27557468402286056,3236.9898152635224,9.53127375737678
0.0,8.75,1,35,0.45407662712211677,2.5752887483342377,0.2759199823925611,3238.9108933433045,9.36626896750324
0.0,9.0,1,36,0.4469758468205369,2.5646229056440664,0.2773953725292952,3240.0913075994636,9.128262308854854
0.0,9.25,1,37,0.4351094124086301,2.5493951266943444,0.27951549116890706,3240.447570896451,8.849951081591746
0.0,9.5,1,38,0.423499599572555,2.534610710683666,0.2815893836988889,3240.6411787535503,8.56560940116752
0.0,9.75,1,39,0.4124653812450538,2.520573489353162,0.2835727018779392,3240.485057227346,8.310473184652231
0.0,10.0,1,40,0.41047714999514706,2.515740307889884,0.2842588097280784,3239.0389890119454,8.134385067590621
0.0,10.25,1,41,0.41524525162314074,2.5178093541872433,0.28396488946906817,3237.2076411242138,8.038679095448297
0.0,10.5,1,42,0.4155472371085193,2.5155472371085192,0.28428625208788855,3235.628413000823,7.8894767425759715
0.0,10.75,1,43,0.4122050986180183,2.5097660742277745,0.2851091934684629,3234.483315560715,7.731690234783382
0.0,11.0,1,44,0.414177865402273,2.5094159606403683,0.2851591081385504,3232.9164256399254,7.6170375672405015
0.0,11.25,1,45,0.4134229021669617,2.5064461579809154,0.28558285581128906,3231.5180152903963,7.4693580776510275
0.0,11.5,1,46,0.42589683229416075,2.5168059232032514,0.2841073947988743,3229.5317061985893,7.466645265181004
0.0,11.75,1,47,0.46585610233320873,2.5547449912220976,0.2787688052756472,3226.391208671124,7.678029922571808
0.0,12.0,1,48,0.49317959394287103,2.5801361156820013,0.27525204939205944,3223.6171510308777,7.761520395281855
0.0,12.25,1,49,0.5094506484475582,2.5945570314262816,0.2732744941927911,3221.3876394078065,7.761525397163163
0.0,12.5,1,50,0.5258645876557952,2.609197920989129,0.2712813077545611,3219.2310549343338,7.766629108416647
0.0,12.75,1,51,0.5570908145250787,2.638723467586303,0.26730585982662064,3216.544242014606,7.872457155371014
0.0,13.0,1,52,0.6111607620492944,2.6911607620492943,0.2603885394292542,3213.2201672048795,8.121174411936005
