# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 7.900e-05, 7.900e-05 m
# PONI: 1.411e-01, 1.028e-01 m
# Distance Sample to Detector: 0.252389920345 m
# Rotations: 0.001947 0.002954 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 252.392 mm
# Center: x=1295.273, y=1795.185 pix
# Tilt: 0.203 deg  TiltPlanRot: 123.397 deg
# 
# Wavelength: 8.603e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.335335913E+00  4.385843262E+03
3.345515043E+00  4.362395508E+03
3.355694174E+00  4.359846680E+03
3.365873304E+00  4.344663574E+03
3.376052435E+00  4.344848145E+03
3.386231566E+00  4.330319336E+03
3.396410696E+00  4.325535645E+03
3.406589827E+00  4.359625488E+03
3.416768958E+00  4.397909180E+03
3.426948088E+00  4.445012207E+03
3.437127219E+00  4.460371582E+03
3.447306349E+00  4.455003906E+03
3.457485480E+00  4.453251465E+03
3.467664611E+00  4.455522949E+03
3.477843741E+00  4.459802734E+03
3.488022872E+00  4.483616211E+03
3.498202002E+00  4.501782715E+03
3.508381133E+00  4.497351562E+03
3.518560264E+00  4.499442871E+03
3.528739394E+00  4.515587891E+03
3.538918525E+00  4.542288574E+03
3.549097656E+00  4.555943359E+03
3.559276786E+00  4.553387207E+03
3.569455917E+00  4.553103516E+03
3.579635047E+00  4.563093262E+03
3.589814178E+00  4.582106445E+03
3.599993309E+00  4.593142090E+03
3.610172439E+00  4.599267578E+03
3.620351570E+00  4.602180664E+03
3.630530701E+00  4.628237305E+03
3.640709831E+00  4.639821289E+03
3.650888962E+00  4.629027832E+03
3.661068092E+00  4.608141602E+03
3.671247223E+00  4.606769531E+03
3.681426354E+00  4.629037109E+03
3.691605484E+00  4.640602539E+03
3.701784615E+00  4.640197266E+03
3.711963745E+00  4.637225098E+03
3.722142876E+00  4.646597656E+03
3.732322007E+00  4.659201660E+03
3.742501137E+00  4.669697754E+03
3.752680268E+00  4.670180176E+03
3.762859399E+00  4.682761719E+03
