# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  9.794195557E+01
5.005540130E-01  9.693414307E+01
5.078405957E-01  9.974625397E+01
5.151271785E-01  9.676068115E+01
5.224137613E-01  9.615565491E+01
5.297003441E-01  9.445115662E+01
5.369869269E-01  9.407378387E+01
5.442735096E-01  9.433854675E+01
5.515600924E-01  9.399531555E+01
5.588466752E-01  9.500998688E+01
5.661332580E-01  9.373297882E+01
5.734198407E-01  9.250897980E+01
5.807064235E-01  9.265549469E+01
5.879930063E-01  9.320413208E+01
5.952795891E-01  9.447401428E+01
6.025661718E-01  9.730768585E+01
6.098527546E-01  9.988458252E+01
6.171393374E-01  1.010839157E+02
6.244259202E-01  1.005769043E+02
6.317125030E-01  1.001457672E+02
6.389990857E-01  9.944286346E+01
6.462856685E-01  9.983010864E+01
6.535722513E-01  9.872486115E+01
6.608588341E-01  9.844615936E+01
6.681454168E-01  9.900847626E+01
6.754319996E-01  9.998832703E+01
6.827185824E-01  1.009553223E+02
6.900051652E-01  1.007630005E+02
6.972917479E-01  1.006170044E+02
7.045783307E-01  1.002400208E+02
7.118649135E-01  9.895493317E+01
7.191514963E-01  9.787033844E+01
7.264380791E-01  9.746718597E+01
7.337246618E-01  9.755948639E+01
7.410112446E-01  9.823810577E+01
7.482978274E-01  9.896149445E+01
7.555844102E-01  9.887207031E+01
7.628709929E-01  9.911704254E+01
7.701575757E-01  9.833629608E+01
7.774441585E-01  9.838587952E+01
7.847307413E-01  9.870496368E+01
7.920173240E-01  9.777210999E+01
7.993039068E-01  9.798828125E+01
8.065904896E-01  9.802391052E+01
8.138770724E-01  9.873984528E+01
8.211636552E-01  9.955026245E+01
8.284502379E-01  9.953724670E+01
8.357368207E-01  9.939566040E+01
8.430234035E-01  9.901028442E+01
8.503099863E-01  9.792870331E+01
8.575965690E-01  9.721916962E+01
8.648831518E-01  9.739985657E+01
8.721697346E-01  9.754973602E+01
8.794563174E-01  9.710416412E+01
