2theta,Intensity,Model,Residual,Background,extrapeak,bcc FeNi
23.00152163,235.48277280000002,235.45830668648287,0.02446611351714978,235.2269398979347,0.22660566658166695,0.004761121966506091
23.00880821,235.72558590000003,235.50456367853056,0.22102222146946815,235.2665670613003,0.23319846014151646,0.0047981570887589585
23.01609479,235.91929629999998,235.55105679026371,0.36823950973627007,235.30614155352373,0.24007961078367412,0.004835625956314487
23.02338138,236.33360290000002,235.59780293313128,0.7357999668687398,235.34566342880782,0.24726596890326347,0.004873535420200003
23.03066796,236.11831669999998,235.64482005582923,0.4734966441707513,235.38513257867436,0.25477558484610496,0.004911892308776155
23.03795454,236.1173401,235.69212763681256,0.42521246318744943,235.42454905739856,0.26262787567094675,0.004950703743048343
23.04524112,236.28697200000002,235.73974654663564,0.5472254533643763,235.4639128649805,0.2708437047227016,0.004989976932432252
23.05252771,236.73988340000002,235.78769930877448,0.952184091225547,235.50322405533393,0.27944553415586304,0.005029719284689653
23.05981429,236.80264280000003,235.83600998038057,0.9666328196194627,235.54248252055902,0.28845752163097593,0.005069938190558969
23.06710087,236.6960144,235.88470470678965,0.8113096932103474,235.58168831464172,0.2979057507933931,0.0051106413545267924
23.07438746,236.7060699,235.93381170325634,0.7722581967436497,235.62084149127918,0.3078183753393224,0.005151836637829353
23.08167404,236.40815730000003,235.9833612463371,0.4247960536629307,235.6599419430051,0.31822577144240777,0.005193531889593319
23.08896062,236.4052429,236.0333862956261,0.3718566043739031,235.69898972358857,0.3291608367476411,0.005235735289878996
23.0962472,236.48187259999997,236.08392246638894,0.39795013361103315,235.73798483302988,0.3406591782308886,0.005278455128179969
23.10353379,236.6908264,236.13500843595045,0.5558179640495382,235.77692732473673,0.35275941129033045,0.005321699923400244
23.11082037,236.72886659999998,236.18668596191927,0.5421806380807084,235.81581709182115,0.365503391908205,0.005365478189927222
23.11810695,236.67553709999999,236.2390006367067,0.43653646329329376,235.85465418776317,0.37893665014551814,0.005409798798010865
23.12539354,236.4436188,236.29200205410052,0.15161674589947438,235.893438665754,0.39310871754303967,0.005454670803498833
23.13268012,236.3708038,236.34574400417767,0.025059795822329534,235.93217041933923,0.4080734815741421,0.005500103264302095
23.1399667,236.3388367,236.40028537662212,-0.0614486766221205,235.97084950178208,0.4238897692254795,0.005546105614559112
23.14725328,236.4652557,236.4556903943772,0.009565305622800224,236.00947591308278,0.44062179387050926,0.005592687423911785
23.15453987,236.3505554,236.51202935166057,-0.16147395166058232,236.04804970614293,0.4583397869888211,0.005639858528826071
23.16182645,235.89027400000003,236.5693789640849,-0.6791049640848712,236.08657077508678,0.47712056022016675,0.00568762877795949
23.16911303,235.46026609999998,236.62782357589867,-1.1675574758986897,236.12503917288808,0.49704839458474714,0.005736008425835145
23.17639961,235.70858760000002,236.68745568981862,-0.9788680898186044,236.16345489954733,0.5182157823911446,0.0057850078801495956
23.1836862,236.1343536,236.7483770731746,-0.6140234731745977,236.20181800767693,0.5407244276574256,0.005834637840245801
23.19097278,236.65917969999998,236.81069948880048,-0.1515197888004991,236.24012839197906,0.5646861877918471,0.005884909029567622
23.19825936,237.07977290000002,236.8745464025879,0.20522649741212717,236.27838610513913,0.5902244648385297,0.00593583261024235
23.20554595,236.941391,236.94005410665937,0.00133689334063547,236.31659119955265,0.6174754871178207,0.005987419988893072
23.21283253,236.89607239999998,237.0073729851741,-0.11130058517412067,236.35474357035582,0.6465897322117709,0.006039682606520149
23.22011911,236.67390440000003,237.07666980362427,-0.40276540362424385,236.3928432700165,0.6777339012379989,0.0060926323697605665
23.22740569,236.7470245,237.14812933519082,-0.4011048351908073,236.43089029853508,0.7110927552804169,0.006146281375323513
23.23469228,236.79132080000002,237.221956800567,-0.4306360005669774,236.46888470801798,0.7468714504866991,0.006200642062331938
23.24197886,236.87347409999998,237.29838000688716,-0.4249059068871759,236.50682639417954,0.7852978857875699,0.006255726920052975
23.24926544,236.63674930000002,237.37765283991376,-0.7409035399137451,236.54471540919894,0.8266258817719925,0.006311548942835107
23.25655203,236.67358399999998,237.46005824071145,-0.7864742407114704,236.58255180496587,0.8711383143271404,0.006368121418420914
23.26383861,236.80201719999997,237.5459115327916,-0.7438943327916263,236.62033547762832,0.9191505974649824,0.006425457698285632
23.27112519,237.1755829,237.63556524830156,-0.4599823483015655,236.65806647914843,0.9710151974816406,0.006483571671500714
23.27841177,237.47839359999998,237.7294133336007,-0.25101973360071383,236.6957448095264,1.0271260466107668,0.006542477463540295
23.28569836,237.35397340000003,237.82789659048584,-0.4739231904858059,236.73337052036266,1.0879238805186804,0.0066021896044876115
23.29298494,237.38342290000003,237.93150787969844,-0.548084979698416,236.77094350838348,1.1539016486059828,0.006662722708992654
23.30027152,237.7108917,238.0407992353075,-0.3299075353075125,236.80846382526227,1.2256113180681807,0.00672409197706698
23.3075581,237.9577789,238.15638814534404,-0.1986092453440449,236.84593147099855,1.3036703614686262,0.006786312876854629
23.31484469,237.9803009,238.27896507341643,-0.2986641734164266,236.88334649690432,1.3887691751891715,0.006849401322947175
23.32213127,238.1989136,238.40930019091957,-0.21038659091956902,236.92070880028376,1.4816780172968735,0.006913373338928737
23.32941785,238.25895690000002,238.54825164812792,-0.2892947481279009,236.958018432521,1.5832549700197052,0.006978245587219606
23.33670444,238.2577515,238.69677167241858,-0.43902017241856583,236.99527544471067,1.6944521925822824,0.007044035125621768
23.34399102,238.43894959999997,238.85591086682075,-0.4169612668207776,237.03247973459105,1.8163203730877353,0.007110759141978397
23.3512776,238.8742523,239.02682149432795,-0.15256919432795257,237.069631353329,1.9500117054916486,0.007178435507323277
23.35856418,239.35511780000002,239.21075390855665,0.14436389144336204,237.10673030092465,2.0967765252041595,0.007247082427850161
23.36585077,239.64213560000002,239.4090466510732,0.2330889489268202,237.14377662818384,2.2579533042463065,0.007316718643057711
23.37313735,239.8404999,239.62310343212502,0.2173964678749769,237.1807702334226,2.434945835647652,0.007387363054773758
23.38042393,240.1367645,239.85435594346444,0.2824085565355574,237.21771116751916,2.629185740631698,0.007459035313598708
23.38771052,240.51965330000002,240.10420026447235,0.415453035527662,237.2545994810622,2.8420690278580656,0.007531755552073394
23.3949971,240.77211,240.37389961890955,0.3982103810904505,237.2914350728019,3.074859002014717,0.007605544092915803
23.40228368,240.9596863,240.664446045732,0.2952402542679806,237.32821799339928,3.328547630270489,0.007680422062246126
23.40957026,240.92581180000002,240.97636224510674,-0.050550445106722464,237.36494824285433,3.6036575912455837,0.007756411006824208
23.41685685,241.2468414,241.30943794974152,-0.06259654974152795,237.4016258714667,3.8999785451595606,0.007833533115242172
23.42414343,241.6600952,241.66238989485547,-0.0022946948554647406,237.4382507785649,4.21622730548153,0.007911810809038904
23.43143001,242.21302799999998,242.03245860339447,0.18056939660550597,237.4748230145209,4.549644321479278,0.007991267394291375
23.43871659,242.91993709999997,242.41496112457347,0.504975975426504,237.51134257933438,4.895546618582062,0.00807192665701737
23.44600318,243.34191890000002,242.80287001236155,0.5390488876384723,237.54780952301633,5.246906676245964,0.008153813099252491
23.45328976,243.57618709999997,243.18652040214232,0.38966669785764907,237.58422374547297,5.594059705163081,0.008236951506273108
23.46057634,243.59243769999998,243.55360514923248,0.03883255076749492,237.6205852967874,5.924698484805171,0.008321367639902355
23.46786293,243.62539669999998,243.88961820087567,-0.2642215008756921,237.6568942267532,6.224316886193438,0.0084070879290293
23.47514951,243.7107086,244.17888247278023,-0.46817387278022693,237.69315043571072,6.477237897940241,0.00849413912927518
23.48243609,244.1921082,244.40617105458762,-0.21406285458760976,237.72935397352597,6.668234532011631,0.008582549050011453
23.48972267,244.4780426,244.55871343654874,-0.08067083654873386,237.7655048401989,6.784536250242221,0.008672346107630634
23.49700926,244.6524506,244.6281783028734,0.024272297126600506,237.8016030852341,6.817811658048054,0.00876355959126369
23.50429584,244.40325930000003,244.61210285099827,-0.20884355099823892,237.83764860955017,6.76559802226433,0.008856219183779112
23.51158242,244.202652,244.51433571373946,-0.31168371373945547,237.87364146272404,6.631743895278096,0.008950355737334529
23.51886901,244.04942319999998,244.3443488337216,-0.2949256337216184,237.90958169404308,6.425721138746094,0.00904600093240994
23.52615559,244.09848019999995,244.11564141245603,-0.017161212456073827,237.94546920485988,6.161029020694851,0.009143186901304659
23.53344217,244.10679629999998,243.84370602746444,0.26309027253554973,237.98130404453457,5.853160035886836,0.009241947043044915
23.54072875,244.00129700000002,243.544079082937,0.4572179170630193,238.01708621306688,5.517650554341229,0.009342315528899721
23.54801534,243.5084076,243.23084391491471,0.2775636850852834,238.05281575945543,5.168583827856008,0.009444327603272483
23.55530192,242.91995240000003,242.91573989060348,0.0042125093965523774,238.08849258563083,4.817699285920529,0.009548019052116436
23.5625885,242.6740417,242.60782967301463,0.06621202698536877,238.12411674066402,4.474059505275921,0.009653427074702691
23.56987508,242.2310333,242.31358677883998,-0.08255347883996933,238.15968822455477,4.1441379645262,0.009760589759012995
23.57716167,242.37074280000002,242.03722656759194,0.3335162324080727,238.1952070860126,3.8321499351735944,0.009869546405752633
23.58444825,242.03739930000003,241.78114261009873,0.25625668990130634,238.23067322754667,3.5404890455885694,0.009980336963495312
23.59173483,241.6993866,241.54634509948858,0.15304150051142074,238.2660866979383,3.2701653985873724,0.010093002962909318
23.59902142,240.85792540000003,241.33285444621063,-0.4749290462106046,238.30144754568022,3.021199313412067,0.010207587118350799
23.606308,240.5303345,241.14002371579323,-0.6096892157932245,238.33675567371495,2.792943909193627,0.010324132884658731
23.61359458,240.57359309999998,240.9667854363062,-0.393192336306214,238.37201113060752,2.584331620256329,0.0104426854423363
23.62088116,240.6951904,240.81183598373934,-0.11664558373934142,238.40721391635765,2.394058776267014,0.010563291114673197
23.62816775,240.6867523,240.67376457801996,0.012987721980039169,238.44236407916895,2.220714501112278,0.010685997738736245
23.63545433,240.3398438,240.5511418251907,-0.2112980251907004,238.47746152256224,2.0628694485925467,0.010810854035939666
23.64274091,239.97229,240.4425753825706,-0.4702853825706086,238.5125062948132,1.9191311770860917,0.010937910671323086
23.6500275,239.9221039,240.3467451112627,-0.4246412112626956,238.54749844390847,1.788179447541297,0.011067219812939722
23.65731408,239.8814545,240.2624223172329,-0.3809678172329143,238.58243787380258,1.6687856087913273,0.011198834638996819
23.66460066,240.4523926,240.18847735629822,0.2639152437017742,238.61732463255447,1.5598199132858985,0.011332810457854066
23.67188724,240.77005,240.12388166074794,0.646168339252057,238.65215872016392,1.460253736524989,0.01146920405901576
23.67917383,240.859436,240.0677046756847,0.7917313243152933,238.68694018432865,1.3691564172145934,0.011608074141448736
23.68646041,240.5432739,240.01910874319967,0.5241651568003363,238.72166892958126,1.2856903330078793,0.011749480610528266
23.69374699,240.23825069999998,239.9773418701808,0.2609088298191864,238.7563450036916,1.209103380702434,0.01189348578675732
23.70103357,240.3360596,239.94173070999395,0.39432889000605087,238.79096840665972,1.1387221496191497,0.012040153715086774
23.70832016,240.246109,239.9116730476965,0.3344359523034939,238.82553918589366,1.0739443111709979,0.012189550631833558
23.71560674,240.2875977,239.88663081706008,0.4009668829399118,238.86005724650488,1.0142318263401597,0.012341744215048816
23.72289332,240.1686249,239.86612314704456,0.30250175295543613,238.89452263597377,0.959103706178754,0.01249680489203068
23.73017991,240.0745392,239.84972033062726,0.22481886937273998,238.9289354014918,0.908130123812624,0.012654805322838938
23.73746649,239.92826839999998,239.8370382391485,0.09123016085146674,238.96329544860373,0.8609269707282301,0.012815819816563238
23.74475307,240.01692200000002,239.82773311871716,0.1891888812828597,238.99760282457345,0.817150368423254,0.012979925720461506
23.75203965,240.1487274,239.8214971479348,0.3272302520652204,239.03185752940084,0.7764924158849542,0.01314720264900418
23.75932624,240.54379269999995,239.8180543686781,0.7257383313218497,239.0660596099882,0.738677025658501,0.013317733031402924
23.76661282,240.45455930000003,239.81715711478049,0.6374021852195426,239.10020897245874,0.703456541049878,0.013491601271852182
23.7738994,240.1996155,239.81858280927898,0.381032690721014,239.13430566378702,0.6706082502329583,0.01366889525899848
23.78118599,239.95878599999998,239.82213118698056,0.13665481301941895,239.1683497306584,0.6399317505268299,0.013849705795317968
23.78847257,240.112381,239.82762178809392,0.2847592119060778,239.20234107962972,0.6112465825172315,0.014034125946977033
23.79575915,240.1535339,239.83489180175084,0.3186420982491711,239.23627975745882,0.5843897916386985,0.014222252653338936
23.80304573,240.46110530000004,239.8437941203893,0.6173111796107378,239.2701657641456,0.5592141703777972,0.014414185865916303
23.81033232,240.1253662,239.85419565645427,0.2711705435457361,239.3039991460862,0.5355864811699375,0.014610029198131822
23.8176189,239.69709780000002,239.86597578067304,-0.16887798067301674,239.33777981041618,0.5133860812730903,0.01480988898377301
23.82490548,239.53741459999998,239.8790250806549,-0.3416104806549356,239.37150780360372,0.4925034010162334,0.015013876034966836
23.83219206,240.04978939999998,239.8932441322499,0.15654526775009003,239.4051831256491,0.47283890187555205,0.015222104725234002
23.83947865,240.2476196,239.90854249623692,0.3390771037630884,239.43880582265916,0.45430197986736015,0.015434693710407774
23.84676523,240.4187164,239.92483771319823,0.4938786868017644,239.47237580234764,0.4368101459270132,0.01565176492357779
23.85405181,240.4095917,239.94205461419662,0.4675370858033716,239.50589311089374,0.42028805780129735,0.015873445501574778
23.8613384,240.5256653,239.96012453958764,0.5655407604123468,239.5393577941877,0.404666878276744,0.01609986712317258
23.86862498,240.1889648,239.97898461552387,0.2099801844761373,239.572769760377,0.38988368990417993,0.016331165242670347
23.87591156,240.27540589999998,239.99857733033514,0.27682856966484337,239.60612905542393,0.37588079375307737,0.016567481158117923
23.88319814,240.30102540000001,240.0188499262702,0.2821754737298079,239.6394356793287,0.3626052859519659,0.016808960989550814
23.89048473,240.1515961,240.03975399772884,0.11184210227116864,239.67268967769206,0.3500085634824469,0.017055756554317042
23.89777131,239.7120514,240.0612449691157,-0.3491935691156982,239.70589095923992,0.33804598563366794,0.01730802424212766
23.90505789,239.5131378,240.08328190346703,-0.5701441034670154,239.73903956964529,0.326676406525379,0.017565927296351303
23.91234448,239.66185,240.1058270941467,-0.44397709414670317,239.77213555429273,0.3158619047587366,0.017829635095230736
23.91963106,239.90126040000004,240.1288456766688,-0.22758527666874784,239.80517882234136,0.305567532019721,0.018099322307699967
23.92691764,240.19348140000002,240.1523055522696,0.041175847730414716,239.8381694192476,0.29576096166647775,0.018375171355529657
23.93420422,239.8886108,240.1761770291323,-0.28756622913229535,239.8711073450117,0.28641231284003194,0.018657371280588173
23.94149081,239.4766083,240.20043267442585,-0.7238243744258455,239.90399264472848,0.27749391087059166,0.018946118826801014
23.94877739,239.22515869999998,240.2250469894887,-0.9998882894887231,239.9368252281356,0.26898014416615335,0.019241617186937225
23.95606397,239.2053375,240.24999643716237,-1.0446589371623531,239.9696051404004,0.2608472180226506,0.019544078739325347
23.96335055,239.0672607,240.27525915335644,-1.2079984533564527,240.002332381523,0.25307304798200536,0.01985372385144257
23.97063714,239.2726288,240.30081487447816,-1.0281860744781568,240.03500699630922,0.2456370960564583,0.020170782112481158
23.97792372,239.6528931,240.32664466920835,-0.6737515692083491,240.0676288950748,0.2385202831278213,0.02049549100574345
23.9852103,239.9333801,240.35273103338932,-0.4193509333893246,240.10019812269815,0.23170481172531712,0.02082809896586137
23.99249689,239.992691,240.37905768152478,-0.3863666815247768,240.13271472376834,0.22517409316176384,0.02116886459468627
23.99978347,240.0464325,240.40560934155735,-0.35917684155734264,240.1651786090349,0.2189126768132772,0.021518055709157616
24.00707005,240.0657196,240.4323718850898,-0.3666522850897991,240.19758982315898,0.2129061092554468,0.02187595267535959
24.01435663,239.92800899999997,240.45933210437087,-0.5313231043708981,240.22994836614095,0.2071408911208762,0.02224284710905516
24.02164322,240.01864619999998,240.48647771386558,-0.4678315138656046,240.26225428228042,0.20160438813208076,0.02261904345307367
24.0289298,240.04441830000002,240.5137971355514,-0.4693788355513959,240.29450748290537,0.19628479511874186,0.023004857527310685
24.03621638,240.1334534,240.54127966276658,-0.4078262627665765,240.32670801238817,0.19117103008713615,0.02340062029127958
24.04350297,240.1794739,240.56891529494249,-0.3894413949424802,240.35885591481167,0.18625270306834404,0.023806677062477057
24.05078955,240.1729889,240.5966945730037,-0.42370567300369544,240.39095110193756,0.18152008453419138,0.024223386531953852
24.05807613,239.7444611,240.62460876139934,-0.8801476613993486,240.422993617921,0.17696401857622712,0.02465112490210473
24.06536271,239.8546143,240.65264965491997,-0.7980353549199606,240.4549834627623,0.17257590764106706,0.025090284516603813
24.0726493,240.1578369,240.6808096170994,-0.5229727170994067,240.4869206802552,0.16834766090924047,0.025541275934987426
24.07993588,240.2214966,240.7090813905329,-0.4875847905329067,240.51880518273947,0.16427168139869813,0.026004526394741708
24.08722246,240.4108582,240.73745829676807,-0.3266000967680611,240.5506370140816,0.16034079814766428,0.02648048453882345
24.09450904,240.61293030000002,240.76593405254857,-0.1530037525485568,240.58241617428132,0.15654825923029791,0.026969619036968703
24.10179563,240.47758480000002,240.79450282078017,-0.3169180207801503,240.61414270684367,0.1528876928901203,0.027472421046375286
24.10908221,240.42152400000003,240.82315902895115,-0.40163502895111947,240.6458165246865,0.14935310160596663,0.02798940265868763
24.11636879,240.5122528,240.85189758183313,-0.3396447818331296,240.67743767138717,0.14593880809990034,0.028521102346058345
24.12365538,240.68710330000002,240.8807137237129,-0.19361042371286885,240.70900619023337,0.14263944910331983,0.029068084376196096
24.13094196,240.8074799,240.90960290034312,-0.10212300034311284,240.7405219945772,0.13944996780822136,0.02963093795769685
24.13822854,240.89694210000002,240.93856097895073,-0.04161887895071459,240.77198512777852,0.13636556783972967,0.030210283332491147
24.14551512,240.8217926,240.96758407437133,-0.14579147437132178,240.80339558983758,0.13338171403971924,0.030806770494037294
24.15280171,240.83427430000003,240.99666861411504,-0.16239431411500505,240.83475342375334,0.13049410776173148,0.03142108259997609
24.16008829,240.98619080000003,241.02581116553688,-0.03962036553684811,240.8660585434555,0.12769868756137723,0.032053934520006426
24.16737487,240.8552551,241.05500866346648,-0.1997535634664871,240.8973109920155,0.1249915914759434,0.03270607997503391
24.17466146,240.8552094,241.08425828007142,-0.22904888007141722,240.9285108122151,0.12236915649792235,0.033378311358384954
24.18194804,240.988678,241.11355729443628,-0.12487929443628332,240.95965791841826,0.11982791677658736,0.03407145924143695
24.18923462,241.09947200000002,241.14290332477455,-0.04343132477453082,240.99075235347897,0.11736457082102766,0.034786400474558
24.1965212,241.035141,241.17229416025003,-0.13715316025002267,241.02179411739746,0.11497598557004902,0.03552405728251967
24.20380779,241.02868650000002,241.20172783474493,-0.17304133474490868,241.05278325266642,0.11265917988143608,0.03628540219708527
24.21109437,240.7732849,241.23120245934606,-0.4579175593460718,241.08371967422795,0.11041132808700167,0.03707145703111023
24.21838095,240.79852290000002,241.26071645968702,-0.4621935596869946,241.11460342464733,0.10822973246558479,0.037883302574094085
24.22566753,241.02098080000002,241.29026841022588,-0.26928761022585945,241.14543450392426,0.10611182816213464,0.03872207813946517
24.23295412,241.1403961,241.31985711185106,-0.17946101185106045,241.17621295426278,0.10405516980552566,0.039588987782763915
24.2402407,241.09477230000002,241.3494814268045,-0.254709126804471,241.20693869118287,0.10205743582353637,0.040485299798090874
24.24752728,241.48477169999998,241.37914052051843,0.10563117948154854,241.23761175696075,0.1001164050682422,0.04141235848945574
24.25481387,241.70347599999997,241.4088337389871,0.2946422610128536,241.26823219358306,0.09822995960351971,0.04237158580054179
24.26210045,241.7659149,241.4385604860713,0.32735441392870257,241.29879991700392,0.09639608647494437,0.043364482592454484
24.26938703,241.7649384,241.46832046857563,0.29661793142437887,241.32931496928262,0.09461285689022107,0.044392642402771514
24.27667361,241.3977051,241.49811353468527,-0.10040843468527783,241.35977735041894,0.09287843168737435,0.04545775257895434
24.2839602,241.59043880000002,241.52793975788754,0.06249904211247781,241.3901871021107,0.09119105177316611,0.04656160400366674
24.29124678,241.41976929999998,241.55779927630635,-0.13802997630637037,241.42054414089023,0.08954904295588059,0.04770609246023434
24.29853336,241.59912110000002,241.587692542326,0.011428557674008744,241.45084850852743,0.08795079795542914,0.048893235843147476
24.30581995,241.4254456,241.61762020498762,-0.19217460498762762,241.4811002465031,0.08639477976998541,0.05012517871451428
24.31310653,241.35147090000004,241.64758299256707,-0.29611209256702864,241.5112992717833,0.08487952419208522,0.05140419659168862
24.32039311,241.3871918,241.67758196609446,-0.2903901660944541,241.54144562592137,0.08340362359449022,0.05273271657860949
24.32767969,241.6828156,241.7076183633633,-0.024802763363311442,241.571539308917,0.08196573232410438,0.05411332212218048
24.33496628,241.77836609999997,241.73769369079085,0.04067240920912241,241.60158036196225,0.08056455962370208,0.05554876920489915
24.34225286,241.727066,241.76780956914345,-0.04074356914344435,241.631568702601,0.07919887443242697,0.0570419921100315
24.34953944,241.6966705,241.79796799356976,-0.10129749356974571,241.66150437209757,0.07786749117369193,0.058596130298495905
24.35682602,241.4125214,241.82817118261764,-0.41564978261763486,241.69138737045176,0.07656927497144485,0.06021453719443164
24.36411261,241.52488709999997,241.85842167698223,-0.3335345769822595,241.72121773856634,0.07530313560549358,0.06190080281038692
24.37139919,241.4731293,241.88872219149408,-0.41559289149407164,241.75099539456363,0.07406803217109671,0.0636587647593533
24.37868577,241.78565980000002,241.9190758848508,-0.13341608485077927,241.7807203794186,0.0728629605341205,0.06549254489808878
24.38597236,241.745636,241.949486259077,-0.20385025907700083,241.81039273381714,0.07168695672581736,0.06740656853402832
24.39325894,241.6457977,241.97995706140284,-0.33415936140283975,241.84001237631526,0.0705390997056482,0.06940558538193496
24.40054552,241.2038116,242.01049256681705,-0.8066809668170549,241.86957934767122,0.06941849988954703,0.07149471925628159
24.4078321,241.1243591,242.04109744955534,-0.9167383495553452,241.89909364788474,0.06832430395094842,0.07367949771966252
24.41511869,240.928833,242.0717769136188,-1.142943913618808,241.92855531735268,0.06725569013574656,0.07596590613037862
24.42240527,241.0310669,242.10253658236016,-1.0714696823601457,241.9579642752093,0.06621187257672793,0.07836043457413995
24.42969185,241.3427887,242.1333828252222,-0.7905941252222135,241.98732056192364,0.06519209105975778,0.08087017223880662
24.43697844,241.85217290000003,242.16432272881502,-0.3121498288149951,242.0166242176756,0.06419561421131768,0.08350289692809579
24.44426502,242.38124080000003,242.19536409834842,0.1858767016516083,242.04587516203304,0.06322174216311342,0.08626719415226541
24.4515516,242.31549069999997,242.22651588836732,0.08897481163265297,242.07507343524833,0.06226979712554121,0.0891726559934378
24.45883818,242.0854492,242.25778827591247,-0.17233907591247544,242.10421903732123,0.06133912772897037,0.09223011086227402
24.46612477,242.11210630000002,242.28919308462605,-0.17708678462602734,242.13331200814247,0.06042910530488336,0.09545197117868871
24.47341135,242.31079100000002,242.32074408672267,-0.009953086722646276,242.16235226785852,0.05953912780839455,0.0988526910557536
24.48069793,242.5779114,242.3524579281993,0.22545347180070507,242.19133985643225,0.058668611334110735,0.1024494604329404
24.48798451,242.79949950000002,242.384354892227,0.41514460777301565,242.22027477386376,0.05781699419674231,0.1062631241665132
24.4952711,242.69897459999999,242.4164602948802,0.2825143051197756,242.24915705975428,0.05698373364146582,0.1103195014844706
24.50255768,242.7126923,242.44880612875272,0.26388617124726466,242.2779866348289,0.05616830954153291,0.11465118438228933
24.50984426,242.7935333,242.48143384133638,0.3120994586636243,242.30676353876117,0.05537021672844164,0.11930008584675417
24.51713085,242.81233219999996,242.51439764854567,0.29793455145428993,242.33548781093583,0.054588967759495004,0.1243208698503325
24.52441743,242.7183685,242.54776907120475,0.17059942879524215,242.36415937251115,0.053824095294332144,0.1297856033992792
24.53170401,242.54040530000003,242.58164348536485,-0.04123818536481849,242.39277826294432,0.05307514496513557,0.1357900774554075
24.53899059,242.2805023,242.6161482854339,-0.33564598543389934,242.42134448223504,0.05234167902324937,0.1424621241756027
24.54627718,242.18223569999998,242.65145393696514,-0.46921823696516185,242.44985806947898,0.05162327364684167,0.14997259383932438
24.55356376,242.25129700000002,242.68778799965494,-0.43649099965492155,242.47831894641297,0.0509195222607328,0.15854953098123842
24.56085034,242.5004883,242.72545362635938,-0.22496532635938138,242.50672715220452,0.050230029046750606,0.1684964451081023
24.56813693,243.0896912,242.76485242975616,0.32483877024384356,242.5350827257326,0.04955441144139254,0.18021529258218041
24.57542351,243.4147949,242.80651295619012,0.6082819438098852,242.5633855891673,0.04889230230648441,0.1942350647163268
24.58271009,243.5170135,242.85112613473962,0.6658873652603745,242.5916357814598,0.048243343867800825,0.21124700941201677
24.58999667,243.4175262,242.8995874374076,0.5179387625923937,242.6198333026099,0.047607190966183204,0.23214694383152315
24.59728326,243.667984,242.9530472303568,0.7149367696432023,242.64797819120724,0.046983508818791535,0.25808553033074916
24.60456984,243.95582579999999,243.01296885939934,0.9428569406006488,242.67607037000056,0.046371975991526565,0.29052651340725727
24.61185642,244.1130219,243.08119552853708,1.0318263714629268,242.7041098776515,0.04577227884940382,0.3313133720361828
24.619143,244.3460693,243.1600238194677,1.1860454805323002,242.7320967141602,0.04518411460059904,0.3827429907069138
24.62642959,244.4066315,243.25228361391063,1.1543478860893686,242.7600309178269,0.044607189269090984,0.44764550681464277
24.63371617,244.56008909999997,243.3614208142174,1.19866828578256,242.7879124119787,0.04404122048409778,0.529467181754605
24.64100275,244.68193050000002,243.49158139957507,1.1903491004249531,242.8157412349882,0.04348593238375269,0.6323542322031265
24.64828934,244.9241486,243.64768986690962,1.2764587330903794,242.84351742493885,0.04294105772505876,0.7612313842457167
24.65557592,245.0809174,243.83551660119574,1.245400798804269,242.8712409055915,0.04240633974421883,0.9218693558600113
24.6628625,245.62507630000002,244.06172959650772,1.5633467034923,242.89891171510186,0.04188152736705893,1.120936354038799
24.67014908,246.3366241,244.33391817935222,2.00270592064777,242.92652985346996,0.041366377923492854,1.366021947958763
24.67743567,246.91577149999998,244.6605833413384,2.255188158661582,242.95409535848995,0.04086065542676164,1.6656273274216813
24.68472225,247.21781919999998,245.051081354447,2.166737845552973,242.9816081545012,0.040364133070124375,2.02910906687569
24.69200883,247.49114989999998,245.51551880602614,1.9756310939738455,243.00906827937,0.0398765888077014,2.466573937848424
24.69929542,248.09313959999997,246.06458313374367,2.0285564662563047,243.0364757706741,0.03939780724733653,2.988709555822249
24.706582,248.65585330000002,246.70930461449615,1.9465486855038705,243.063830553186,0.03892758133174565,3.6065464799784017
24.71386858,249.2192535,247.46075615919415,1.7584973408058602,243.0911326645557,0.03846570817155011,4.3311577864669095
24.72115516,249.97103880000003,248.32967775474614,1.6413610452538876,243.1183821047831,0.038011991469486,5.173283658493558
