E,DOS
0.24926399999999999,0.0036998551674586617
0.49852799999999997,0.014749959744727604
0.747792,0.035371401558327256
0.9970559999999999,0.06922380379683102
1.24632,0.11544135275839694
1.49558,0.1682607001743216
1.74485,0.22463387418720646
1.9941099999999998,0.2863566779397622
2.2433799999999997,0.35734282724299504
2.49264,0.4345693162449586
2.7419,0.5091320558734737
2.99117,0.5928514395229086
3.24043,0.7082577415599828
3.4897,0.8405238687431926
3.73896,0.9601710819000424
3.9882199999999997,1.0603655977237794
4.23749,1.1459420573622672
4.48675,1.244044045770878
4.73602,1.3799027915625663
4.98528,1.5485519097952143
5.23455,1.7632795369660537
5.48381,1.9271913288863816
5.73307,2.0318241609572016
5.98234,2.213876558992908
6.2316,2.5108453657211
6.4808699999999995,2.837271721412552
6.73013,3.2453791064118764
6.9793899999999995,3.745638918027199
7.2286600000000005,4.076977911872171
7.47792,4.187219087718174
7.727189999999999,4.330338995434703
7.97645,4.506589726154291
8.225710000000001,4.421891072865348
8.47498,4.21760373008533
8.72424,4.523739500699129
8.973510000000001,5.349514311873303
9.22277,6.096262246310177
9.47203,6.518407546434648
9.7213,6.781142169204656
9.97056,7.0552784880780095
10.2198,7.472522491089248
10.4691,8.039242477494433
10.7184,8.55230434525929
10.9676,9.06410694432606
11.2169,9.551366309226252
11.4661,9.477345489264707
11.7154,9.06667674229868
11.9647,9.351780431019076
12.2139,10.535708699550137
12.4632,11.763929157643902
12.7125,12.388577856526178
12.9617,12.6728804233653
13.211,13.064593656101426
13.4603,13.618237971951867
13.7095,14.198621022673079
13.9588,14.502382072801858
14.2081,14.19490158822183
14.4573,14.180900816554065
14.7066,15.613444805289344
14.9558,17.604208780952458
15.2051,18.943821994031417
15.4544,19.798375051871798
15.7036,20.320907621789836
15.9529,20.64394014348597
16.2022,21.33391337646215
16.4514,22.21479142900237
16.7007,23.013601846427115
16.95,24.175610227885254
17.1992,25.63182079523856
17.4485,26.257699190490634
17.6977,26.48906608843535
17.947,27.790901448673537
18.1963,29.766527095247262
18.4455,31.205257728849208
18.6948,31.931765455426042
18.9441,32.64324878450209
19.1933,33.54866147290296
19.4426,34.98719882181509
19.6919,36.33868423545421
19.9411,38.18142761209332
20.1904,40.88649881802136
20.4397,43.241709454674016
20.6889,44.83105015632539
20.9382,46.680187988452225
21.1874,48.66138236322836
21.4367,50.401438600541844
21.686,52.56407423518689
21.9352,55.3908321792688
22.1845,58.31189926350407
22.4338,61.1000289737095
22.683,63.941787392152385
22.9323,66.06553565718346
23.1816,67.86783133567263
23.4308,69.30604366014796
23.6801,70.81663529207499
23.9293,75.0264427154014
24.1786,82.93911589713977
24.4279,91.19240563459495
24.6771,95.58454219757577
24.9264,96.3038105823884
25.1757,98.51402948595225
25.4249,103.16157805693618
25.6742,106.60198454185333
25.9235,107.10300482250061
26.1727,106.82095691517245
26.422,107.8892290714872
26.6713,111.42156745178048
26.9205,116.39970738599158
27.1698,118.35917203570554
27.419,115.33324233740773
27.6683,111.50655072121978
27.9176,111.61183249026081
28.1668,112.96043993959698
28.4161,110.75194416133219
28.6654,106.34453740827178
28.9146,104.26163385165228
29.1639,103.69102286778106
29.4132,101.22374231349917
29.6624,98.38196925780615
29.9117,98.40988999914984
30.1609,99.48490879276628
30.4102,98.50345364346121
30.6595,96.11165135618188
30.9087,94.180995314144
31.158,92.71430613662685
31.4073,89.298140279449
31.6565,86.80338013884734
31.9058,88.88475568197796
32.1551,92.88210097656398
32.4043,94.50392783777535
32.6536,93.26891327175753
32.9029,89.95792422483751
33.1521,86.79341550746308
33.4014,85.61165874808734
33.6506,86.7145325179026
33.8999,86.81717739566108
34.1492,86.10099553622071
34.3984,87.01907856943532
34.6477,88.20060508744952
34.897,88.75200116609328
35.1462,90.44060277897084
35.3955,91.93111889669096
35.6448,91.0213621504362
35.894,88.19705592533029
36.1433,85.24800523207709
36.3926,83.50076353778304
36.6418,83.44869192822615
36.8911,83.21211905192396
37.1403,81.05635643666771
37.3896,78.23647414854551
37.6389,79.53658238199249
37.8881,84.37733773928638
38.1374,87.22253806136726
38.3867,86.56201970814342
38.6359,83.81138966793907
38.8852,80.14803328120011
39.1345,77.17187059991055
39.3837,76.24282657390202
39.633,75.3965445170176
39.8822,73.48701125774612
40.1315,75.31051957468887
40.3808,80.60947079341557
40.63,82.5172351995584
40.8793,81.48830633093993
41.1286,83.85277159705085
41.3778,87.75845787648757
41.6271,86.7278481397448
41.8764,80.99983990850734
42.1256,76.03880125621444
42.3749,75.69312553128546
42.6242,78.77080418599178
42.8734,81.66989239757565
43.1227,82.90316434841353
43.3719,83.2235018318664
43.6212,82.25269424699665
43.8705,79.60979314872625
44.1197,78.94771975751448
44.369,81.75818065021099
44.6183,86.14942648954633
44.8675,88.26892724093145
45.1168,88.90530248062718
45.3661,89.83736369185088
45.6153,89.17914462451223
45.8646,87.09990600236232
46.1138,85.71686296299082
46.3631,87.26816545620686
46.6124,92.62320235240303
46.8616,100.01861345525461
47.1109,102.11858491250129
47.3602,96.61391437716817
47.6094,89.23192886173493
47.8587,87.75868275317804
48.108,87.51516525562305
48.3572,81.58066233487602
48.6065,75.38350524950982
48.8558,76.33088932154048
49.105,76.49833024336615
49.3543,70.20081928775345
49.6035,64.58183061674784
49.8528,60.85820412422467
50.1021,54.5059102506003
50.3513,48.28853178708797
50.6006,44.043714704704236
50.8499,39.88736186773986
51.0991,35.81947266314754
51.3484,32.11573357770048
51.5977,28.69750680653225
51.8469,25.295187797500766
52.0962,24.53807573082668
52.3455,25.761027457736382
52.5947,25.052522178851053
52.844,21.723629189439666
53.0932,19.078837364806883
53.3425,19.10190426221196
