2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00087972,1006.704041,1009.3810286807561,-2.676987680756156,1003.9221885941224,5.458840086633717
24.00824534,1005.501526,1008.8270708355659,-3.3255448355658928,1003.2776970503855,5.549373785180407
24.01561096,1005.306152,1008.2783409415052,-2.9721889415052374,1002.6361816571662,5.642159284339018
24.02297659,1005.009033,1007.7349129003956,-2.725879900395512,1001.9976415495603,5.737271350835247
24.03034221,1004.898193,1007.1968659129486,-2.298672912948632,1001.3620784614195,5.834787451529121
24.03770783,1004.5145869999999,1006.6642802049781,-2.1496932049782345,1000.7294915237817,5.934788681196385
24.04507345,1004.7976679999999,1006.1372401479562,-1.3395721479562326,1000.0998807366668,6.037359411289294
24.05243907,1004.214233,1005.6158336889607,-1.4016006889606842,999.4732461000731,6.142587588887617
24.0598047,1003.940735,1005.1001518359626,-1.1594168359625883,998.8495867692982,6.250565066664458
24.06717032,1002.9895019999999,1004.5902916427439,-1.6007896427439618,998.2289044377794,6.361387204964429
24.07453594,1002.713013,1004.0863522115645,-1.3733392115644847,997.6111982567745,6.475153954789994
24.08190156,1002.1800539999999,1003.5884377173875,-1.4083837173875509,996.9964682262853,6.591969491102188
24.08926719,1002.1510619999999,1003.0966562692302,-0.9455942692302415,996.3847135177803,6.711942751449906
24.09663281,1001.7837519999999,1002.6111228153181,-0.8273708153182042,995.7759357923605,6.835187022957557
24.10399843,1002.168213,1002.1319553945249,0.036257605475157106,995.1701342174638,6.961821177061125
24.11136405,1001.9735720000001,1001.6592780891326,0.3142939108674909,994.5673087930863,7.0919692960462255
24.11872967,1001.9897460000001,1001.1932206436428,0.7965253563572787,993.9674595192191,7.225761124423721
24.1260953,1001.3192140000001,1000.7339181548035,0.5852958451965833,993.3705855875469,7.363332567256623
24.13346092,1001.2944949999999,1000.2815138852111,1.0129811147887722,992.7766886187546,7.504825266456499
24.14082654,1000.2508539999999,999.8361558710869,0.4146981289129599,992.1857678004835,7.650388070603388
24.14819216,999.5893555,999.3979997978761,0.1913557021239285,991.5978231327281,7.80017666514805
