# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.776712646E+02
1.104843364E-02  1.729589386E+02
1.841405577E-02  1.670561218E+02
2.577967790E-02  1.652935181E+02
3.314530004E-02  1.612234192E+02
4.051092217E-02  1.584985962E+02
4.787654430E-02  1.557814636E+02
5.524216643E-02  1.538036041E+02
6.260778857E-02  1.529600677E+02
6.997341070E-02  1.521504669E+02
7.733903283E-02  1.552270203E+02
8.470465496E-02  1.564761353E+02
9.207027710E-02  1.590841827E+02
9.943589923E-02  1.590315399E+02
1.068015214E-01  1.569568176E+02
1.141671435E-01  1.570741730E+02
1.215327656E-01  1.555068665E+02
1.288983878E-01  1.573788910E+02
1.362640099E-01  1.574513550E+02
1.436296320E-01  1.583495331E+02
1.509952542E-01  1.582931671E+02
1.583608763E-01  1.578933105E+02
1.657264984E-01  1.574584198E+02
1.730921206E-01  1.564771423E+02
1.804577427E-01  1.559583435E+02
1.878233648E-01  1.548184814E+02
1.951889870E-01  1.560633850E+02
2.025546091E-01  1.564536285E+02
2.099202312E-01  1.564973907E+02
2.172858534E-01  1.560032654E+02
2.246514755E-01  1.563040161E+02
2.320170976E-01  1.563739166E+02
2.393827197E-01  1.562160950E+02
2.467483419E-01  1.538824921E+02
2.541139640E-01  1.530571594E+02
2.614795861E-01  1.513352203E+02
2.688452083E-01  1.504009094E+02
2.762108304E-01  1.497281952E+02
2.835764525E-01  1.491304016E+02
2.909420747E-01  1.503093872E+02
2.983076968E-01  1.504913940E+02
3.056733189E-01  1.493649750E+02
