Fit results
,Deviator,norm,background
value,4.077E-01, 1.24584E+01, 2.09084E+00
error,0.000E+00, 9.31187E-01, 1.20226E-01

Correlation matrix
,norm,background
norm, 1.00000E+00,-7.60575E-01
background,-7.60575E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
9.079E+00, 8.745E+00, 1.100E+01,  , 3.000E+00,  
2.634E+00, 3.537E+00, 1.117E+01,  , 2.600E+00, L
5.654E-01, 1.708E-01, 1.141E+01,  , 2.262E+00,  
4.448E-01, 7.898E-02, 1.184E+01,  , 2.171E+00,  
4.079E-01, 5.422E-04, 1.248E+01,  , 2.085E+00,  
4.078E-01, 1.180E-04, 1.244E+01,  , 2.093E+00,  
4.077E-01, 1.312E-05, 1.247E+01,  , 2.090E+00,  
4.077E-01,, 1.246E+01,  , 2.091E+00,  
