 -7.43600E+01  3.68737E+00
 -7.41100E+01  2.98652E+00
 -7.38500E+01  1.94877E+00
 -7.36100E+01  1.37707E+00
 -7.33600E+01  1.35569E+00
 -7.31100E+01  1.37707E+00
 -7.28600E+01  1.38063E+00
 -7.26100E+01  1.36638E+00
 -7.23600E+01  1.47161E+00
 -7.21500E+01  1.54665E+00
 -7.19000E+01  1.51805E+00
 -7.16400E+01  1.47875E+00
 -7.13900E+01  1.55559E+00
 -7.11400E+01  1.60390E+00
 -7.09000E+01  1.48768E+00
 -7.06500E+01  1.49482E+00
 -7.04000E+01  1.40916E+00
 -7.01600E+01  1.51626E+00
 -6.99100E+01  1.58958E+00
 -6.96600E+01  1.70066E+00
 -6.94100E+01  1.63793E+00
 -6.91700E+01  1.52163E+00
 -6.89200E+01  1.53414E+00
 -6.86800E+01  1.53950E+00
 -6.84300E+01  1.46090E+00
 -6.81800E+01  1.40916E+00
 -6.79300E+01  1.48589E+00
 -6.76800E+01  1.64509E+00
 -6.74300E+01  1.63614E+00
 -6.72100E+01  1.63434E+00
 -6.69600E+01  1.48768E+00
 -6.67200E+01  1.52341E+00
 -6.64700E+01  1.61285E+00
 -6.62200E+01  1.60390E+00
 -6.59700E+01  1.62539E+00
 -6.57200E+01  1.55202E+00
 -6.54700E+01  1.68094E+00
 -6.52100E+01  1.68273E+00
 -6.49600E+01  1.72219E+00
 -6.47100E+01  1.70425E+00
 -6.44600E+01  1.87133E+00
 -6.42100E+01  1.84075E+00
 -6.39600E+01  1.89113E+00
 -6.37000E+01  1.89113E+00
 -6.34500E+01  2.01008E+00
 -6.32000E+01  2.06424E+00
 -6.29500E+01  1.95237E+00
 -6.26900E+01  1.87313E+00
 -6.24400E+01  1.79580E+00
 -6.21900E+01  1.89833E+00
 -6.19700E+01  1.91454E+00
 -6.17200E+01  1.95057E+00
 -6.14700E+01  2.00647E+00
 -6.12100E+01  2.10400E+00
 -6.09700E+01  2.16550E+00
 -6.07200E+01  2.02993E+00
 -6.04700E+01  2.00106E+00
 -6.02300E+01  1.91454E+00
 -5.99800E+01  1.98663E+00
 -5.97300E+01  1.99565E+00
 -5.94800E+01  1.93255E+00
 -5.92200E+01  1.83175E+00
 -5.89700E+01  1.66660E+00
 -5.87100E+01  1.58064E+00
 -5.84600E+01  1.43413E+00
 -5.82100E+01  1.38955E+00
 -5.79600E+01  1.45019E+00
 -5.77100E+01  1.48768E+00
 -5.74600E+01  1.57885E+00
 -5.72200E+01  1.55917E+00
 -5.69700E+01  1.65226E+00
 -5.67600E+01  1.68990E+00
 -5.65100E+01  1.77066E+00
 -5.62600E+01  1.73116E+00
 -5.60100E+01  1.63076E+00
 -5.57600E+01  1.61644E+00
 -5.55100E+01  1.55559E+00
 -5.52600E+01  1.48589E+00
 -5.50000E+01  1.44127E+00
 -5.47500E+01  1.60390E+00
 -5.45000E+01  1.69887E+00
 -5.42500E+01  1.70066E+00
 -5.40100E+01  1.64868E+00
 -5.37600E+01  1.76168E+00
 -5.35200E+01  1.84075E+00
 -5.32700E+01  1.74911E+00
 -5.30300E+01  1.67018E+00
 -5.27800E+01  1.62897E+00
 -5.25300E+01  1.68990E+00
 -5.22800E+01  1.49840E+00
 -5.20300E+01  1.31829E+00
 -5.18100E+01  1.12464E+00
 -5.15600E+01  1.20095E+00
 -5.13100E+01  1.23648E+00
 -5.10600E+01  1.40916E+00
 -5.08100E+01  1.37529E+00
 -5.05500E+01  1.54308E+00
 -5.03000E+01  1.43413E+00
 -5.00400E+01  1.45019E+00
 -4.97900E+01  1.26848E+00
 -4.95500E+01  1.42878E+00
 -4.93000E+01  1.45019E+00
 -4.90500E+01  1.43948E+00
 -4.88100E+01  1.34500E+00
 -4.85600E+01  1.32541E+00
 -4.83100E+01  1.33076E+00
 -4.80600E+01  1.26136E+00
 -4.78100E+01  1.27737E+00
 -4.75500E+01  1.30406E+00
 -4.73000E+01  1.38955E+00
 -4.70400E+01  1.39846E+00
 -4.67900E+01  1.36460E+00
 -4.65700E+01  1.32007E+00
 -4.63200E+01  1.34322E+00
 -4.60700E+01  1.50376E+00
 -4.58200E+01  1.40024E+00
 -4.55700E+01  1.38420E+00
 -4.53200E+01  1.38420E+00
 -4.50700E+01  1.77604E+00
 -4.48200E+01  1.98483E+00
 -4.45700E+01  1.71860E+00
 -4.43200E+01  1.35569E+00
 -4.40700E+01  1.05022E+00
 -4.38200E+01  9.90052E-01
 -4.35700E+01  8.89347E-01
 -4.33300E+01  8.18796E-01
 -4.30800E+01  1.02544E+00
 -4.28300E+01  9.52927E-01
 -4.25800E+01  9.22893E-01
 -4.23300E+01  8.13508E-01
 -4.20800E+01  8.82287E-01
 -4.18200E+01  9.45858E-01
 -4.15600E+01  9.15829E-01
 -4.13400E+01  9.08765E-01
 -4.10900E+01  9.22893E-01
 -4.08300E+01  1.01305E+00
 -4.05800E+01  1.07501E+00
 -4.03300E+01  1.06261E+00
 -4.00800E+01  1.01482E+00
 -3.98300E+01  1.01128E+00
 -3.95900E+01  1.12287E+00
 -3.93400E+01  1.14592E+00
 -3.90900E+01  1.04137E+00
 -3.88400E+01  8.91112E-01
 -3.85900E+01  8.64643E-01
 -3.83400E+01  9.77674E-01
 -3.80900E+01  1.12641E+00
 -3.78400E+01  1.18674E+00
 -3.75900E+01  1.13528E+00
 -3.73400E+01  9.79442E-01
 -3.70900E+01  7.57145E-01
 -3.68400E+01  8.06460E-01
 -3.65800E+01  6.77990E-01
 -3.63700E+01  7.18431E-01
 -3.61200E+01  4.85023E-01
 -3.58600E+01  5.55107E-01
 -3.56100E+01  5.55107E-01
 -3.53500E+01  6.00714E-01
 -3.51000E+01  6.16511E-01
 -3.48400E+01  5.84922E-01
 -3.45900E+01  6.99086E-01
 -3.43300E+01  6.20022E-01
 -3.40800E+01  5.84922E-01
 -3.38300E+01  5.88431E-01
 -3.35800E+01  6.67445E-01
 -3.33300E+01  6.58660E-01
 -3.30900E+01  5.27062E-01
 -3.28400E+01  5.55107E-01
 -3.25900E+01  5.86677E-01
 -3.23500E+01  6.00714E-01
 -3.20900E+01  5.11293E-01
 -3.18400E+01  5.53354E-01
 -3.15900E+01  5.76151E-01
 -3.13300E+01  6.30557E-01
 -3.11200E+01  6.69203E-01
 -3.08700E+01  6.32313E-01
 -3.06200E+01  4.67517E-01
 -3.03800E+01  4.27277E-01
 -3.01300E+01  4.09791E-01
 -2.98800E+01  4.18533E-01
 -2.96300E+01  3.11984E-01
 -2.93800E+01  4.04547E-01
 -2.91300E+01  6.30557E-01
 -2.88800E+01  7.48344E-01
 -2.86200E+01  8.18796E-01
 -2.83700E+01  7.09637E-01
 -2.81200E+01  5.88431E-01
 -2.78700E+01  4.02798E-01
 -2.76200E+01  2.94538E-01
 -2.73800E+01  4.99032E-01
 -2.71300E+01  5.07789E-01
 -2.68800E+01  6.93811E-01
 -2.66300E+01  5.86677E-01
 -2.63800E+01  6.39337E-01
 -2.61400E+01  5.70889E-01
 -2.59200E+01  4.97280E-01
 -2.56700E+01  5.97204E-01
 -2.54200E+01  6.46363E-01
 -2.51700E+01  7.37784E-01
 -2.49100E+01  7.13155E-01
 -2.46600E+01  7.06120E-01
 -2.44100E+01  7.41304E-01
 -2.41600E+01  8.15271E-01
 -2.39100E+01  8.27609E-01
 -2.36600E+01  7.83557E-01
 -2.34100E+01  7.06120E-01
 -2.31600E+01  8.27609E-01
 -2.29100E+01  9.49392E-01
 -2.26600E+01  8.57587E-01
 -2.24200E+01  6.92053E-01
 -2.21700E+01  6.16511E-01
 -2.19200E+01  6.99086E-01
 -2.16700E+01  6.13000E-01
 -2.14200E+01  4.48268E-01
 -2.11700E+01  3.97555E-01
 -2.09500E+01  5.21805E-01
 -2.07000E+01  5.27062E-01
 -2.04500E+01  4.37771E-01
 -2.02000E+01  3.20709E-01
 -1.99600E+01  4.36022E-01
 -1.97100E+01  4.93778E-01
 -1.94600E+01  5.35824E-01
 -1.92100E+01  5.18301E-01
 -1.89600E+01  6.07734E-01
 -1.87100E+01  5.65628E-01
 -1.84500E+01  6.81505E-01
 -1.82000E+01  6.99086E-01
 -1.79500E+01  6.34069E-01
 -1.76900E+01  5.90186E-01
 -1.74400E+01  5.49847E-01
 -1.71900E+01  6.92053E-01
 -1.69400E+01  6.16511E-01
 -1.66900E+01  4.93778E-01
 -1.64300E+01  5.27062E-01
 -1.61800E+01  5.23557E-01
 -1.59300E+01  4.93778E-01
 -1.57100E+01  4.44769E-01
 -1.54600E+01  5.06038E-01
 -1.52000E+01  7.02603E-01
 -1.49500E+01  6.74475E-01
 -1.47000E+01  6.16511E-01
 -1.44500E+01  4.81521E-01
 -1.42000E+01  5.28814E-01
 -1.39500E+01  3.90564E-01
 -1.37000E+01  1.67369E-01
 -1.34500E+01 -1.11080E-03
 -1.32100E+01 -4.96388E-02
 -1.29600E+01  4.22576E-02
 -1.27100E+01 -1.24072E-01
 -1.24600E+01 -1.67297E-01
 -1.22100E+01 -2.55358E-01
 -1.19600E+01  1.79667E-02
 -1.17000E+01  2.31709E-02
 -1.14500E+01  5.26716E-02
 -1.12000E+01 -1.20613E-01
 -1.09400E+01 -1.20613E-01
 -1.06900E+01 -1.53469E-01
 -1.04700E+01 -2.57084E-01
 -1.02100E+01 -1.91486E-01
 -9.96000E+00 -1.77665E-01
 -9.71000E+00  6.23214E-04
 -9.46000E+00 -3.23128E-02
 -9.21000E+00  9.26121E-02
 -8.96000E+00  1.25631E-01
 -8.72000E+00  2.56179E-01
 -8.47000E+00  2.82330E-01
 -8.23000E+00  1.77809E-01
 -7.98000E+00  1.01299E-01
 -7.73000E+00  1.06512E-01
 -7.48000E+00  1.72589E-01
 -7.23000E+00  1.06512E-01
 -6.97000E+00  9.78241E-02
 -6.71000E+00  1.01299E-01
 -6.46000E+00  1.93473E-01
 -6.21000E+00  1.62321E-02
 -5.95000E+00 -2.13937E-01
 -5.71000E+00 -3.69090E-01
 -5.49000E+00 -4.65387E-01
 -5.25000E+00 -3.81138E-01
 -4.99000E+00 -5.27194E-01
 -4.74000E+00 -5.23762E-01
 -4.49000E+00 -6.35171E-01
 -4.24000E+00 -4.77411E-01
 -3.99000E+00 -4.55078E-01
 -3.74000E+00 -3.38098E-01
 -3.49000E+00 -3.69090E-01
 -3.24000E+00 -2.89850E-01
 -2.99000E+00 -2.60534E-01
 -2.75000E+00 -1.75937E-01
 -2.49000E+00 -2.43281E-01
 -2.24000E+00 -1.65568E-01
 -1.98000E+00 -2.72607E-01
 -1.73000E+00 -1.58655E-01
 -1.47000E+00 -2.74332E-01
 -1.22000E+00 -2.05303E-01
 -9.70000E-01 -2.50183E-01
 -7.20000E-01 -2.12210E-01
 -4.70000E-01 -2.43281E-01
 -2.50000E-01 -2.22569E-01
  0.00000E+00 -3.10534E-01
  2.50000E-01 -3.44987E-01
  5.10000E-01 -2.39829E-01
  7.60000E-01 -2.89850E-01
  1.01000E+00 -1.88031E-01
  1.25000E+00 -1.01581E-01
  1.50000E+00 -4.57865E-03
  1.74000E+00 -3.10534E-01
  1.98000E+00 -7.12154E-01
  2.23000E+00 -8.21436E-01
  2.47000E+00 -6.62557E-01
  2.73000E+00 -5.82069E-01
  2.98000E+00 -6.04344E-01
  3.23000E+00 -7.12154E-01
  3.49000E+00 -6.72822E-01
  3.74000E+00 -7.27537E-01
  3.99000E+00 -7.01897E-01
  4.24000E+00 -7.20701E-01
  4.49000E+00 -4.89432E-01
  4.73000E+00 -5.18614E-01
  4.94000E+00 -5.63212E-01
  5.19000E+00 -7.63410E-01
  5.44000E+00 -8.26553E-01
  5.69000E+00 -7.68533E-01
  5.94000E+00 -7.63410E-01
  6.19000E+00 -6.18047E-01
  6.45000E+00 -6.65979E-01
  6.70000E+00 -5.70070E-01
  6.96000E+00 -6.26610E-01
  7.22000E+00 -4.60233E-01
  7.47000E+00 -5.61498E-01
  7.73000E+00 -5.03167E-01
  7.98000E+00 -7.36080E-01
  8.24000E+00 -6.50577E-01
  8.49000E+00 -7.82191E-01
  8.74000E+00 -6.52289E-01
  8.99000E+00 -6.07770E-01
  9.24000E+00 -4.46486E-01
  9.49000E+00 -4.75694E-01
  9.74000E+00 -5.01450E-01
  9.96000E+00 -5.95778E-01
  1.02000E+01 -5.30625E-01
  1.04500E+01 -5.78641E-01
  1.07000E+01 -5.13466E-01
  1.09600E+01 -6.67690E-01
  1.12100E+01 -7.03607E-01
  1.14600E+01 -7.22410E-01
  1.17100E+01 -6.67690E-01
  1.19600E+01 -4.96300E-01
  1.22100E+01 -5.78641E-01
  1.24600E+01 -6.62557E-01
  1.27200E+01 -9.45793E-01
  1.29700E+01 -8.24848E-01
  1.32200E+01 -8.33374E-01
  1.34700E+01 -5.82069E-01
  1.37200E+01 -5.64927E-01
  1.39700E+01 -3.03640E-01
  1.42200E+01 -3.86300E-01
  1.44700E+01 -3.43265E-01
  1.47200E+01 -4.55078E-01
  1.49800E+01 -3.03640E-01
  1.51900E+01 -1.62112E-01
  1.54400E+01 -2.15664E-01
  1.56900E+01 -3.43265E-01
  1.59300E+01 -4.70541E-01
  1.61800E+01 -4.49923E-01
  1.64300E+01 -5.01450E-01
  1.66900E+01 -5.10033E-01
  1.69400E+01 -5.76927E-01
  1.71900E+01 -5.92351E-01
  1.74400E+01 -7.41206E-01
  1.76800E+01 -7.94138E-01
  1.79300E+01 -8.19731E-01
  1.81800E+01 -5.18614E-01
  1.84200E+01 -5.46064E-01
  1.86700E+01 -5.28910E-01
  1.89300E+01 -8.43605E-01
  1.91800E+01 -7.61703E-01
  1.94300E+01 -6.59134E-01
  1.96800E+01 -6.72822E-01
  1.99300E+01 -6.81375E-01
  2.01500E+01 -8.33374E-01
  2.04000E+01 -7.66825E-01
  2.06500E+01 -8.16319E-01
  2.09100E+01 -7.39497E-01
  2.11600E+01 -8.40195E-01
  2.14100E+01 -8.19731E-01
  2.16600E+01 -9.03240E-01
  2.19200E+01 -7.73655E-01
  2.21700E+01 -6.54000E-01
  2.24300E+01 -6.23185E-01
  2.26900E+01 -6.67690E-01
  2.29400E+01 -7.30954E-01
  2.32000E+01 -6.35171E-01
  2.34500E+01 -4.82563E-01
  2.37000E+01 -4.82563E-01
  2.39500E+01 -5.28910E-01
  2.42000E+01 -6.24898E-01
  2.44500E+01 -5.25478E-01
  2.47000E+01 -6.59134E-01
  2.49500E+01 -7.73655E-01
  2.52000E+01 -9.50897E-01
  2.54100E+01 -8.75987E-01
  2.56600E+01 -8.38490E-01
  2.59000E+01 -7.13864E-01
  2.61500E+01 -4.65387E-01
  2.64000E+01 -5.18614E-01
