Fit results
,Deviator,norm,background
value,1.440E-01, 1.85627E+00, 3.16465E+00
error,0.000E+00, 5.60402E-01, 9.13512E-02

Correlation matrix
,norm,background
norm, 1.00000E+00,-8.21558E-01
background,-8.21558E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
5.307E-01, 1.124E-01, 4.000E+00,  , 3.000E+00,  
4.366E-01, 1.469E-01, 3.500E+00, L, 3.082E+00,  
3.302E-01, 1.055E-01, 3.050E+00, L, 3.112E+00,  
2.407E-01, 9.014E-02, 2.645E+00, L, 3.144E+00,  
1.716E-01, 4.568E-02, 2.280E+00, L, 3.153E+00,  
1.449E-01, 1.728E-03, 1.952E+00, L, 3.157E+00,  
1.440E-01, 1.578E-06, 1.858E+00,  , 3.165E+00,  
1.440E-01,, 1.856E+00,  , 3.165E+00,  
