# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  3.196617317E+01
5.005540130E-01  2.854653740E+01
5.078405957E-01  2.738822556E+01
5.151271785E-01  2.505237770E+01
5.224137613E-01  2.463332939E+01
5.297003441E-01  2.459969139E+01
5.369869269E-01  2.434925270E+01
5.442735096E-01  2.437108803E+01
5.515600924E-01  2.472397232E+01
5.588466752E-01  2.581853294E+01
5.661332580E-01  2.605182648E+01
5.734198407E-01  2.669251060E+01
5.807064235E-01  2.670248222E+01
5.879930063E-01  2.690762329E+01
5.952795891E-01  2.682967567E+01
6.025661718E-01  2.678473663E+01
6.098527546E-01  2.723096657E+01
6.171393374E-01  2.716247749E+01
6.244259202E-01  2.722467804E+01
6.317125030E-01  2.696285820E+01
6.389990857E-01  2.651073647E+01
6.462856685E-01  2.550561714E+01
6.535722513E-01  2.429100990E+01
6.608588341E-01  2.338187981E+01
6.681454168E-01  2.293046761E+01
6.754319996E-01  2.335167503E+01
6.827185824E-01  2.385472679E+01
6.900051652E-01  2.481855392E+01
6.972917479E-01  2.542825127E+01
7.045783307E-01  2.572294235E+01
7.118649135E-01  2.560562706E+01
7.191514963E-01  2.542575836E+01
7.264380791E-01  2.532006073E+01
7.337246618E-01  2.469676208E+01
7.410112446E-01  2.457120705E+01
7.482978274E-01  2.483466148E+01
7.555844102E-01  2.491945076E+01
7.628709929E-01  2.474671364E+01
7.701575757E-01  2.491711235E+01
7.774441585E-01  2.509854698E+01
7.847307413E-01  2.534322929E+01
7.920173240E-01  2.485869789E+01
7.993039068E-01  2.502866364E+01
8.065904896E-01  2.547924232E+01
8.138770724E-01  2.603266907E+01
8.211636552E-01  2.628218842E+01
8.284502379E-01  2.655702591E+01
8.357368207E-01  2.641059685E+01
8.430234035E-01  2.623067856E+01
8.503099863E-01  2.576787567E+01
8.575965690E-01  2.527894402E+01
8.648831518E-01  2.528894615E+01
8.721697346E-01  2.518358994E+01
8.794563174E-01  2.511396980E+01
8.867429001E-01  2.488542557E+01
8.940294829E-01  2.474424934E+01
9.013160657E-01  2.487941360E+01
9.086026485E-01  2.493861580E+01
9.158892313E-01  2.491519928E+01
9.231758140E-01  2.504922676E+01
9.304623968E-01  2.506297112E+01
9.377489796E-01  2.516501999E+01
9.450355624E-01  2.527154350E+01
9.523221451E-01  2.496998596E+01
9.596087279E-01  2.500584984E+01
9.668953107E-01  2.504306602E+01
9.741818935E-01  2.504830360E+01
9.814684762E-01  2.514750671E+01
9.887550590E-01  2.502439308E+01
9.960416418E-01  2.502121353E+01
1.003328225E+00  2.503281593E+01
1.010614807E+00  2.517989159E+01
1.017901390E+00  2.528844452E+01
1.025187973E+00  2.527813911E+01
1.032474556E+00  2.505386353E+01
1.039761138E+00  2.510766983E+01
1.047047721E+00  2.474144554E+01
1.054334304E+00  2.524609184E+01
