@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 11:50:04 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.08495E+01 -4.67618E-02  0.00000E+00
 -7.06000E+01 -4.67486E-02  0.00000E+00
 -7.03506E+01 -4.90749E-02  0.00000E+00
 -7.01011E+01 -1.39104E-02  1.18977E-03
 -6.98516E+01 -3.90719E-03  2.76389E-02
 -6.96022E+01 -1.44482E-02  2.58161E-02
 -6.93527E+01 -3.02644E-02  1.26675E-02
 -6.91032E+01 -1.15242E-02  2.51454E-02
 -6.88538E+01  1.33183E-04  2.36795E-02
 -6.86043E+01 -3.30917E-02  1.60133E-02
 -6.83548E+01 -2.48092E-02  2.45822E-02
 -6.81053E+01 -1.41519E-02  1.73218E-02
 -6.78559E+01 -3.56409E-02  1.30248E-02
 -6.76064E+01 -3.02756E-02  1.75761E-02
 -6.73569E+01  1.56896E-02  2.98663E-02
 -6.71075E+01  3.31237E-03  2.60134E-02
 -6.68580E+01 -1.66463E-02  1.87777E-02
 -6.66085E+01  4.50750E-03  3.22129E-02
 -6.63591E+01  8.53385E-04  3.44584E-02
 -6.61096E+01  1.25165E-02  2.08028E-02
 -6.58601E+01  2.29831E-02  3.68953E-02
 -6.56106E+01  3.24774E-02  3.56100E-02
 -6.53612E+01  6.15720E-03  1.72487E-02
 -6.51117E+01 -3.76964E-02  2.40126E-03
 -6.48622E+01 -4.02365E-02  9.70097E-03
 -6.46128E+01 -3.60955E-02  1.81336E-02
 -6.43633E+01 -1.97069E-02  2.40564E-02
 -6.41138E+01  3.82417E-02  4.39050E-02
 -6.38643E+01  4.40118E-02  3.41093E-02
 -6.36149E+01  1.25238E-02  3.19378E-02
 -6.33654E+01  2.68087E-02  2.63385E-02
 -6.31159E+01 -2.11514E-02  2.06250E-02
 -6.28665E+01 -3.45634E-02  1.26951E-02
 -6.26170E+01 -2.34969E-02  2.57734E-02
 -6.23675E+01  2.49114E-02  3.58882E-02
 -6.21181E+01  1.33184E-02  3.14111E-02
 -6.18686E+01 -1.02933E-04  2.56242E-02
 -6.16191E+01 -2.46143E-02  2.28614E-02
 -6.13696E+01  2.63239E-02  3.94348E-02
 -6.11202E+01  6.25794E-02  4.45770E-02
 -6.08707E+01  4.87447E-02  3.04903E-02
 -6.06212E+01  5.95603E-02  4.15430E-02
 -6.03718E+01  6.01164E-02  3.96702E-02
 -6.01223E+01  2.60467E-02  3.09917E-02
 -5.98728E+01  6.47351E-02  5.26713E-02
 -5.96234E+01  1.02799E-01  5.37999E-02
 -5.93739E+01  8.15738E-02  4.12259E-02
 -5.91244E+01  3.93626E-02  4.17456E-02
 -5.88749E+01  1.12007E-01  5.36733E-02
 -5.86255E+01  1.09205E-01  4.81727E-02
 -5.83760E+01  1.12794E-01  5.79044E-02
 -5.81265E+01  1.60154E-01  5.73723E-02
 -5.78771E+01  1.09920E-01  4.59146E-02
 -5.76276E+01  9.08398E-02  4.64996E-02
 -5.73781E+01  1.43759E-01  5.51218E-02
 -5.71287E+01  1.11400E-01  5.34630E-02
 -5.68792E+01  1.11749E-01  4.71953E-02
 -5.66297E+01  1.23851E-01  5.51534E-02
 -5.63802E+01  1.46096E-01  5.45661E-02
 -5.61308E+01  1.07986E-01  4.73683E-02
 -5.58813E+01  1.07043E-01  5.63849E-02
 -5.56318E+01  1.77869E-01  5.96478E-02
 -5.53824E+01  2.03928E-01  7.03318E-02
 -5.51329E+01  2.37634E-01  6.29269E-02
 -5.48834E+01  1.72306E-01  5.22894E-02
 -5.46340E+01  6.62469E-02  4.42022E-02
 -5.43845E+01  8.69657E-02  4.67571E-02
 -5.41350E+01  1.19243E-01  5.43347E-02
 -5.38855E+01  1.72926E-01  6.38763E-02
 -5.36361E+01  1.56216E-01  5.67886E-02
 -5.33866E+01  1.01179E-01  4.56664E-02
 -5.31371E+01  1.21228E-01  5.10783E-02
 -5.28877E+01  1.54832E-01  5.43372E-02
 -5.26382E+01  9.11576E-02  3.93031E-02
 -5.23887E+01  5.97436E-02  4.74770E-02
 -5.21393E+01  8.26837E-02  5.08748E-02
 -5.18898E+01  1.23144E-01  5.37297E-02
 -5.16403E+01  1.33544E-01  4.65096E-02
 -5.13908E+01  1.20763E-01  4.48530E-02
 -5.11414E+01  1.12226E-01  5.15580E-02
 -5.08919E+01  1.08339E-01  5.11060E-02
 -5.06424E+01  5.93609E-02  4.77548E-02
 -5.03930E+01  8.71212E-02  4.81509E-02
 -5.01435E+01  1.10618E-01  4.84544E-02
 -4.98940E+01  1.15132E-01  5.19688E-02
 -4.96446E+01  1.01300E-01  4.91228E-02
 -4.93951E+01  8.61381E-02  4.14145E-02
 -4.91456E+01  9.80577E-02  5.65033E-02
 -4.88961E+01  1.49627E-01  5.81802E-02
 -4.86467E+01  1.79998E-01  6.18273E-02
 -4.83972E+01  1.68021E-01  5.78709E-02
 -4.81477E+01  1.28733E-01  4.72987E-02
 -4.78983E+01  9.49960E-02  5.40696E-02
 -4.76488E+01  1.01094E-01  4.37858E-02
 -4.73993E+01  1.34958E-01  6.04846E-02
 -4.71499E+01  2.12947E-01  6.50222E-02
 -4.69004E+01  2.17400E-01  6.61224E-02
 -4.66509E+01  1.77035E-01  6.26077E-02
 -4.64014E+01  2.12699E-01  6.72782E-02
