2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
23.00141627,1299.0821529999998,1301.3663794320175,-2.2842264320177037,1301.304848577418,0.05512802212323566,0.0064028324763285875
23.0115954,1296.9963380000002,1300.7949536530755,-3.7986156530753306,1300.7302143245017,0.056095819127752786,0.008643509446088623
23.02177453,1295.752075,1300.2248968074655,-4.47282180746538,1300.15618572429,0.057105257106864295,0.011605826068503477
23.03195366,1296.349731,1299.6564232526641,-3.3066922526641065,1299.5827627767833,0.05816053722676923,0.015499938654146476
23.04213279,1296.817627,1299.0898017153768,-2.2721747153768774,1299.0099454819822,0.05926644535478764,0.02058978803973566
23.05231192,1297.6639400000001,1298.525366835759,-0.8614268357589481,1298.4377338398851,0.06042843330020366,0.027204562573856117
23.06249105,1298.273926,1297.963532498974,0.3103935010260557,1297.866127850494,0.06165271007049989,0.03575193840946489
23.07267018,1297.8302,1297.4048070466158,0.4253929533842893,1297.2951275138073,0.06294634412851727,0.046733188680026766
23.08284931,1295.889526,1296.84981040975,-0.960284409750102,1296.7247328298265,0.06431737769208389,0.06076020223140865
23.09302844,1294.684326,1296.2992931361116,-1.6149671361115452,1296.15494379855,0.06577495417001446,0.07857438339153167
23.10320757,1294.434937,1295.7541571946713,-1.3192201946712885,1295.5857604199791,0.06732945987552325,0.10106731481665905
23.1133867,1294.163208,1295.2154783297256,-1.0522703297256157,1295.0171826941137,0.06899268119837959,0.12930295441356518
23.12356584,1294.961792,1294.6845290863253,0.2772629136748037,1294.449210063273,0.07077798026725587,0.164541042784929
23.13374497,1295.131836,1294.1628051057633,0.9690308942367665,1293.8818436434124,0.07270047956669937,0.2082609827842861
23.1439241,1293.97583,1293.6520461950151,0.3237838049849415,1293.315082876257,0.07477728333286257,0.2621860354252471
23.15410323,1292.66748,1293.154261731859,-0.486781731858855,1292.7489277618065,0.07702770194718746,0.3283062681052391
23.16428236,1291.903198,1292.6717514833413,-0.768553483341293,1292.1833783000607,0.07947350648590702,0.40889967679471695
23.17446149,1291.1832279999999,1292.207123713161,-1.0238957131612096,1291.6184344910205,0.08213920432133456,0.5065500178191834
23.18464062,1291.06897,1291.7633085935845,-0.6943385935844617,1291.0540963346857,0.08505233855354254,0.6241599203451934
23.19481975,1291.818237,1291.3435652982978,0.4746717017021638,1290.4903638310552,0.08824381226073956,0.7649576549819137
23.20499888,1292.020386,1290.9514810248638,1.0689049751360926,1289.92723698013,0.09174823842786398,0.9324958063060228
