# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 7.900e-05, 7.900e-05 m
# PONI: 1.411e-01, 1.028e-01 m
# Distance Sample to Detector: 0.252389920345 m
# Rotations: 0.001947 0.002954 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 252.392 mm
# Center: x=1295.273, y=1795.185 pix
# Tilt: 0.203 deg  TiltPlanRot: 123.397 deg
# 
# Wavelength: 8.603e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.335335913E+00  4.629539551E+03
3.345515043E+00  4.651873535E+03
3.355694174E+00  4.678041504E+03
3.365873304E+00  4.685441895E+03
3.376052435E+00  4.680954102E+03
3.386231566E+00  4.681146484E+03
3.396410696E+00  4.709382812E+03
3.406589827E+00  4.743540039E+03
3.416768958E+00  4.776901855E+03
3.426948088E+00  4.795250977E+03
3.437127219E+00  4.806713379E+03
3.447306349E+00  4.812988281E+03
3.457485480E+00  4.833436523E+03
3.467664611E+00  4.860313477E+03
3.477843741E+00  4.879844727E+03
3.488022872E+00  4.896497559E+03
3.498202002E+00  4.888421387E+03
3.508381133E+00  4.902207520E+03
3.518560264E+00  4.921683105E+03
3.528739394E+00  4.943936035E+03
3.538918525E+00  4.945082031E+03
3.549097656E+00  4.920544434E+03
3.559276786E+00  4.902171387E+03
3.569455917E+00  4.904282227E+03
3.579635047E+00  4.897332520E+03
3.589814178E+00  4.901136719E+03
3.599993309E+00  4.915770508E+03
3.610172439E+00  4.934230957E+03
3.620351570E+00  4.937330566E+03
3.630530701E+00  4.941088379E+03
3.640709831E+00  4.936920898E+03
3.650888962E+00  4.942231445E+03
3.661068092E+00  4.953328613E+03
3.671247223E+00  4.969246582E+03
3.681426354E+00  4.989931152E+03
3.691605484E+00  5.005030273E+03
3.701784615E+00  5.007343750E+03
3.711963745E+00  4.998601074E+03
3.722142876E+00  4.995895996E+03
3.732322007E+00  4.995630371E+03
3.742501137E+00  4.995615723E+03
3.752680268E+00  5.000396484E+03
3.762859399E+00  5.006187012E+03
3.773038529E+00  5.015634766E+03
3.783217660E+00  5.032937500E+03
3.793396790E+00  5.059101074E+03
3.803575921E+00  5.075799316E+03
3.813755052E+00  5.069335449E+03
3.823934182E+00  5.063822754E+03
3.834113313E+00  5.067073730E+03
3.844292444E+00  5.062907227E+03
3.854471574E+00  5.051436035E+03
3.864650705E+00  5.043755859E+03
3.874829835E+00  5.048800293E+03
3.885008966E+00  5.051835938E+03
3.895188097E+00  5.060195801E+03
3.905367227E+00  5.062853027E+03
3.915546358E+00  5.063272461E+03
3.925725488E+00  5.056570312E+03
3.935904619E+00  5.043188477E+03
3.946083750E+00  5.026216309E+03
3.956262880E+00  5.023089844E+03
3.966442011E+00  5.033552734E+03
3.976621142E+00  5.051070312E+03
3.986800272E+00  5.067361816E+03
3.996979403E+00  5.066316895E+03
4.007158533E+00  5.058037109E+03
4.017337664E+00  5.069672363E+03
4.027516795E+00  5.085252930E+03
4.037695925E+00  5.098948242E+03
4.047875056E+00  5.095562012E+03
4.058054187E+00  5.090708008E+03
4.068233317E+00  5.086513184E+03
4.078412448E+00  5.083002441E+03
4.088591578E+00  5.083022461E+03
4.098770709E+00  5.079865234E+03
4.108949840E+00  5.074131836E+03
4.119128970E+00  5.070141602E+03
4.129308101E+00  5.075925781E+03
4.139487231E+00  5.088855957E+03
4.149666362E+00  5.097708008E+03
4.159845493E+00  5.106956055E+03
4.170024623E+00  5.108957031E+03
4.180203754E+00  5.101754883E+03
4.190382885E+00  5.094277344E+03
4.200562015E+00  5.097568359E+03
4.210741146E+00  5.095220703E+03
4.220920276E+00  5.087719727E+03
4.231099407E+00  5.084030273E+03
4.241278538E+00  5.085378418E+03
4.251457668E+00  5.082393066E+03
4.261636799E+00  5.083284668E+03
4.271815930E+00  5.087554199E+03
4.281995060E+00  5.084327148E+03
4.292174191E+00  5.084773438E+03
4.302353321E+00  5.081351074E+03
4.312532452E+00  5.085338379E+03
4.322711583E+00  5.084872559E+03
4.332890713E+00  5.089148438E+03
4.343069844E+00  5.085384766E+03
4.353248974E+00  5.074245117E+03
4.363428105E+00  5.064482422E+03
4.373607236E+00  5.057508301E+03
4.383786366E+00  5.051519043E+03
4.393965497E+00  5.050946289E+03
4.404144628E+00  5.056502441E+03
4.414323758E+00  5.063857910E+03
4.424502889E+00  5.074530762E+03
4.434682019E+00  5.084035645E+03
4.444861150E+00  5.076984375E+03
4.455040281E+00  5.067966309E+03
4.465219411E+00  5.067214844E+03
4.475398542E+00  5.076776367E+03
4.485577673E+00  5.080500977E+03
4.495756803E+00  5.078956055E+03
4.505935934E+00  5.076485352E+03
4.516115064E+00  5.075053711E+03
4.526294195E+00  5.073585449E+03
4.536473326E+00  5.060549805E+03
4.546652456E+00  5.055886719E+03
4.556831587E+00  5.056101074E+03
4.567010717E+00  5.060130371E+03
4.577189848E+00  5.058315918E+03
4.587368979E+00  5.053196777E+03
4.597548109E+00  5.055209473E+03
4.607727240E+00  5.056283691E+03
4.617906371E+00  5.051071777E+03
4.628085501E+00  5.043623535E+03
4.638264632E+00  5.043066895E+03
4.648443762E+00  5.043780273E+03
4.658622893E+00  5.043917480E+03
4.668802024E+00  5.047210449E+03
4.678981154E+00  5.050261719E+03
4.689160285E+00  5.051371582E+03
4.699339415E+00  5.046808105E+03
4.709518546E+00  5.047911621E+03
4.719697677E+00  5.047256348E+03
4.729876807E+00  5.047663574E+03
4.740055938E+00  5.052481934E+03
4.750235069E+00  5.057690430E+03
4.760414199E+00  5.058461914E+03
4.770593330E+00  5.047684570E+03
4.780772460E+00  5.046325195E+03
4.790951591E+00  5.046760742E+03
4.801130722E+00  5.045027344E+03
4.811309852E+00  5.038227051E+03
4.821488983E+00  5.037212402E+03
4.831668114E+00  5.043943359E+03
4.841847244E+00  5.050729004E+03
4.852026375E+00  5.048023438E+03
4.862205505E+00  5.042497559E+03
4.872384636E+00  5.037631348E+03
4.882563767E+00  5.035202637E+03
4.892742897E+00  5.031020508E+03
4.902922028E+00  5.022599121E+03
4.913101158E+00  5.017295898E+03
4.923280289E+00  5.011086914E+03
4.933459420E+00  5.007728516E+03
4.943638550E+00  5.015015137E+03
4.953817681E+00  5.020762207E+03
4.963996812E+00  5.027774414E+03
4.974175942E+00  5.036276855E+03
4.984355073E+00  5.038222168E+03
4.994534203E+00  5.034992188E+03
5.004713334E+00  5.030953125E+03
5.014892465E+00  5.027785156E+03
5.025071595E+00  5.029877930E+03
5.035250726E+00  5.028927246E+03
5.045429857E+00  5.026132324E+03
5.055608987E+00  5.020596680E+03
5.065788118E+00  5.015656738E+03
5.075967248E+00  5.014425781E+03
5.086146379E+00  5.019736328E+03
5.096325510E+00  5.030378906E+03
5.106504640E+00  5.031991699E+03
5.116683771E+00  5.024250000E+03
5.126862901E+00  5.021966797E+03
5.137042032E+00  5.027645020E+03
5.147221163E+00  5.030103516E+03
5.157400293E+00  5.031707031E+03
5.167579424E+00  5.030551758E+03
5.177758555E+00  5.030977539E+03
5.187937685E+00  5.031214844E+03
5.198116816E+00  5.027856445E+03
5.208295946E+00  5.025253418E+03
5.218475077E+00  5.020769531E+03
5.228654208E+00  5.018874512E+03
5.238833338E+00  5.019792969E+03
5.249012469E+00  5.020504883E+03
5.259191600E+00  5.019010742E+03
5.269370730E+00  5.012305176E+03
5.279549861E+00  5.000331543E+03
5.289728991E+00  4.991985840E+03
5.299908122E+00  4.990892090E+03
5.310087253E+00  4.995091797E+03
5.320266383E+00  4.996662598E+03
5.330445514E+00  4.992172363E+03
5.340624644E+00  4.983662109E+03
5.350803775E+00  4.971687988E+03
5.360982906E+00  4.962006836E+03
5.371162036E+00  4.956882324E+03
5.381341167E+00  4.959552246E+03
5.391520298E+00  4.959810547E+03
5.401699428E+00  4.955982910E+03
5.411878559E+00  4.948543457E+03
5.422057689E+00  4.943091309E+03
5.432236820E+00  4.940414551E+03
5.442415951E+00  4.941984863E+03
5.452595081E+00  4.931637207E+03
5.462774212E+00  4.919860840E+03
5.472953343E+00  4.907513672E+03
5.483132473E+00  4.900543457E+03
5.493311604E+00  4.896995605E+03
5.503490734E+00  4.893333984E+03
5.513669865E+00  4.893088867E+03
5.523848996E+00  4.890413086E+03
5.534028126E+00  4.885409180E+03
5.544207257E+00  4.881108887E+03
5.554386387E+00  4.882854004E+03
5.564565518E+00  4.886331543E+03
5.574744649E+00  4.887991211E+03
5.584923779E+00  4.891643066E+03
5.595102910E+00  4.896165039E+03
5.605282041E+00  4.892890625E+03
5.615461171E+00  4.880556641E+03
5.625640302E+00  4.867355469E+03
5.635819432E+00  4.857816895E+03
5.645998563E+00  4.851463867E+03
5.656177694E+00  4.849861328E+03
5.666356824E+00  4.849709473E+03
5.676535955E+00  4.848751953E+03
5.686715086E+00  4.843578613E+03
5.696894216E+00  4.835579102E+03
5.707073347E+00  4.827092773E+03
5.717252477E+00  4.822631348E+03
5.727431608E+00  4.821682617E+03
5.737610739E+00  4.824844727E+03
5.747789869E+00  4.831654297E+03
5.757969000E+00  4.837546387E+03
5.768148130E+00  4.835529785E+03
5.778327261E+00  4.830812500E+03
5.788506392E+00  4.822890137E+03
5.798685522E+00  4.816662109E+03
5.808864653E+00  4.816278320E+03
5.819043784E+00  4.819190430E+03
5.829222914E+00  4.819098145E+03
5.839402045E+00  4.820244629E+03
5.849581175E+00  4.819496582E+03
5.859760306E+00  4.817531250E+03
5.869939437E+00  4.808529297E+03
5.880118567E+00  4.799144043E+03
5.890297698E+00  4.792334473E+03
5.900476829E+00  4.785975586E+03
5.910655959E+00  4.779660156E+03
5.920835090E+00  4.780206543E+03
5.931014220E+00  4.783909668E+03
5.941193351E+00  4.782334473E+03
5.951372482E+00  4.772657227E+03
5.961551612E+00  4.764785645E+03
5.971730743E+00  4.764446289E+03
5.981909873E+00  4.767851562E+03
5.992089004E+00  4.762677734E+03
6.002268135E+00  4.756112793E+03
6.012447265E+00  4.748425781E+03
6.022626396E+00  4.740050293E+03
6.032805527E+00  4.733722168E+03
6.042984657E+00  4.731908203E+03
6.053163788E+00  4.729220703E+03
6.063342918E+00  4.725642090E+03
6.073522049E+00  4.725266602E+03
6.083701180E+00  4.721290527E+03
6.093880310E+00  4.711481934E+03
6.104059441E+00  4.704639648E+03
6.114238572E+00  4.703437012E+03
6.124417702E+00  4.707675781E+03
6.134596833E+00  4.709227539E+03
6.144775963E+00  4.710198730E+03
6.154955094E+00  4.706897461E+03
6.165134225E+00  4.701269531E+03
6.175313355E+00  4.697443359E+03
6.185492486E+00  4.695336914E+03
6.195671616E+00  4.692103027E+03
6.205850747E+00  4.685479980E+03
6.216029878E+00  4.678379395E+03
6.226209008E+00  4.672944824E+03
6.236388139E+00  4.671573730E+03
6.246567270E+00  4.674790527E+03
6.256746400E+00  4.669297363E+03
6.266925531E+00  4.660791504E+03
6.277104661E+00  4.655693359E+03
6.287283792E+00  4.651290527E+03
6.297462923E+00  4.646303223E+03
6.307642053E+00  4.643942383E+03
6.317821184E+00  4.644105469E+03
6.328000315E+00  4.641893555E+03
6.338179445E+00  4.634822754E+03
6.348358576E+00  4.626961426E+03
6.358537706E+00  4.624939941E+03
6.368716837E+00  4.623095703E+03
6.378895968E+00  4.621640137E+03
6.389075098E+00  4.624431152E+03
6.399254229E+00  4.623270020E+03
6.409433359E+00  4.620662109E+03
6.419612490E+00  4.618437500E+03
6.429791621E+00  4.613163574E+03
6.439970751E+00  4.610486816E+03
