Bin Midpoint,Prob
2939.5,0.0385
2945.5,0.1062
2953.5,0.1395
2957.5,0.0466
2963.5,0.1347
2964.5,0.1196
2972.5,0.0469
2974.5,0.254
2984.5,0.2018
2985.5,0.1298
2991.5,0.0387
2994.5,0.0783
2996.5,0.2344
3004.5,0.0607
3005.5,0.0887
3006.5,0.0975
3007.5,0.1166
3013.5,0.0508
3017.5,0.2908
3018.5,0.0372
3019.5,0.0507
3024.5,0.0528
3026.5,0.0682
3028.5,0.1982
3030.5,0.0902
3031.5,0.118
3036.5,0.0739
3037.5,0.0826
3038.5,0.0401
3039.5,0.0976
3041.5,0.1131
3043.5,0.1561
3045.5,0.041
3046.5,0.0325
3047.5,0.0941
3048.5,0.0935
3050.5,0.0583
3051.5,0.0302
3052.5,0.1138
3053.5,0.0896
3054.5,0.1024
3055.5,0.1026
3056.5,0.0301
3057.5,0.1609
3060.5,0.0295
3061.5,0.1934
3063.5,0.0452
3064.5,0.1396
3066.5,0.2561
3067.5,0.0453
3068.5,0.1081
3069.5,0.1741
3071.5,0.0965
3072.5,0.0448
3074.5,0.0876
3075.5,0.3294
3078.5,0.3076
3079.5,0.1047
3080.5,0.247
3082.5,0.1915
3084.5,0.08
3085.5,0.2407
3086.5,0.205
3088.5,0.2568
3089.5,0.2012
3090.5,0.2501
3091.5,0.0152
3092.5,0.0822
3093.5,0.1655
3094.5,0.2071
3095.5,0.2641
3096.5,0.0281
3097.5,0.317
3098.5,0.2793
3100.5,0.2395
3101.5,0.0729
3102.5,0.5198
3103.5,0.1797
3104.5,0.0758
3105.5,0.445
3106.5,0.0622
3107.5,0.1761
3108.5,0.3535
3109.5,0.2148
3110.5,0.3898
3111.5,0.0676
3112.5,0.4858
3114.5,0.283
3115.5,0.1537
3116.5,0.2712
3117.5,0.3924
3118.5,0.0076
3119.5,0.1494
3120.5,0.2791
3121.5,0.2733
3122.5,0.3355
3123.5,0.4302
3124.5,0.1877
3125.5,0.2075
3126.5,0.1303
3127.5,0.2026
3128.5,0.4064
3129.5,0.3093
3130.5,0.2466
3131.5,0.5089
3132.5,0.1616
3133.5,0.0138
3134.5,0.6042
3135.5,0.2515
3136.5,0.5312
3137.5,0.3206
3138.5,0.2002
3139.5,0.4365
3140.5,0.514
3141.5,0.2792
3142.5,0.3896
3143.5,0.149
3144.5,0.9045
3145.5,0.3212
3146.5,0.0674
3147.5,0.207
3148.5,0.3787
3149.5,0.4426
3150.5,0.3669
3151.5,0.4299
3152.5,0.4591
3153.5,0.3146
3154.5,0.019
3155.5,0.4742
3156.5,0.3664
3157.5,0.3343
3158.5,0.0881
3159.5,0.1973
3160.5,0.2466
3161.5,0.3901
3162.5,0.5135
3163.5,0.6815
3164.5,0.5851
3165.5,0.1663
3166.5,0.4784
3167.5,0.2204
3168.5,0.3305
3169.5,0.9379
3170.5,0.5305
3171.5,0.5456
3172.5,0.9574
3173.5,0.1751
3174.5,0.0791
3175.5,0.389
3176.5,0.838
3177.5,0.6354
3178.5,0.6024
3179.5,0.1573
3180.5,0.1086
3181.5,0.5004
3182.5,0.6661
3183.5,0.2571
3184.5,0.4676
3185.5,0.7633
3186.5,0.3535
3187.5,0.2788
3188.5,0.7382
3189.5,0.3177
3190.5,0.3144
3191.5,0.6511
3192.5,0.5658
3193.5,0.3753
3194.5,0.5946
3195.5,0.4952
3196.5,0.862
3197.5,0.2088
3198.5,0.682
3199.5,0.6026
3200.5,0.4149
3201.5,0.8959
3202.5,0.5862
3203.5,0.9079
3204.5,0.3899
3205.5,0.8782
3206.5,0.8583
3207.5,0.6085
3208.5,0.8355
3209.5,0.6367
3210.5,0.6154
3211.5,1.0932
3212.5,0.6951
3213.5,0.9035
3214.5,0.8596
3215.5,0.8669
3216.5,0.7583
3217.5,1.3226
3218.5,0.7034
3219.5,1.1516
3220.5,0.9218
3221.5,1.6007
3222.5,0.7902
3223.5,1.5338
3224.5,0.8387
3225.5,0.9594
3226.5,1.9888
3227.5,2.0533
3228.5,1.1301
3229.5,1.101
3230.5,2.382
3231.5,1.8571
3232.5,1.7184
3233.5,1.0954
3234.5,2.4094
3235.5,2.1475
3236.5,1.6698
3237.5,1.8476
3238.5,2.9549
3239.5,1.5432
3240.5,1.4551
3241.5,1.869
3242.5,2.5743
3243.5,1.8864
3244.5,1.5512
3245.5,4.3734
3246.5,4.0709
3247.5,2.1516
3248.5,3.8788
3249.5,5.181
3250.5,4.4719
3251.5,4.8978
3252.5,7.0298
3253.5,3.7829
3254.5,6.4061
3255.5,5.5646
3256.5,12.438
3257.5,6.784
3258.5,9.2948
3259.5,7.9713
3260.5,6.3313
3261.5,8.0366
3262.5,10.4554
3263.5,8.9998
3264.5,7.7482
3265.5,7.3864
3266.5,8.6597
3267.5,11.4472
3268.5,10.3226
3269.5,18.0767
3270.5,13.9876
3271.5,16.7399
3272.5,24.9849
3273.5,9.6973
3274.5,9.099
3275.5,7.5689
3276.5,11.7906
3277.5,8.7899
3278.5,7.2531
3279.5,6.176
3280.5,4.8218
3281.5,5.6743
3282.5,5.3671
3283.5,5.1145
3284.5,4.3632
3285.5,2.3561
3286.5,1.6801
3287.5,1.1262
3288.5,1.7901
3289.5,0.8335
3290.5,0.6636
3291.5,0.4872
3292.5,2.8457
3293.5,0.6722
3294.5,1.3599
3295.5,2.2813
3296.5,1.7107
3297.5,1.0667
3298.5,1.0908
3299.5,0.3952
3300.5,0.7444
3301.5,0.9369
3302.5,0.4332
3303.5,0.627
3304.5,0.3845
3305.5,0.3549
3306.5,0.1655
3307.5,0.2105
3308.5,0.112
3309.5,0.2091
3311.5,0.1646
3312.5,0.353
3313.5,0.0429
3315.5,0.1238
3318.5,0.044
3319.5,0.0423
3322.5,0.2434
3323.5,0.2324
3324.5,0.0473
3326.5,0.4263
3329.5,0.1808
3330.5,0.0436
3332.5,0.2141
3333.5,0.1115
3335.5,0.2368
3337.5,0.572
3338.5,0.2211
3339.5,0.1599
3341.5,0.4158
3347.5,0.1866
3350.5,0.2025
3354.5,0.118
3359.5,0.1698
3360.5,0.2245
3364.5,0.1274
3374.5,0.1308
3375.5,0.0473
3383.5,0.0493
