Bin Midpoint,Prob
3400.5,0.1304
3421.5,0.1606
3443.5,0.159
3448.5,0.0411
3467.5,0.1488
3478.5,0.0942
3486.5,0.1409
3504.5,0.1296
3507.5,0.1163
3512.5,0.0369
3523.5,0.1172
3529.5,0.1275
3538.5,0.1147
3542.5,0.0939
3550.5,0.2455
3560.5,0.1197
3565.5,0.126
3571.5,0.1239
3572.5,0.1153
3586.5,0.2668
3587.5,0.1054
3589.5,0.0432
3597.5,0.138
3598.5,0.1036
3607.5,0.2493
3608.5,0.1417
3609.5,0.1146
3615.5,0.1045
3619.5,0.1427
3622.5,0.1526
3626.5,0.0986
3630.5,0.1495
3632.5,0.1665
3635.5,0.1339
3638.5,0.0867
3640.5,0.1765
3642.5,0.0475
3645.5,0.1342
3651.5,0.1663
3652.5,0.1758
3653.5,0.0724
3654.5,0.1377
3662.5,0.1392
3663.5,0.3069
3668.5,0.2274
3669.5,0.205
3673.5,0.1327
3676.5,0.2182
3678.5,0.1685
3680.5,0.0525
3683.5,0.2062
3686.5,0.1734
3687.5,0.3367
3692.5,0.0475
3693.5,0.3681
3695.5,0.2178
3700.5,0.2352
3702.5,0.2538
3703.5,0.1001
3704.5,0.2872
3711.5,0.4513
3712.5,0.3755
3715.5,0.2673
3718.5,0.4534
3725.5,0.2552
3726.5,0.232
3727.5,0.2374
3730.5,0.1808
3731.5,0.1238
3732.5,0.2153
3733.5,0.046
3734.5,0.1285
3735.5,0.3646
3736.5,0.212
3737.5,0.029
3741.5,0.2436
3742.5,0.4145
3743.5,0.4164
3744.5,0.2005
3747.5,0.247
3748.5,0.0265
3750.5,0.2999
3751.5,0.3667
3755.5,0.3583
3756.5,0.2127
3757.5,0.2535
3758.5,0.2374
3760.5,0.233
3762.5,0.255
3764.5,0.0971
3765.5,0.0262
3767.5,0.1642
3768.5,0.2994
3771.5,0.2547
3772.5,0.0258
3773.5,0.6824
3776.5,0.1624
3777.5,0.5486
3779.5,0.0504
3780.5,0.0246
3781.5,0.2375
3783.5,0.141
3784.5,0.2518
3785.5,0.2194
3786.5,0.3062
3788.5,0.5442
3789.5,0.7561
3790.5,0.1857
3792.5,0.0435
3794.5,0.2501
3796.5,0.3968
3797.5,0.1258
3798.5,0.2176
3802.5,0.3291
3803.5,0.0403
3805.5,0.45
3806.5,0.1937
3807.5,0.406
3808.5,0.019
3810.5,0.3501
3812.5,0.0402
3813.5,0.0671
3816.5,0.0185
3819.5,0.2751
3820.5,0.0406
3821.5,0.5066
3822.5,0.1437
3823.5,0.0182
3824.5,0.3693
3825.5,0.3465
3826.5,0.2673
3828.5,0.0402
3829.5,0.018
3831.5,0.2131
3834.5,0.1831
3835.5,0.0981
3836.5,0.056
3838.5,0.0543
3839.5,0.355
3843.5,0.7312
3844.5,0.0168
3845.5,0.2206
3846.5,0.2286
3847.5,0.2856
3848.5,0.1316
3851.5,0.0163
3852.5,0.1417
