@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 11:53:27 +02:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -6.53646E+01 -6.27457E-03  3.22019E-02
 -6.51151E+01  2.61623E-02  3.94624E-02
 -6.48657E+01  3.07293E-02  4.05317E-02
 -6.46162E+01  2.06282E-02  2.28560E-02
 -6.43667E+01 -1.75739E-02  2.55678E-02
 -6.41172E+01 -3.69630E-02  1.98270E-02
 -6.38677E+01 -2.79091E-02  2.50062E-02
 -6.36182E+01 -3.02853E-02  2.26655E-02
 -6.33688E+01 -4.79898E-03  3.16722E-02
 -6.31193E+01  5.55736E-03  3.24868E-02
 -6.28698E+01 -1.06514E-03  3.58665E-02
 -6.26203E+01  4.76401E-02  4.41315E-02
 -6.23708E+01  4.83960E-02  3.94279E-02
 -6.21213E+01  1.66969E-02  3.21982E-02
 -6.18719E+01  2.80268E-02  3.71760E-02
 -6.16224E+01 -5.67696E-03  3.01310E-02
 -6.13729E+01 -1.28648E-02  3.22951E-02
 -6.11234E+01  6.53351E-03  3.31617E-02
 -6.08739E+01  1.83943E-02  3.52562E-02
 -6.06244E+01  1.60360E-02  3.21218E-02
 -6.03750E+01  2.14172E-03  2.85703E-02
 -6.01255E+01 -2.62325E-02  2.36637E-02
 -5.98760E+01 -2.38100E-02  2.43173E-02
 -5.96265E+01 -1.51015E-02  2.99738E-02
 -5.93770E+01  1.24216E-03  3.16900E-02
 -5.91275E+01 -8.07786E-03  2.98915E-02
 -5.88781E+01  6.10529E-03  3.30186E-02
 -5.86286E+01  1.87344E-02  3.42412E-02
 -5.83791E+01  1.88497E-02  3.92501E-02
 -5.81296E+01  2.24620E-02  3.74977E-02
 -5.78801E+01  2.41561E-02  3.27246E-02
 -5.76306E+01  6.39672E-03  3.29324E-02
 -5.73812E+01 -1.23847E-02  2.89298E-02
 -5.71317E+01  7.58123E-03  3.39948E-02
 -5.68822E+01  1.36873E-03  2.82112E-02
 -5.66327E+01  4.58357E-03  3.58234E-02
 -5.63832E+01  5.48280E-02  4.23009E-02
 -5.61337E+01  2.31008E-02  3.60966E-02
 -5.58843E+01  7.19402E-03  3.31373E-02
 -5.56348E+01  1.11502E-02  3.70926E-02
 -5.53853E+01  4.19945E-03  2.76226E-02
 -5.51358E+01  1.87553E-02  3.92841E-02
 -5.48863E+01  1.95385E-02  3.44752E-02
 -5.46368E+01  1.15905E-02  3.70464E-02
 -5.43874E+01  4.76032E-02  4.13539E-02
 -5.41379E+01  3.82798E-02  3.62584E-02
 -5.38884E+01  1.35972E-02  3.73043E-02
 -5.36389E+01  5.40097E-02  4.24725E-02
 -5.33894E+01  5.41229E-02  3.94278E-02
 -5.31399E+01  5.47530E-03  3.21195E-02
 -5.28905E+01  1.71551E-02  4.00827E-02
 -5.26410E+01  8.68128E-03  2.93997E-02
 -5.23915E+01 -4.02433E-04  3.18339E-02
 -5.21420E+01  1.11266E-02  3.71987E-02
 -5.18925E+01  2.05685E-02  3.63359E-02
 -5.16430E+01  2.49046E-02  3.37302E-02
 -5.13936E+01  6.06771E-03  3.65533E-02
 -5.11441E+01  2.03369E-02  3.62614E-02
 -5.08946E+01  2.37330E-02  3.82288E-02
 -5.06451E+01  5.96749E-02  4.92852E-02
 -5.03956E+01  1.14777E-01  5.13304E-02
 -5.01461E+01  6.28636E-02  3.55750E-02
 -4.98967E+01  1.30265E-02  3.40974E-02
 -4.96472E+01  4.54774E-02  4.46086E-02
 -4.93977E+01  5.73913E-02  4.77381E-02
 -4.91482E+01  7.54820E-02  4.81281E-02
 -4.88987E+01  6.14035E-02  4.72848E-02
 -4.86492E+01  1.18884E-01  5.51508E-02
 -4.83998E+01  1.21142E-01  5.02962E-02
 -4.81503E+01  4.55128E-02  3.81816E-02
 -4.79008E+01  4.61071E-02  5.04515E-02
 -4.76513E+01  1.31308E-01  5.81121E-02
 -4.74018E+01  1.35084E-01  5.23017E-02
 -4.71523E+01  1.49430E-01  6.45610E-02
 -4.69029E+01  2.04005E-01  6.59659E-02
 -4.66534E+01  1.89956E-01  6.73520E-02
 -4.64039E+01  2.18074E-01  7.05070E-02
 -4.61544E+01  2.62742E-01  7.18092E-02
 -4.59049E+01  2.68349E-01  7.46002E-02
 -4.56554E+01  2.76564E-01  7.53452E-02
 -4.54060E+01  3.00899E-01  7.92653E-02
 -4.51565E+01  3.18185E-01  7.57759E-02
 -4.49070E+01  2.86392E-01  7.41933E-02
 -4.46575E+01  3.15511E-01  8.44415E-02
 -4.44080E+01  3.88362E-01  8.23831E-02
 -4.41585E+01  3.13259E-01  7.81867E-02
 -4.39091E+01  3.43840E-01  8.73326E-02
 -4.36596E+01  3.38591E-01  7.63214E-02
 -4.34101E+01  3.55489E-01  9.21126E-02
 -4.31606E+01  5.04865E-01  9.08116E-02
 -4.29111E+01  3.53386E-01  7.04340E-02
 -4.26616E+01  2.65417E-01  8.26126E-02
 -4.24122E+01  3.24356E-01  7.60620E-02
 -4.21627E+01  2.71468E-01  7.75699E-02
 -4.19132E+01  3.78105E-01  9.10148E-02
 -4.16637E+01  4.13776E-01  7.82932E-02
 -4.14142E+01  2.67020E-01  7.48588E-02
 -4.11647E+01  2.71979E-01  7.90970E-02
 -4.09153E+01  3.37383E-01  7.87831E-02
 -4.06658E+01  2.86767E-01  7.49220E-02
 -4.04163E+01  3.39165E-01  8.88244E-02
 -4.01668E+01  4.59809E-01  9.25706E-02
 -3.99173E+01  4.06826E-01  7.76202E-02
 -3.96678E+01  2.79880E-01  7.68477E-02
 -3.94184E+01  3.29064E-01  8.12838E-02
 -3.91689E+01  3.31663E-01  8.37696E-02
 -3.89194E+01  4.51180E-01  9.51731E-02
 -3.86699E+01  4.48827E-01  8.83092E-02
 -3.84204E+01  4.52488E-01  9.00155E-02
 -3.81709E+01  3.93381E-01  8.75953E-02
 -3.79215E+01  3.71084E-01  8.54862E-02
 -3.76720E+01  4.37647E-01  9.77196E-02
 -3.74225E+01  5.37781E-01  1.01923E-01
 -3.71730E+01  5.68700E-01  1.02327E-01
 -3.69235E+01  5.80013E-01  1.04157E-01
 -3.66740E+01  6.51283E-01  1.05570E-01
 -3.64246E+01  5.80377E-01  9.56893E-02
 -3.61751E+01  4.42762E-01  9.70033E-02
 -3.59256E+01  5.82844E-01  1.12625E-01
 -3.56761E+01  7.34923E-01  1.10565E-01
