@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 11:53:27 +02:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -6.53646E+01  1.11523E-03
 -6.51151E+01  6.34594E-03
 -6.48657E+01  1.44894E-02
 -6.46162E+01  6.97123E-03
 -6.43667E+01 -1.94820E-02
 -6.41172E+01 -3.93629E-02
 -6.38677E+01 -3.95184E-02
 -6.36182E+01 -3.17600E-02
 -6.33688E+01 -1.96916E-02
 -6.31193E+01 -4.65749E-03
 -6.28698E+01  4.59851E-03
 -6.26203E+01  1.79330E-02
 -6.23708E+01  3.01765E-02
 -6.21213E+01  2.24457E-02
 -6.18719E+01  1.95786E-03
 -6.16224E+01 -1.23340E-02
 -6.13729E+01 -1.13554E-02
 -6.11234E+01 -4.38565E-03
 -6.08739E+01  6.64503E-04
 -6.06244E+01 -3.24197E-03
 -6.03750E+01 -1.22232E-02
 -6.01255E+01 -2.40221E-02
 -5.98760E+01 -3.55785E-02
 -5.96265E+01 -2.87477E-02
 -5.93770E+01 -1.42608E-02
 -5.91275E+01 -1.30304E-02
 -5.88781E+01 -9.77071E-03
 -5.86286E+01  1.75668E-03
 -5.83791E+01  9.30013E-03
 -5.81296E+01  8.63738E-03
 -5.78801E+01  2.78370E-03
 -5.76306E+01 -6.38799E-03
 -5.73812E+01 -1.37438E-02
 -5.71317E+01 -1.32642E-02
 -5.68822E+01 -9.44744E-03
 -5.66327E+01  3.65623E-03
 -5.63832E+01  1.73508E-02
 -5.61337E+01  1.17573E-02
 -5.58843E+01 -9.23928E-04
 -5.56348E+01 -5.90827E-03
 -5.53853E+01 -4.16315E-03
 -5.51358E+01 -6.70767E-04
 -5.48863E+01  2.87328E-03
 -5.46368E+01  9.06577E-03
 -5.43874E+01  1.71473E-02
 -5.41379E+01  1.92058E-02
 -5.38884E+01  1.83124E-02
 -5.36389E+01  2.47730E-02
 -5.33894E+01  2.14810E-02
 -5.31399E+01  7.19310E-03
 -5.28905E+01 -1.69504E-03
 -5.26410E+01 -9.76752E-03
 -5.23915E+01 -1.27138E-02
 -5.21420E+01 -4.87851E-03
 -5.18925E+01  2.61272E-03
 -5.16430E+01 -1.10272E-04
 -5.13936E+01 -3.51946E-03
 -5.11441E+01  2.39710E-03
 -5.08946E+01  1.72795E-02
 -5.06451E+01  4.59445E-02
 -5.03956E+01  6.12221E-02
 -5.01461E+01  4.41167E-02
 -4.98967E+01  2.54928E-02
 -4.96472E+01  2.15095E-02
 -4.93977E+01  3.30983E-02
 -4.91482E+01  5.34918E-02
 -4.88987E+01  6.70747E-02
 -4.86492E+01  7.74645E-02
 -4.83998E+01  7.50435E-02
 -4.81503E+01  5.90260E-02
 -4.79008E+01  5.37660E-02
 -4.76513E+01  8.15651E-02
 -4.74018E+01  1.21820E-01
 -4.71523E+01  1.46025E-01
 -4.69029E+01  1.61556E-01
 -4.66534E+01  1.81030E-01
 -4.64039E+01  2.09288E-01
 -4.61544E+01  2.30393E-01
 -4.59049E+01  2.45219E-01
 -4.56554E+01  2.67235E-01
 -4.54060E+01  2.80063E-01
 -4.51565E+01  2.78789E-01
 -4.49070E+01  2.88666E-01
 -4.46575E+01  3.11815E-01
 -4.44080E+01  3.25693E-01
 -4.41585E+01  3.16621E-01
 -4.39091E+01  3.17377E-01
 -4.36596E+01  3.36825E-01
 -4.34101E+01  3.67182E-01
 -4.31606E+01  3.87571E-01
 -4.29111E+01  3.55404E-01
 -4.26616E+01  2.99271E-01
 -4.24122E+01  2.69071E-01
 -4.21627E+01  2.90312E-01
 -4.19132E+01  3.42942E-01
 -4.16637E+01  3.42467E-01
 -4.14142E+01  2.89946E-01
 -4.11647E+01  2.66449E-01
 -4.09153E+01  2.82464E-01
 -4.06658E+01  3.05057E-01
 -4.04163E+01  3.40611E-01
 -4.01668E+01  3.75877E-01
 -3.99173E+01  3.63623E-01
 -3.96678E+01  3.17742E-01
 -3.94184E+01  3.02951E-01
 -3.91689E+01  3.33670E-01
 -3.89194E+01  3.97133E-01
 -3.86699E+01  4.28697E-01
 -3.84204E+01  4.13960E-01
 -3.81709E+01  3.81719E-01
 -3.79215E+01  3.77528E-01
 -3.76720E+01  4.26526E-01
 -3.74225E+01  4.96218E-01
 -3.71730E+01  5.44088E-01
 -3.69235E+01  5.69947E-01
 -3.66740E+01  5.78948E-01
 -3.64246E+01  5.46035E-01
 -3.61751E+01  5.11622E-01
 -3.59256E+01  5.59783E-01
 -3.56761E+01  6.49241E-01
 -3.54266E+01  6.95691E-01
 -3.51771E+01  7.07897E-01
 -3.49277E+01  7.03628E-01
 -3.46782E+01  6.68996E-01
 -3.44287E+01  6.78184E-01
 -3.41792E+01  7.72529E-01
 -3.39297E+01  8.23809E-01
 -3.36802E+01  7.76671E-01
 -3.34308E+01  7.13387E-01
 -3.31813E+01  7.06715E-01
 -3.29318E+01  7.32110E-01
 -3.26823E+01  7.63911E-01
 -3.24328E+01  7.97688E-01
 -3.21833E+01  8.09540E-01
 -3.19339E+01  7.86773E-01
 -3.16844E+01  7.46207E-01
 -3.14349E+01  7.44420E-01
 -3.11854E+01  7.75542E-01
 -3.09359E+01  7.92582E-01
 -3.06864E+01  7.83520E-01
 -3.04370E+01  8.06496E-01
 -3.01875E+01  8.76403E-01
 -2.99380E+01  9.32533E-01
 -2.96885E+01  9.25069E-01
 -2.94390E+01  8.92240E-01
 -2.91895E+01  9.14357E-01
 -2.89401E+01  1.01776E+00
 -2.86906E+01  1.15119E+00
 -2.84411E+01  1.21638E+00
 -2.81916E+01  1.18400E+00
 -2.79421E+01  1.13882E+00
 -2.76926E+01  1.15335E+00
 -2.74432E+01  1.20541E+00
 -2.71937E+01  1.27152E+00
 -2.69442E+01  1.37073E+00
 -2.66947E+01  1.48752E+00
 -2.64452E+01  1.51792E+00
 -2.61957E+01  1.47763E+00
 -2.59463E+01  1.48953E+00
 -2.56968E+01  1.60117E+00
 -2.54473E+01  1.73759E+00
 -2.51978E+01  1.77504E+00
 -2.49483E+01  1.68302E+00
 -2.46988E+01  1.54240E+00
 -2.44494E+01  1.47513E+00
 -2.41999E+01  1.49173E+00
 -2.39504E+01  1.54266E+00
 -2.37009E+01  1.55110E+00
 -2.34514E+01  1.45383E+00
 -2.32019E+01  1.31919E+00
 -2.29525E+01  1.25626E+00
 -2.27030E+01  1.24999E+00
 -2.24535E+01  1.27031E+00
 -2.22040E+01  1.30050E+00
 -2.19545E+01  1.25837E+00
 -2.17050E+01  1.13167E+00
 -2.14556E+01  1.03380E+00
 -2.12061E+01  1.08642E+00
 -2.09566E+01  1.20840E+00
