2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
23.00141627,1890.082031,1889.0329538683093,1.0490771316906375,1884.6201539894982,0.14268296385870383,4.270116914952251
23.0115954,1887.797363,1888.4968784275181,-0.6995154275182358,1883.9259742494237,0.14417176074985893,4.426732417344538
23.02177453,1884.7553710000002,1887.9698095902002,-3.2144385901999613,1883.23219034454,0.14568845353743468,4.591930792122848
23.03195366,1885.131714,1887.4523714164836,-2.3206574164835274,1882.5388022748457,0.1472339360353238,4.766335205602543
23.04213279,1886.1779789999998,1886.945244007074,-0.7672650070742293,1881.8458100403411,0.1488091533258283,4.950624813407082
23.05231192,1886.714478,1886.4491694496703,0.2653085503297916,1881.1532136410267,0.15041510604054675,5.145540702602985
23.06249105,1886.7117920000003,1885.9649584834779,0.7468335165224289,1880.4610130769029,0.15205285502837623,5.351892551546587
23.07267018,1886.59436,1885.4934979770048,1.1008620229952157,1879.7692083479678,0.15372352644213724,5.5705661025948014
23.08284931,1885.3148190000002,1885.0357593275553,0.2790596724448733,1879.0777994542236,0.15542831727721926,5.802531556054502
23.09302844,1883.459839,1884.592807905809,-1.1329689058088661,1878.3867863956693,0.15716850139760677,6.048853008742093
23.10320757,1884.070557,1884.1658136858487,-0.09525668584865343,1877.6961691723045,0.15894543608657757,6.310699077457557
23.1133867,1884.249146,1883.7560632200002,0.49308277999989514,1877.00594778413,0.16076056916134593,6.589354866708742
23.12356584,1882.328125,1883.36497276455,-1.0368477645499752,1876.316121553654,0.1626154485351458,6.88623576236073
23.13374497,1881.094482,1882.9941050283821,-1.899623028382166,1875.6266918362485,0.16451172325767602,7.202901468876051
23.1439241,1880.2441410000001,1882.6451840544662,-2.401043054466072,1874.9376579540326,0.1664511635074825,7.541074936926182
23.15410323,1878.36438,1882.3201161821999,-3.955736182199871,1874.249019907007,0.16843566314538866,7.902660612047373
23.16428236,1878.0218510000002,1882.021011561733,-3.9991605617328787,1873.560777695171,0.1704672521071041,8.289766614454967
23.17446149,1879.824951,1881.7502088793083,-1.9252578793082193,1872.8729313185254,0.1725481078321327,8.704729452950845
23.18464062,1880.352295,1881.5103032422899,-1.1580082422899522,1872.1854807770699,0.17468056758299028,9.15014189763702
23.19481975,1879.862793,1881.3041775891468,-1.4413845891467645,1871.4984260708036,0.1768671417075238,9.628884376635622
23.20499888,1879.3448489999998,1881.1350380038525,-1.7901890038526744,1870.811767199728,0.17911052789819037,10.14416027622641
23.21517801,1878.734253,1881.0064533130728,-2.2722003130727444,1870.1255041638424,0.18141362650290804,10.699535522727452
23.22535714,1879.1455079999998,1880.9223993184632,-1.776891318463413,1869.439636963146,0.18377955694260606,11.298982798374476
