@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:33:31 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -8.03736E+01 -3.33283E+00  0.00000E+00
 -8.01239E+01 -3.33293E+00  0.00000E+00
 -7.98743E+01 -8.22690E-01  2.73075E+00
 -7.96246E+01  2.92331E+00  2.26288E+00
 -7.93750E+01 -1.27898E+00  8.49206E-01
 -7.91253E+01 -1.04570E+00  1.71785E+00
 -7.88757E+01  6.36596E-01  1.93687E+00
 -7.86260E+01 -1.62717E-01  1.78298E+00
 -7.83764E+01  2.43429E+00  2.77213E+00
 -7.81267E+01  2.62463E+00  2.49882E+00
 -7.78770E+01  2.43582E+00  2.60458E+00
 -7.76274E+01  1.42752E+00  2.09252E+00
 -7.73777E+01  2.17173E+00  2.99904E+00
 -7.71281E+01  1.43713E+00  1.69501E+00
 -7.68784E+01  9.76190E-01  2.06268E+00
 -7.66288E+01  1.45379E+00  1.72019E+00
 -7.63791E+01 -1.16813E+00  1.81631E+00
 -7.61295E+01  1.17442E+00  2.26468E+00
 -7.58798E+01  3.28903E-01  1.70689E+00
 -7.56302E+01  6.63558E-01  2.65628E+00
 -7.53805E+01  1.25594E+00  2.01739E+00
 -7.51309E+01 -3.88886E-01  1.22705E+00
 -7.48812E+01  3.63405E-01  2.19467E+00
 -7.46316E+01 -9.03004E-01  2.06693E+00
 -7.43819E+01  3.03242E+00  2.34068E+00
 -7.41323E+01 -9.00227E-01  1.76988E+00
 -7.38826E+01  3.20220E+00  3.55926E+00
 -7.36330E+01  3.98900E+00  1.55331E+00
 -7.33833E+01 -1.29944E-01  2.05187E+00
 -7.31337E+01  1.51570E+00  2.66411E+00
 -7.28840E+01  9.82948E-01  1.79520E+00
 -7.26344E+01 -1.54497E+00  1.12551E+00
 -7.23847E+01 -2.26695E+00  8.03490E-01
 -7.21350E+01 -2.57516E+00  1.11986E+00
 -7.18854E+01 -5.72463E-01  1.55523E+00
 -7.16357E+01 -1.28855E+00  1.54410E+00
 -7.13861E+01 -1.12360E+00  8.98437E-01
 -7.11364E+01 -1.58253E+00  1.41184E+00
 -7.08868E+01 -7.51854E-01  1.94678E+00
 -7.06371E+01  8.87942E-01  2.18904E+00
 -7.03875E+01  1.39301E+00  1.81284E+00
 -7.01378E+01 -1.29997E+00  1.67639E+00
 -6.98882E+01  3.41283E+00  3.10240E+00
 -6.96385E+01  3.53841E+00  2.50225E+00
 -6.93889E+01  1.94392E-01  1.80696E+00
 -6.91392E+01  2.42656E+00  2.68692E+00
 -6.88896E+01 -5.36266E-01  1.59147E+00
 -6.86399E+01  1.90241E+00  2.45312E+00
 -6.83903E+01  1.18832E+00  1.88521E+00
 -6.81406E+01  1.65763E+00  2.55584E+00
 -6.78910E+01  1.02390E+00  1.91565E+00
 -6.76413E+01  6.34535E-01  2.36350E+00
 -6.73917E+01 -1.62090E-01  1.76417E+00
 -6.71420E+01  1.11375E+00  1.62724E+00
 -6.68924E+01  1.87792E+00  2.38096E+00
 -6.66427E+01  3.07197E+00  3.06158E+00
 -6.63930E+01  7.45808E-01  1.23674E+00
 -6.61434E+01 -6.44633E-01  1.78798E+00
 -6.58937E+01  1.98675E-01  2.76942E+00
 -6.56441E+01  2.27536E+00  1.93975E+00
 -6.53944E+01 -1.42925E-01  1.47504E+00
 -6.51448E+01 -6.56088E-01  2.22654E+00
 -6.48951E+01  1.96245E+00  2.08232E+00
 -6.46455E+01  1.88376E+00  2.43047E+00
 -6.43958E+01  3.50025E+00  2.93781E+00
 -6.41462E+01  1.04155E+00  2.03758E+00
 -6.38965E+01  9.30405E-02  1.32171E+00
 -6.36469E+01 -8.14670E-01  1.61440E+00
 -6.33972E+01 -3.60892E-01  2.42660E+00
 -6.31476E+01  3.28523E+00  2.35022E+00
 -6.28979E+01 -8.02241E-01  1.71921E+00
 -6.26483E+01  1.43516E+00  2.24105E+00
 -6.23986E+01 -2.29369E+00  1.25043E+00
 -6.21490E+01  1.63241E+00  2.80182E+00
 -6.18993E+01  5.74890E-01  8.98393E-01
 -6.16497E+01 -3.16845E-01  2.07753E+00
 -6.14000E+01  1.38674E+00  3.28360E+00
 -6.11504E+01  4.49647E+00  2.22386E+00
 -6.09007E+01  1.52521E+00  2.67458E+00
 -6.06510E+01  4.55005E+00  3.07006E+00
 -6.04014E+01  6.73604E+00  2.98527E+00
 -6.01517E+01  1.26104E+00  1.92538E+00
 -5.99021E+01  2.31482E-01  1.76266E+00
 -5.96524E+01  2.36010E+00  2.93127E+00
 -5.94028E+01  5.05259E-03  1.86524E+00
 -5.91531E+01  1.27143E+00  2.07474E+00
 -5.89035E+01  2.70070E+00  3.48410E+00
 -5.86538E+01  3.79660E+00  2.36546E+00
 -5.84042E+01  6.03225E-02  8.85442E-01
 -5.81545E+01 -1.77199E+00  1.55556E+00
 -5.79049E+01  7.01986E-01  2.45741E+00
 -5.76552E+01  1.04184E+00  2.52293E+00
 -5.74056E+01  4.05808E+00  2.84203E+00
 -5.71559E+01  2.62780E+00  2.62043E+00
 -5.69063E+01  3.10276E+00  2.37847E+00
 -5.66566E+01  3.40387E+00  2.94073E+00
 -5.64070E+01  5.02922E+00  3.16163E+00
 -5.61573E+01  1.61932E+00  1.47434E+00
 -5.59077E+01  1.11406E+00  2.83673E+00
 -5.56580E+01  4.63303E+00  2.95831E+00
 -5.54083E+01  5.27896E+00  3.39004E+00
 -5.51587E+01  4.08435E+00  2.70562E+00
 -5.49090E+01  4.44465E+00  2.71562E+00
 -5.46594E+01  2.29610E+00  2.66098E+00
 -5.44097E+01  4.75501E+00  2.32753E+00
 -5.41601E+01  4.02269E+00  2.86328E+00
 -5.39104E+01  2.28761E+00  2.67557E+00
 -5.36608E+01  5.37859E+00  2.94911E+00
 -5.34111E+01  5.01112E+00  2.80489E+00
 -5.31615E+01  1.57637E+00  2.63792E+00
 -5.29118E+01  4.42171E+00  2.46430E+00
 -5.26622E+01  2.55633E+00  2.34965E+00
 -5.24125E+01  4.88274E+00  3.54719E+00
 -5.21629E+01  5.95650E+00  2.63263E+00
 -5.19132E+01  6.52991E-01  2.17913E+00
 -5.16636E+01  4.39855E-01  2.37121E+00
 -5.14139E+01  1.69464E+00  2.50887E+00
 -5.11643E+01  4.01981E+00  2.59420E+00
 -5.09146E+01  5.05890E+00  3.02891E+00
 -5.06650E+01  6.38665E+00  3.90576E+00
 -5.04153E+01  5.02599E+00  2.83252E+00
 -5.01657E+01  5.36954E+00  2.82169E+00
 -4.99160E+01  6.06244E+00  2.50834E+00
