@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/24/18 at 16:48:16 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -9.02329E+01 -3.87238E-01  0.00000E+00
 -8.99857E+01 -3.87264E-01  0.00000E+00
 -8.97385E+01  9.27111E-01  1.34224E+00
 -8.94913E+01  9.50708E-01  1.35496E+00
 -8.92441E+01 -3.42728E-01  2.47238E-01
 -8.89969E+01 -3.87351E-01  0.00000E+00
 -8.87497E+01 -3.46162E-01  4.68618E-01
 -8.85025E+01  4.63976E-01  1.07978E+00
 -8.82553E+01  5.12479E-01  0.00000E+00
 -8.80081E+01 -3.87326E-01  0.00000E+00
 -8.77609E+01 -3.87457E-01  0.00000E+00
 -8.75137E+01 -3.87452E-01  0.00000E+00
 -8.72665E+01 -3.87472E-01  0.00000E+00
 -8.70193E+01 -3.87491E-01  0.00000E+00
 -8.67721E+01 -3.87511E-01  0.00000E+00
 -8.65249E+01 -3.87530E-01  0.00000E+00
 -8.62777E+01 -3.87550E-01  0.00000E+00
 -8.60305E+01 -3.87569E-01  0.00000E+00
 -8.57833E+01 -3.87589E-01  0.00000E+00
 -8.55361E+01 -3.87608E-01  0.00000E+00
 -8.52889E+01 -3.87628E-01  0.00000E+00
 -8.50417E+01 -3.87647E-01  0.00000E+00
 -8.47945E+01 -3.87667E-01  0.00000E+00
 -8.45473E+01 -3.87688E-01  0.00000E+00
 -8.43001E+01 -3.54542E-01  3.55553E-01
 -8.40529E+01  5.20933E-02  7.54839E-01
 -8.38057E+01  4.14029E-02  0.00000E+00
 -8.35585E+01  8.78489E-01  1.31564E+00
 -8.33113E+01 -2.43695E-01  4.66200E-01
 -8.30641E+01  3.55653E-02  8.23204E-01
 -8.28169E+01  4.82079E-01  7.66869E-01
 -8.25698E+01  1.14353E-02  0.00000E+00
 -8.23226E+01 -3.87766E-01  0.00000E+00
 -8.20754E+01 -3.85212E-01  2.75628E-01
 -8.18282E+01  1.63579E-02  7.61524E-01
 -8.15810E+01  1.88360E-02  3.22583E-01
 -8.13338E+01  4.05204E-01  1.11300E+00
 -8.10866E+01  5.42386E-01  0.00000E+00
 -8.08394E+01 -3.75408E-01  1.52701E-01
 -8.05922E+01  1.29095E+00  1.56222E+00
 -8.03450E+01  4.54529E-01  8.05992E-01
 -8.00978E+01  4.53386E-01  8.04448E-01
 -7.98506E+01  1.07874E-02  7.15343E-02
 -7.96034E+01 -7.03724E-02  7.64841E-01
 -7.93562E+01  4.56176E-02  0.00000E+00
 -7.91090E+01 -3.38281E-01  3.01936E-01
 -7.88618E+01  2.32324E-02  7.47219E-01
 -7.86146E+01  1.30818E-02  2.54597E-01
 -7.83674E+01 -4.40948E-04  8.24963E-01
 -7.81202E+01  1.70404E+00  1.50045E+00
 -7.78730E+01  1.10567E-01  3.98810E-01
 -7.76258E+01 -3.88218E-01  0.00000E+00
 -7.73786E+01 -3.88270E-01  0.00000E+00
 -7.71314E+01 -3.88273E-01  0.00000E+00
 -7.68842E+01 -3.51213E-01  2.58470E-01
 -7.66370E+01  1.04725E-01  8.30213E-01
 -7.63898E+01  1.36088E+00  1.33232E+00
 -7.61426E+01 -3.87933E-01  0.00000E+00
 -7.58954E+01 -3.88461E-01  0.00000E+00
 -7.56482E+01 -3.88389E-01  0.00000E+00
 -7.54010E+01 -3.69417E-01  1.84440E-01
 -7.51538E+01  1.29523E+00  1.55086E+00
 -7.49066E+01  1.77388E+00  1.53682E+00
 -7.46594E+01 -2.64933E-02  1.43659E-01
 -7.44122E+01  9.74957E-01  1.37581E+00
 -7.41650E+01  1.32998E-01  8.08031E-01
 -7.39178E+01  1.91485E-02  0.00000E+00
 -7.36706E+01  8.75722E-01  1.31380E+00
 -7.34234E+01 -2.93993E-01  3.58599E-01
 -7.31763E+01  8.28411E-01  1.28856E+00
 -7.29291E+01 -3.18913E-01  3.07508E-01
 -7.26819E+01  8.81191E-01  1.31603E+00
 -7.24347E+01 -3.88659E-01  0.00000E+00
 -7.21875E+01 -3.62527E-01  2.13133E-01
 -7.19403E+01  3.43999E-02  7.81101E-01
 -7.16931E+01  2.33412E-02  3.20355E-01
 -7.14459E+01  5.10598E-01  1.14962E+00
 -7.11987E+01  1.78317E+00  1.32433E+00
 -7.09515E+01 -3.66456E-01  1.74262E-01
 -7.07043E+01  9.41360E-01  1.34850E+00
 -7.04571E+01  5.40083E-02  8.05182E-01
 -7.02099E+01  1.36657E+00  1.32987E+00
 -6.99627E+01  9.54900E-01  1.35354E+00
 -6.97155E+01 -3.36704E-01  2.66465E-01
 -6.94683E+01 -3.88898E-01  0.00000E+00
 -6.92211E+01 -3.88926E-01  0.00000E+00
 -6.89739E+01  8.63639E-01  1.30633E+00
