@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/24/18 at 16:48:16 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -9.02270E+01 -3.41256E-03  0.00000E+00
 -8.99798E+01 -3.02274E-03  1.74861E-03
 -8.97326E+01  7.99499E-03  1.13899E-02
 -8.94854E+01  7.80775E-03  1.13635E-02
 -8.92383E+01 -2.98081E-03  2.07265E-03
 -8.89911E+01 -3.31867E-03  6.10496E-04
 -8.87439E+01 -2.77419E-03  4.17278E-03
 -8.84967E+01  4.02823E-03  9.05202E-03
 -8.82495E+01  4.16884E-03  0.00000E+00
 -8.80023E+01 -3.32892E-03  0.00000E+00
 -8.77551E+01 -3.28608E-03  0.00000E+00
 -8.75079E+01 -3.28604E-03  0.00000E+00
 -8.72607E+01 -3.28621E-03  0.00000E+00
 -8.70135E+01 -3.28637E-03  0.00000E+00
 -8.67663E+01 -3.28654E-03  0.00000E+00
 -8.65191E+01 -3.28670E-03  0.00000E+00
 -8.62719E+01 -3.28687E-03  0.00000E+00
 -8.60247E+01 -3.28704E-03  0.00000E+00
 -8.57775E+01 -3.28720E-03  0.00000E+00
 -8.55303E+01 -3.28737E-03  0.00000E+00
 -8.52831E+01 -3.28753E-03  0.00000E+00
 -8.50359E+01 -3.28770E-03  0.00000E+00
 -8.47887E+01 -3.28948E-03  0.00000E+00
 -8.45415E+01 -3.30126E-03  4.63200E-04
 -8.42943E+01 -2.92346E-03  3.13870E-03
 -8.40471E+01  4.18659E-04  6.32797E-03
 -8.37999E+01  5.72809E-04  1.71396E-03
 -8.35527E+01  7.25340E-03  1.10460E-02
 -8.33055E+01 -2.08755E-03  4.05272E-03
 -8.30583E+01  4.27540E-04  6.97303E-03
 -8.28111E+01  4.03575E-03  6.42882E-03
 -8.25639E+01 -5.95011E-06  0.00000E+00
 -8.23167E+01 -3.32728E-03  3.59077E-04
 -8.20695E+01 -3.18673E-03  2.51462E-03
 -8.18223E+01  1.39971E-04  6.39783E-03
 -8.15751E+01  2.30443E-04  3.06848E-03
 -8.13279E+01  3.52769E-03  9.33051E-03
 -8.10807E+01  4.34186E-03  1.98933E-04
 -8.08335E+01 -2.85462E-03  2.40432E-03
 -8.05863E+01  1.08629E-02  1.31384E-02
 -8.03391E+01  3.83547E-03  6.83759E-03
 -8.00919E+01  3.76062E-03  6.74450E-03
 -7.98448E+01  4.79897E-05  1.16295E-03
 -7.95976E+01 -5.58863E-04  6.41182E-03
 -7.93504E+01  2.98130E-04  3.93350E-04
 -7.91032E+01 -2.81496E-03  2.71192E-03
 -7.88560E+01  2.13316E-04  6.27287E-03
 -7.86088E+01  2.45405E-05  2.38965E-03
 -7.83616E+01  4.14260E-04  7.18678E-03
 -7.81144E+01  1.42411E-02  1.25893E-02
 -7.78672E+01  7.60197E-04  3.34331E-03
 -7.76200E+01 -3.31690E-03  0.00000E+00
 -7.73728E+01 -3.29479E-03  0.00000E+00
 -7.71256E+01 -3.30784E-03  3.36724E-04
 -7.68784E+01 -2.94702E-03  2.42174E-03
 -7.66312E+01  1.24703E-03  7.17301E-03
 -7.63840E+01  1.12535E-02  1.11691E-02
 -7.61368E+01 -3.37560E-03  0.00000E+00
 -7.58896E+01 -3.29554E-03  0.00000E+00
 -7.56424E+01 -3.37145E-03  2.40281E-04
 -7.53952E+01 -2.82261E-03  2.54416E-03
 -7.51480E+01  1.12499E-02  1.31544E-02
 -7.49008E+01  1.46590E-02  1.28848E-02
 -7.46536E+01 -7.12051E-05  2.15938E-03
 -7.44064E+01  8.15482E-03  1.15816E-02
 -7.41592E+01  1.02229E-03  6.77389E-03
 -7.39120E+01  3.85249E-04  1.71156E-03
 -7.36648E+01  7.18022E-03  1.10238E-02
 -7.34176E+01 -2.27003E-03  3.44315E-03
 -7.31704E+01  6.79264E-03  1.08097E-02
 -7.29232E+01 -2.45876E-03  3.09596E-03
 -7.26760E+01  7.27687E-03  1.10326E-02
 -7.24288E+01 -3.37241E-03  2.77661E-04
 -7.21816E+01 -2.99345E-03  2.05619E-03
 -7.19344E+01  2.85129E-04  6.56142E-03
 -7.16872E+01  2.32741E-04  3.07498E-03
 -7.14400E+01  4.71368E-03  9.79071E-03
 -7.11928E+01  1.46917E-02  1.11045E-02
 -7.09456E+01 -2.90804E-03  2.28482E-03
 -7.06984E+01  7.80612E-03  1.13533E-02
 -7.04513E+01  6.97324E-04  6.96880E-03
 -7.02041E+01  1.16349E-02  1.12872E-02
 -6.99569E+01  7.82279E-03  1.13523E-02
 -6.97097E+01 -2.92912E-03  2.23383E-03
 -6.94625E+01 -3.36200E-03  0.00000E+00
 -6.92153E+01 -2.99240E-03  1.70183E-03
 -6.89681E+01  7.14042E-03  1.09641E-02
