Bin Midpoint,Prob
3728.5,0.007
3730.5,0.0003
3734.5,0.0181
3737.5,0.0066
3738.5,0.0297
3742.5,0.0003
3751.5,0.0274
3753.5,0.0375
3757.5,0.0164
3758.5,0.0459
3761.5,0.0533
3762.5,0.0598
3765.5,0.1245
3766.5,0.1064
3767.5,0.0772
3768.5,0.0668
3769.5,0.0619
3770.5,0.4777
3771.5,0.0429
3772.5,0.2723
3773.5,0.0566
3774.5,0.2863
3775.5,0.0598
3776.5,0.2169
3777.5,0.1513
3778.5,0.0795
3779.5,0.1055
3780.5,0.1292
3781.5,0.0651
3782.5,0.1168
3785.5,0.2011
3787.5,0.0749
3788.5,0.1342
3789.5,0.2108
3790.5,0.0572
3792.5,0.1201
3793.5,0.0155
3795.5,0.1004
3796.5,0.1335
3799.5,0.0813
3800.5,0.2506
3801.5,0.1231
3802.5,0.1352
3804.5,0.1844
3805.5,0.0756
3808.5,0.0831
3810.5,0.1329
3811.5,0.1638
3812.5,0.1403
3813.5,0.1866
3815.5,0.0735
3816.5,0.1259
3817.5,0.0782
3820.5,0.223
3821.5,0.0611
3822.5,0.0662
3823.5,0.145
3824.5,0.0491
3825.5,0.2013
3826.5,0.1369
3827.5,0.0041
3828.5,0.0426
3829.5,0.1335
3830.5,0.2466
3831.5,0.0661
3832.5,0.107
3833.5,0.1969
3834.5,0.0463
3835.5,0.0541
3836.5,0.1933
3838.5,0.2279
3839.5,0.1253
3840.5,0.2136
3841.5,0.1139
3842.5,0.0219
3843.5,0.1801
3844.5,0.1375
3845.5,0.2036
3847.5,0.1176
3848.5,0.1006
3849.5,0.2344
3850.5,0.1155
3851.5,0.0689
3852.5,0.148
3853.5,0.1026
3854.5,0.0516
3856.5,0.1333
3857.5,0.1422
3858.5,0.1051
3859.5,0.2112
3860.5,0.1783
3861.5,0.095
3862.5,0.1522
3863.5,0.1232
3864.5,0.1049
3865.5,0.2492
3866.5,0.0675
3868.5,0.1803
3869.5,0.1599
3870.5,0.2036
3871.5,0.1542
3872.5,0.0842
3873.5,0.1812
3874.5,0.0435
3875.5,0.0431
3876.5,0.0885
3877.5,0.2749
3878.5,0.1583
3879.5,0.1103
3880.5,0.1572
3881.5,0.1851
3882.5,0.0834
3883.5,0.1343
3884.5,0.1142
3885.5,0.4036
3886.5,0.0827
3887.5,0.0879
3888.5,0.1109
3889.5,0.209
3890.5,0.0388
3891.5,0.1162
3892.5,0.1851
3893.5,0.169
3895.5,0.2155
3896.5,0.1818
3898.5,0.304
3899.5,0.1776
3900.5,0.036
3901.5,0.0809
3902.5,0.0782
3903.5,0.0917
3904.5,0.1746
3905.5,0.1406
3906.5,0.127
3907.5,0.1609
3909.5,0.1511
3910.5,0.1957
3911.5,0.2515
3912.5,0.0796
3914.5,0.0484
3915.5,0.1405
3916.5,0.0965
3917.5,0.2182
3918.5,0.0932
3919.5,0.1073
3920.5,0.0412
3921.5,0.1077
3922.5,0.0668
3923.5,0.2999
3924.5,0.0384
3925.5,0.1238
3926.5,0.1251
3927.5,0.091
3929.5,0.1639
3931.5,0.2316
3932.5,0.2603
3933.5,0.0275
3934.5,0.1118
3935.5,0.2944
3936.5,0.0887
3937.5,0.1913
3938.5,0.024
3939.5,0.0965
3940.5,0.056
3941.5,0.1018
3942.5,0.237
3943.5,0.0652
3944.5,0.1235
3945.5,0.1309
3946.5,0.1076
3947.5,0.1668
3948.5,0.1443
3949.5,0.0708
3950.5,0.1213
3951.5,0.0571
3952.5,0.0959
3953.5,0.123
3954.5,0.1286
3955.5,0.0627
3956.5,0.0235
3957.5,0.0657
3958.5,0.1542
3959.5,0.0824
3960.5,0.1318
3961.5,0.0856
3962.5,0.1241
3963.5,0.0743
3964.5,0.0841
3965.5,0.0791
3966.5,0.2134
3967.5,0.049
3968.5,0.0927
3969.5,0.1469
3970.5,0.1108
3971.5,0.0704
3972.5,0.0562
3973.5,0.1069
3974.5,0.0502
3975.5,0.2052
3976.5,0.0591
3977.5,0.0687
3978.5,0.0245
3979.5,0.2183
3980.5,0.2255
3981.5,0.1476
3982.5,0.0774
3983.5,0.0543
3984.5,0.0512
3985.5,0.0403
3986.5,0.0642
3987.5,0.1235
3988.5,0.1165
3989.5,0.0499
3990.5,0.0915
3991.5,0.0434
3992.5,0.0907
3993.5,0.1165
3994.5,0.1468
3995.5,0.1066
3996.5,0.0658
3997.5,0.1285
3998.5,0.0371
3999.5,0.0509
4000.5,0.0505
4001.5,0.0943
4002.5,0.0653
4003.5,0.0801
4004.5,0.0254
4005.5,0.1898
4006.5,0.1417
4007.5,0.0571
4008.5,0.1448
4009.5,0.0272
4010.5,0.0785
4011.5,0.0281
4012.5,0.0071
4013.5,0.1308
4014.5,0.0957
4015.5,0.043
4016.5,0.0751
4017.5,0.0148
4018.5,0.0601
4019.5,0.0999
4020.5,0.05
4021.5,0.1727
4022.5,0.0402
4023.5,0.1818
4024.5,0.1131
4025.5,0.1203
4026.5,0.0158
4027.5,0.0922
4028.5,0.0889
4029.5,0.0313
4030.5,0.0511
4031.5,0.0655
4032.5,0.015
4033.5,0.0194
4034.5,0.0621
4035.5,0.1145
4037.5,0.0457
4038.5,0.0685
4039.5,0.066
4040.5,0.0855
4041.5,0.1026
4042.5,0.0115
4043.5,0.0517
4044.5,0.0377
4045.5,0.0957
4046.5,0.014
4047.5,0.1039
4048.5,0.047
4049.5,0.0921
4050.5,0.1488
4051.5,0.0442
4052.5,0.0513
4053.5,0.0124
4054.5,0.0388
4055.5,0.0612
4056.5,0.1035
4057.5,0.0327
4058.5,0.0125
4059.5,0.0739
4060.5,0.013
4061.5,0.0225
4062.5,0.0455
4063.5,0.043
4064.5,0.0111
4065.5,0.1434
4066.5,0.0223
4067.5,0.0409
4068.5,0.0332
4069.5,0.0654
4070.5,0.0584
4071.5,0.038
4072.5,0.2459
4073.5,0.1593
4074.5,0.1285
4075.5,0.1773
4077.5,0.0229
4078.5,0.0494
4079.5,0.0863
4080.5,0.007
4081.5,0.0488
4083.5,0.108
4084.5,0.0168
4085.5,0.0378
4086.5,0.0676
4087.5,0.0506
4089.5,0.1264
4090.5,0.0197
4091.5,0.0422
4092.5,0.0553
4093.5,0.0926
4094.5,0.0091
4095.5,0.0144
4096.5,0.0277
4097.5,0.1061
4098.5,0.0809
4099.5,0.0187
4100.5,0.0082
4101.5,0.0351
4102.5,0.0083
4103.5,0.0492
4104.5,0.0771
4105.5,0.0753
4106.5,0.0082
4107.5,0.0392
4108.5,0.1152
4109.5,0.009
4110.5,0.1134
4111.5,0.0339
4112.5,0.0137
4113.5,0.12
4114.5,0.0213
