14.41242958	-10939.84216969	-16344.96507630	1.00000000	5.00000000	6111.00000000	20228.00000000	29864792.00000000	0.00000000	18972444.00000000	0.00000000	299.38928223	299.50894165	300.02230835	299.57354736	391.00000000	1.19333959	0.00250782	
14.41242984	-10939.84216969	-16345.04991630	1.00000000	5.00000000	6160.00000000	20341.00000000	29874528.00000000	0.00000000	18975600.00000000	1.00000000	299.38928223	299.50894165	300.02230835	299.57354736	390.00000000	1.19651008	0.00317045	
14.41243009	-10939.84216969	-16345.13475630	1.00000000	5.00000000	6165.00000000	20322.00000000	29867084.00000000	0.00000000	18965496.00000000	0.00000000	299.38940430	299.50909424	300.02258301	299.57342529	388.00000000	1.19481206	-0.00169795	
14.41243034	-10939.84216969	-16345.21959630	1.00000000	5.00000000	6119.00000000	20289.00000000	29853248.00000000	0.00000000	18957200.00000000	0.00000000	299.38940430	299.50909424	300.02258301	299.57342529	385.00000000	1.19181323	-0.00299887	
14.41243059	-10939.84216969	-16345.30443630	1.00000000	5.00000000	6156.00000000	20332.00000000	29868952.00000000	0.00000000	18966396.00000000	0.00000000	299.38949585	299.50918579	300.02279663	299.57363892	387.00000000	1.19514120	0.00332805	
14.41243084	-10939.84216969	-16345.38927630	1.00000000	5.00000000	6151.00000000	20314.00000000	29866300.00000000	0.00000000	18967064.00000000	0.00000000	299.38961792	299.50881958	300.02288818	299.57339478	384.00000000	1.19509888	-0.00004233	
14.41243110	-10939.84216969	-16345.47411630	1.00000000	5.00000000	6148.00000000	20315.00000000	29873880.00000000	0.00000000	18965652.00000000	0.00000000	299.38961792	299.50881958	300.02288818	299.57339478	387.00000000	1.19580936	0.00071050	
14.41243135	-10939.84216969	-16345.55895630	1.00000000	5.00000000	6147.00000000	20296.00000000	29866896.00000000	0.00000000	18954048.00000000	0.00000000	299.38952637	299.50897217	300.02316284	299.57348633	388.00000000	1.19568789	-0.00012151	
14.41243160	-10939.84216969	-16345.64379630	1.00000000	5.00000000	6147.00000000	20341.00000000	29863494.00000000	2.00000000	18968364.00000000	1.00000000	299.38952637	299.50897217	300.02316284	299.57348633	388.00000000	1.19343615	-0.00225173	
14.41243185	-10939.84216969	-16345.72863630	1.00000000	5.00000000	6150.00000000	20338.00000000	29861362.00000000	0.00000000	18960184.00000000	0.00000000	299.38964844	299.50869751	300.02285767	299.57348633	389.00000000	1.19571722	0.00228110	
