14.41242940	-10941.84196969	-16342.90467630	1.00000000	3.00000000	6218.00000000	20040.00000000	17855840.00000000	0.00000000	11318459.00000000	1.00000000	299.37384033	299.49670410	300.00784302	299.56271362	243.00000000	1.23604012	-0.00071420	
14.41242966	-10941.84196969	-16342.98951630	1.00000000	3.00000000	6239.00000000	20605.00000000	17973280.00000000	0.00000000	11518562.00000000	0.00000000	299.37393188	299.49670410	300.00784302	299.56271362	241.00000000	1.23492575	-0.00111438	
14.41242991	-10941.84196969	-16343.07435630	1.00000000	3.00000000	6238.00000000	20661.00000000	17983606.00000000	0.00000000	11539417.00000000	0.00000000	299.37393188	299.49673462	300.00762939	299.56298828	241.00000000	1.23415279	-0.00077294	
14.41243016	-10941.84196969	-16343.15919630	1.00000000	3.00000000	6237.00000000	20686.00000000	17984066.00000000	0.00000000	11535529.00000000	0.00000000	299.37393188	299.49673462	300.00762939	299.56298828	240.00000000	1.23406005	-0.00009279	
14.41243041	-10941.84196969	-16343.24403630	1.00000000	3.00000000	6243.00000000	20642.00000000	17979584.00000000	0.00000000	11525093.00000000	1.00000000	299.37417603	299.49667358	300.00765991	299.56295776	240.00000000	1.23441148	0.00035148	
14.41243066	-10941.84196969	-16343.32887630	1.00000000	3.00000000	6236.00000000	20681.00000000	17974536.00000000	0.00000000	11519846.00000000	0.00000000	299.37417603	299.49667358	300.00765991	299.56295776	241.00000000	1.23622072	0.00180926	
14.41243092	-10941.84196969	-16343.41371630	1.00000000	3.00000000	6240.00000000	20694.00000000	17982344.00000000	0.00000000	11536726.00000000	0.00000000	299.37417603	299.49667358	300.00765991	299.56295776	241.00000000	1.23732293	0.00110221	
14.41243117	-10941.84196969	-16343.49855630	1.00000000	3.00000000	6238.00000000	20699.00000000	17980342.00000000	0.00000000	11530514.00000000	0.00000000	299.37426758	299.49673462	300.00811768	299.56320190	248.00000000	1.23509228	-0.00223063	
14.41243138	-10941.84196969	-16343.57127630	1.00000000	3.00000000	6236.00000000	20687.00000000	17986892.00000000	0.00000000	11535682.00000000	0.00000000	299.37426758	299.49673462	300.00811768	299.56320190	240.00000000	1.23544490	0.00035256	
14.41243163	-10941.84196969	-16343.65611630	1.00000000	3.00000000	6230.00000000	20702.00000000	17985628.00000000	0.00000000	11542773.00000000	0.00000000	299.37454224	299.49679565	300.00875854	299.56301880	241.00000000	1.23410976	-0.00133515	
14.41243189	-10941.84196969	-16343.74095630	1.00000000	3.00000000	6229.00000000	20689.00000000	17984124.00000000	0.00000000	11537541.00000000	0.00000000	299.37454224	299.49679565	300.00875854	299.56301880	241.00000000	1.23780012	0.00369036	
14.41243214	-10941.84196969	-16343.82579630	1.00000000	3.00000000	6246.00000000	20717.00000000	17976542.00000000	0.00000000	11528533.00000000	0.00000000	299.37454224	299.49679565	300.00875854	299.56301880	240.00000000	1.23723018	-0.00056994	
14.41243239	-10941.84196969	-16343.91063630	1.00000000	3.00000000	6238.00000000	20693.00000000	17976636.00000000	0.00000000	11521486.00000000	0.00000000	299.37472534	299.49688721	300.00860596	299.56314087	241.00000000	1.23737574	0.00014553	
14.41243264	-10941.84196969	-16343.99547630	1.00000000	3.00000000	6235.00000000	20694.00000000	17974672.00000000	0.00000000	11517493.00000000	0.00000000	299.37472534	299.49688721	300.00860596	299.56314087	241.00000000	1.23651028	-0.00086539	
14.41243289	-10941.84196969	-16344.08031630	1.00000000	3.00000000	6234.00000000	20687.00000000	17977026.00000000	0.00000000	11522126.00000000	0.00000000	299.37478638	299.49697876	300.00848389	299.56307983	242.00000000	1.23598850	-0.00052175	
14.41243314	-10941.84196969	-16344.16515630	1.00000000	3.00000000	6265.00000000	20775.00000000	17993900.00000000	0.00000000	11556074.00000000	0.00000000	299.37478638	299.49697876	300.00848389	299.56307983	242.00000000	1.23620498	0.00021640	
14.41243340	-10941.84196969	-16344.24999630	1.00000000	3.00000000	6245.00000000	20668.00000000	17986256.00000000	0.00000000	11535308.00000000	0.00000000	299.37478638	299.49697876	300.00848389	299.56307983	240.00000000	1.23359287	-0.00261208	
