Bin Midpoint,Prob
2775.5,0.0003
2778.5,0.0003
2780.5,0.0062
2783.5,0.006
2784.5,0.0167
2787.5,0.0704
2788.5,0.0003
2790.5,0.0366
2791.5,0.062
2792.5,0.006
2793.5,0.0441
2796.5,0.058
2797.5,0.0831
2798.5,0.0489
2799.5,0.0003
2800.5,0.054
2802.5,0.0254
2803.5,0.049
2804.5,0.1405
2806.5,0.0537
2807.5,0.0003
2808.5,0.0166
2809.5,0.0993
2810.5,0.03
2811.5,0.083
2812.5,0.0489
2813.5,0.0395
2814.5,0.0551
2815.5,0.0679
2817.5,0.0242
2818.5,0.0389
2819.5,0.1589
2822.5,0.0909
2823.5,0.0522
2825.5,0.1018
2826.5,0.0585
2827.5,0.0702
2828.5,0.1155
2830.5,0.0508
2831.5,0.1198
2833.5,0.0197
2834.5,0.1486
2835.5,0.097
2836.5,0.1041
2837.5,0.1022
2838.5,0.0115
2839.5,0.0811
2841.5,0.0532
2842.5,0.0369
2843.5,0.106
2844.5,0.06
2845.5,0.0641
2846.5,0.0439
2847.5,0.0551
2848.5,0.0801
2849.5,0.1143
2851.5,0.1367
2852.5,0.0144
2853.5,0.0769
2854.5,0.0225
2855.5,0.0956
2856.5,0.0185
2857.5,0.0938
2858.5,0.0229
2859.5,0.1301
2860.5,0.1436
2861.5,0.0542
2862.5,0.0699
2863.5,0.0847
2864.5,0.0396
2865.5,0.074
2866.5,0.0784
2867.5,0.0737
2868.5,0.0566
2869.5,0.0362
2870.5,0.0353
2871.5,0.0311
2872.5,0.1508
2873.5,0.1405
2874.5,0.0622
2875.5,0.0659
2876.5,0.0502
2878.5,0.0959
2879.5,0.0848
2880.5,0.0226
2881.5,0.0669
2882.5,0.0163
2883.5,0.126
2884.5,0.0889
2885.5,0.1372
2886.5,0.0694
2887.5,0.0239
2888.5,0.0766
2889.5,0.0895
2890.5,0.2369
2891.5,0.0532
2892.5,0.1752
2893.5,0.0633
2894.5,0.106
2895.5,0.0503
2896.5,0.0668
2897.5,0.0289
2898.5,0.1159
2899.5,0.0426
2900.5,0.0447
2901.5,0.2315
2902.5,0.1021
2903.5,0.0582
2904.5,0.0749
2905.5,0.0503
2906.5,0.1122
2907.5,0.0877
2908.5,0.0451
2909.5,0.0607
2910.5,0.0393
2911.5,0.0625
2912.5,0.0745
2913.5,0.0229
2914.5,0.0503
2915.5,0.0632
2916.5,0.016
2917.5,0.0647
2918.5,0.091
2919.5,0.0786
2920.5,0.0433
2921.5,0.0303
2922.5,0.0196
2923.5,0.0865
2924.5,0.1289
2925.5,0.0187
2926.5,0.027
2927.5,0.0906
2928.5,0.0573
2929.5,0.0069
2930.5,0.0088
2931.5,0.0475
2932.5,0.0919
2933.5,0.065
2934.5,0.0343
2935.5,0.066
2936.5,0.104
2937.5,0.0225
2938.5,0.0277
2940.5,0.0718
2941.5,0.0749
2942.5,0.0288
2943.5,0.0136
2944.5,0.0574
2945.5,0.011
2947.5,0.0504
2948.5,0.0236
2949.5,0.018
2950.5,0.0326
