Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,1.0,2,4,0.0037875751882892102,16.00378757518829,0.0003348279341167899,3277.819111093668,inf
0.0,1.25,2,5,0.01776637497096224,10.017766374970963,0.006678357616309426,3244.725877168612,inf
0.0,1.5,2,6,0.03523094384717676,8.035230943847177,0.017995825369096195,3214.356718301676,inf
0.0,1.75,2,7,0.04184350584268905,7.041843505842689,0.02957216437245437,3195.5579613269083,inf
0.0,2.0,2,8,0.03781338723537007,6.437813387235369,0.03999876526907804,3188.337400542645,inf
0.0,2.25,2,9,0.03258279730743712,6.0325827973074375,0.048982538640626135,3189.8018265075457,inf
0.0,2.5,2,10,0.031116772030146067,5.745402486315861,0.05654597566417159,3194.4578029393497,inf
0.0,2.75,2,11,0.035584131519500156,5.5355841315195,0.06280051117826951,3201.1865141445523,inf
0.0,3.0,2,12,0.05864133238116002,5.391974665714493,0.06747572787165083,3212.144672460157,inf
0.0,3.25,2,13,0.08933452267984378,5.289334522679844,0.07102898389701412,3223.5357526330117,inf
0.0,3.5,2,14,0.09172808868807891,5.18263717959717,0.07492118461501153,3228.835241896514,inf
0.0,3.75,2,15,0.08467597699533327,5.084675976995333,0.07868222643659754,3228.9332029912707,inf
0.0,4.0,2,16,0.07927961927038853,5.002356542347312,0.08198833719410195,3227.7840566375403,inf
0.0,4.25,2,17,0.07446893587436983,4.931611793017226,0.08494036164032845,3226.9168796818344,inf
0.0,4.5,2,18,0.07020349495586713,4.870203494955867,0.08758883465163747,3227.659178817672,inf
0.0,4.75,2,19,0.07270206013145383,4.822702060131454,0.08969403334114757,3230.4596370837507,inf
0.0,5.0,2,20,0.07562000582692298,4.781502358768099,0.0915608793934994,3233.078612516145,inf
0.0,5.25,2,21,0.07702668522935668,4.743693351896024,0.09330825696571661,3235.2739370786576,inf
0.0,5.5,2,22,0.08651989205769223,4.718098839426114,0.09451001987187461,3238.6384997456207,inf
0.0,5.75,2,23,0.0980143947320433,4.698014394732043,0.09546389198720001,3241.978658716702,inf
0.0,6.0,2,24,0.09882651827482922,4.6702550897034,0.09679813563523129,3243.849436158948,inf
0.0,6.25,2,25,0.0988408762976327,4.644295421752178,0.09806274884497063,3245.5616696340444,inf
0.0,6.5,2,26,0.10877009036898903,4.630509220803772,0.09874104030538922,3248.4038980353644,inf
0.0,6.75,2,27,0.1241570253169432,4.6241570253169435,0.09905515005827317,3251.539163297313,inf
0.0,7.0,2,28,0.1331547654492521,4.613154765449252,0.0996015668863539,3254.1036641460646,inf
0.0,7.25,2,29,0.13283575312227736,4.594374214660739,0.10054125810383455,3255.524045858221,inf
0.0,7.5,2,30,0.12811884065779747,4.572563285102242,0.10164370768941501,3255.6296648061143,inf
0.0,7.75,2,31,0.1261663902918899,4.554737818863319,0.10255368007607006,3254.6207732037856,inf
0.0,8.0,2,32,0.1247784375243732,4.538571540972649,0.10338599504851323,3253.5361522531475,inf
0.0,8.25,2,33,0.12079727769586664,4.520797277695867,0.10430889488796012,3253.4069175511895,inf
0.0,8.5,2,34,0.11956381359261452,4.506660587786163,0.1050487980035615,3254.320210780861,inf
0.0,8.75,2,35,0.13160249774409338,4.506602497744093,0.10505184919241992,3256.458048299062,inf
0.0,9.0,2,36,0.16561468067220816,4.529251044308571,0.10386892386959379,3259.6562121603956,inf
0.0,9.25,2,37,0.19081661323949595,4.543757789710084,0.10311824960402043,3262.431510865034,inf
0.0,9.5,2,38,0.1899220835938856,4.532779226451028,0.10368585115436561,3263.539549246314,inf
0.0,9.75,2,39,0.18493075108660564,4.518264084419939,0.10444109588853259,3263.337566765121,inf
0.0,10.0,2,40,0.18034308877991562,4.50466741310424,0.10515354048968387,3263.612085064806,inf
0.0,10.25,2,41,0.17935874443517957,4.4951482181193905,0.10565522197119788,3264.5690660110486,inf
0.0,10.5,2,42,0.17522763259058555,4.482919940282893,0.10630319154519381,3264.8624705012767,inf
0.0,10.75,2,43,0.1724037861425508,4.472403786142551,0.10686361400019019,3264.266430800757,inf
0.0,11.0,2,44,0.1683248825278286,4.461007809357097,0.10747425970628521,3264.1881242221275,5.44159226106916
0.0,11.25,2,45,0.1663234115572222,4.452037697271508,0.10795737036356891,3264.8502389940504,inf
0.0,11.5,2,46,0.1630398559380937,4.442109623379954,0.1084946070668444,3264.525060443393,inf
0.0,11.75,2,47,0.17206690422252652,4.444794176949799,0.10834907496851835,3262.876982276173,inf
0.0,12.0,2,48,0.1742718629006717,4.4409385295673385,0.10855815435150576,3261.717779370055,5.199332750396804
0.0,12.25,2,49,0.1705641678534962,4.431433733070888,0.10907529378703859,3261.71111153198,5.0539686861533335
0.0,12.5,2,50,0.17040501833646218,4.425724167272632,0.10938712496383492,3262.0426154041197,6.703752792586948
0.0,12.75,2,51,0.19286989207931013,4.44286989207931,0.10845337237780088,3265.1958765114623,7.025399787609469
0.0,13.0,2,52,0.22321439995395687,4.46811235913763,0.10709315888037615,3268.8025164169517,7.444706540441946
0.0,13.25,2,53,0.23843373686156757,4.478433736861568,0.10654190804860438,3271.474218942329,7.582850667588784
0.0,13.5,2,54,0.23978055217180425,4.475074669818863,0.1067209991072202,3272.8951986205348,7.500323618793194
0.0,13.75,2,55,0.23530913645503082,4.466078367224262,0.10720212759092303,3272.764175588694,7.3321753801866265
0.0,14.0,2,56,0.23939562201345352,4.465810716353076,0.10721647492234192,3271.160002148615,7.303654729444997
0.0,14.25,2,57,0.24492679019072644,4.467149012412949,0.10714475522759322,3269.5003286025803,7.303067526145397
0.0,14.5,2,58,0.24580959682912323,4.463991415010941,0.10731404883306293,3268.270760280151,7.229423637728203
0.0,14.75,2,59,0.24489108433438342,4.459176798620097,0.10757269802154941,3267.2838532249375,7.129959033579136
0.0,15.0,2,60,0.2416581266371868,4.452184442426661,0.10794944954362601,3266.7450507219633,6.995894372829456
0.0,15.25,2,61,0.23839748282948547,4.445294034553624,0.10832199879772154,3267.244048798283,6.861312397263265
0.0,15.5,2,62,0.25197298580461086,4.455362816313086,0.10777803392968813,3269.5411308657767,6.963886161157141
0.0,15.75,2,63,0.31549459837013455,4.515494598370135,0.10458582014740546,3274.1524740683412,7.687369763864325
0.0,16.0,2,64,0.4144492875013627,4.611170598976773,0.09970042896276084,3279.948357095793,8.687502660896595
0.0,16.25,2,65,0.4657187584588134,4.659267145555587,0.0973314054325661,3284.194697512458,9.083217331722343
0.0,16.5,2,66,0.4664698243281777,4.656946014804368,0.09744443046545419,3285.647041025607,8.98458949500753
0.0,16.75,2,67,0.4609602319121516,4.648460231912152,0.09785875495129538,3286.2853946899777,8.833782705746165
0.0,17.0,2,68,0.4562402926857818,4.640855677301166,0.09823154935911502,3287.0391812715266,8.689190561593499
0.0,17.25,2,69,0.4495706368521844,4.6313888186703664,0.09869762364918959,3286.855485786354,8.531110014772427
0.0,17.5,2,70,0.45088801403024,4.62999249164218,0.09876655478875253,3285.540509166053,8.458547318051053
0.0,17.75,2,71,0.4492191583766756,4.62568974661197,0.09897926716987863,3284.508046789227,8.357985249366441
0.0,18.0,2,72,0.44357534796765924,4.61748839144592,0.09938598256637228,3284.9331888651463,8.215701072269324
0.0,18.25,2,73,0.4429167867802138,4.614345358208785,0.09954229207895696,3286.1204926168466,8.113203828533273
