2theta,Intensity,Model,Residual,Background,hcp FeNi,extrapeak
22.00325979,345.0185547,343.81530474780277,1.2032499521972113,343.60061007714535,0.20051753950930182,0.014177131148144343
22.01054637,345.20874019999997,343.8450802688824,1.3636599311175814,343.62865630435715,0.20212260756281925,0.014301356962405037
22.01783295,345.2118835,343.87483039967987,1.3370531003201336,343.65665280507915,0.20375037258740775,0.014427222013326291
22.02511954,345.4674683,343.90455567246346,1.562912627536548,343.6845996176309,0.20540129939998,0.014554755432577527
22.03240612,345.37866210000004,343.934256509945,1.4444055900550552,343.712496665305,0.20707585817246899,0.014683986467513427
22.0396927,345.55633539999997,343.96393347045165,1.5924019295483163,343.74034398648917,0.20877453841409468,0.014814945548405158
22.04697928,345.6378784,343.9935870851366,1.6442913148633806,343.76814158118356,0.21049784034466906,0.014947663608357175
22.05426587,345.6372986,344.0232179398762,1.6140806601238182,343.7958894874348,0.21224627998011453,0.015082172461256848
22.06155245,345.46890260000004,344.0528265130955,1.4160760869045248,343.82358762908115,0.21402037993463735,0.015218504079744738
22.06883903,345.6213684,344.0824134202279,1.538954979772086,343.85123604423774,0.21582068426803006,0.015356691722141913
22.07612562,345.6582642,344.11197929207407,1.5462849079259513,343.8788347707465,0.21764775191741648,0.01549676941014591
22.0834122,345.7462769,344.14152465371603,1.6047522462839652,343.90638373285515,0.2195021494995777,0.01563877136131187
22.09069878,345.6493835,344.1710501684974,1.478333331502597,343.93388296847394,0.22138446685972507,0.0157827331637539
22.09798536,345.6612244,344.200556476239,1.4606679237609796,343.9613324776028,0.2232953076043495,0.0159286910318513
22.10527195,345.45855710000006,344.2300442748537,1.2285128251463675,343.9887322978109,0.22523529481835736,0.016076682224430643
22.11255853,345.14022830000005,344.2595141590876,0.8807141409124597,344.016082353892,0.22720506094254886,0.016226744253056365
22.11984511,345.24743650000005,344.28896686394404,0.9584696360560088,344.0433826834831,0.22920526433609817,0.016378916124799983
22.1271317,345.6673279,344.31840314380975,1.348924756190229,344.07063332394864,0.23123658209011252,0.016533237771010033
22.13441828,345.8232422,344.34782365203023,1.4754185479697526,344.09783420049183,0.23329970211363646,0.016689749424782636
22.14170486,345.6687012,344.37722918398526,1.2914720160147226,344.12498535054533,0.2353953405215774,0.01684849291833639
22.14899144,345.7356262,344.4066205161925,1.3290056838075088,344.15208677410885,0.23752423121713834,0.01700951086649059
22.15627803,345.55187989999996,344.43599848777274,1.1158814122272247,344.1791385082737,0.23968713236774494,0.01717284713128564
22.16356461,345.60891719999995,344.4653638399733,1.143553360026658,344.2061404787894,0.24188481523222027,0.01733854595167821
