2theta,Intensity,Model,Residual,Background,extrapeak,bcc FeNi
23.00152163,168.2663269,167.77710710149086,0.48921979850914,167.61854652147883,0.15257644664844122,0.005984133363575069
23.00880821,168.45980830000002,167.83706704782472,0.6227412521753024,167.67358547292756,0.1574501831577842,0.006031391739370158
23.01609479,168.5744629,167.89730594690005,0.6771569530999386,167.72862641393985,0.16260032089828855,0.006079212061916114
23.02338138,168.8409271,167.957846692615,0.8830804073849947,167.7836694200572,0.16804966921634293,0.006127603341444007
23.03066796,168.7570038,168.01871397385693,0.7382898261430739,167.83871434019937,0.1738230590904041,0.006176574567165473
23.03795454,168.915802,168.07993492031915,0.8358670796808667,167.89376124990514,0.17994753530399588,0.006226135110018985
23.04524112,169.1124268,168.14153892148727,0.970887878512741,167.94881014917445,0.1864524778505759,0.006276294462239421
23.05252771,169.1400604,168.20355794846702,0.9365024515329878,168.0038611135598,0.19336977252920282,0.0063270623780134
23.05981429,168.80776980000002,168.2660263682526,0.5417434317474203,168.05891399195903,0.20073392769492882,0.006378448598625625
23.06710087,168.6412354,168.32898161039705,0.3122537896029485,168.11396885992187,0.20858228719989258,0.006430463275281776
23.07438746,168.51823430000002,168.39246407053375,0.12577022946626926,168.16902579300887,0.2169551607559696,0.0064831167689129296
23.08167404,168.62577819999998,168.45651700069217,0.1692611993078117,168.22408464010158,0.22589594115599967,0.006536419434596051
23.08896062,168.6780243,168.52118718460784,0.1568371153921646,168.2791454767579,0.23545132578961753,0.0065903820603283566
23.0962472,168.7406769,168.58652473993303,0.1541521600669853,168.33420830297771,0.24567142137105716,0.006645015584259936
23.10353379,168.7644196,168.65258344281185,0.11183615718815076,168.38927319433273,0.256609917230673,0.006700331248441052
23.11082037,168.8334198,168.71942050745147,0.11399929254852736,168.44433999968248,0.2683241674690665,0.00675634029993282
23.11810695,169.0450745,168.78709726986298,0.25797723013701557,168.49940879459584,0.280875420815011,0.00681305445213859
23.12539354,169.40235900000002,168.8556790584522,0.5466799415478079,168.55447965465248,0.2943289181322753,0.006870485667457473
23.13268012,169.5057068,168.92523504268286,0.5804717573171558,168.6095524286957,0.30875396806444033,0.006928645922697084
23.1399667,169.4697571,168.9958389349087,0.47391816509130535,168.66462719230253,0.3242241949178162,0.006987547688360094
23.14725328,169.2953186,169.06756875669382,0.22774984330618508,168.71970394547296,0.34081760759989826,0.007047203620973399
23.15453987,169.3427429,169.14050718325115,0.2022357167488451,168.7747827637976,0.3586167927218877,0.007107626731661559
23.16182645,169.4160309,169.2147413056395,0.2012895943605031,168.82986349609786,0.3777089794812345,0.007168830060401688
23.16911303,169.30001830000003,169.29036341697662,0.00965488302341555,168.88494621796173,0.398186371834151,0.007230827180749209
23.17639961,169.38789369999998,169.36747083039782,0.020422869602157334,168.9400309293892,0.42014626913196956,0.007293631876646381
23.1836862,169.28862,169.44616634615093,-0.157546346150923,168.99511770598178,0.4436913818487715,0.007357258320363165
23.19097278,169.6743927,169.52655813217208,0.14783456782791404,169.05020639653915,0.4689300149029557,0.0074217207299845725
23.19825936,169.75968930000002,169.6087607593686,0.15092854063141203,169.1052970766601,0.49597664880709075,0.0074870339014342065
23.20554595,169.77053830000003,169.69289536914522,0.07764293085480745,169.16038982195437,0.5249523342306938,0.007553212960154149
23.21283253,169.4820709,169.77908991280336,-0.29701901280336074,169.21548448120518,0.5559851585061568,0.007620273092026659
23.22011911,169.3612213,169.8674805858555,-0.5062592858554922,169.2705811300196,0.5892112257387052,0.007688230097195939
23.22740569,169.29515080000002,169.95821228868502,-0.6630614886850026,169.32567976839755,0.6247754202502839,0.007757100037182538
23.23469228,169.51234440000002,170.05144000667573,-0.5390956066757155,169.38078047195984,0.6628326352848588,0.007826899431029115
23.24197886,169.91625980000003,170.14732969316032,-0.23106989316028148,169.43588308946767,0.7035489588119941,0.007897644880646232
23.24926544,170.0511169,170.24606074925418,-0.19494384925417307,169.49098769653912,0.7471036990594335,0.007969353655620886
23.25655203,170.3474731,170.3478277455502,-0.0003546455502032586,169.54609436880307,0.7936913333249347,0.00804204342220739
23.26383861,170.5107574,170.45284251960084,0.057914880399152935,169.60120295500442,0.8435238326475685,0.008115731948851797
23.27112519,170.611084,170.56133807513206,0.04974592486794904,169.65631353076935,0.8968341066469052,0.008190437715800096
23.27841177,170.3582611,170.67357171091962,-0.3153106109196244,169.71142609609788,0.9538794352928305,0.008266179528893493
23.28569836,170.2650299,170.78982973243603,-0.524799832436031,169.76654072662978,1.0149460290696493,0.008342976736603828
