Bin Midpoint,Prob
2994.5,0.0483
3001.5,0.128
3008.5,0.0482
3013.5,0.1565
3023.5,0.1145
3029.5,0.1355
3033.5,0.0425
3041.5,0.1161
3046.5,0.108
3055.5,0.0832
3060.5,0.1992
3069.5,0.1048
3073.5,0.0304
3075.5,0.2118
3077.5,0.0877
3084.5,0.1107
3085.5,0.1083
3090.5,0.1231
3092.5,0.0975
3095.5,0.0942
3096.5,0.0665
3099.5,0.1214
3100.5,0.117
3105.5,0.2205
3110.5,0.1077
3112.5,0.094
3113.5,0.0813
3114.5,0.1371
3117.5,0.1244
3120.5,0.1
3121.5,0.1497
3122.5,0.075
3125.5,0.1244
3128.5,0.1287
3130.5,0.1571
3131.5,0.0627
3135.5,0.1181
3136.5,0.0906
3140.5,0.146
3141.5,0.2886
3142.5,0.1782
3143.5,0.1166
3147.5,0.0769
3149.5,0.1934
3150.5,0.0424
3151.5,0.2521
3155.5,0.0478
3156.5,0.0655
3158.5,0.0382
3159.5,0.322
3160.5,0.1842
3162.5,0.2675
3163.5,0.1283
3165.5,0.2451
3166.5,0.1775
3167.5,0.1361
3168.5,0.0472
3169.5,0.2225
3170.5,0.2209
3171.5,0.0818
3174.5,0.0486
3176.5,0.2434
3177.5,0.3039
3181.5,0.1968
3182.5,0.3866
3185.5,0.387
3186.5,0.05
3187.5,0.103
3189.5,0.034
3190.5,0.0623
3191.5,0.2447
3192.5,0.3826
3194.5,0.0331
3195.5,0.2916
3196.5,0.0347
3197.5,0.111
3198.5,0.2919
3199.5,0.4283
3201.5,0.065
3203.5,0.0337
3204.5,0.2064
3205.5,0.1379
3206.5,0.2844
3207.5,0.0657
3208.5,0.2216
3209.5,0.0442
3210.5,0.2852
3212.5,0.1795
3214.5,0.2152
3215.5,0.0353
3216.5,0.2011
3217.5,0.3284
3218.5,0.0454
3219.5,0.0598
3220.5,0.1987
3221.5,0.2568
3223.5,0.0456
3224.5,0.1684
3226.5,0.0779
3227.5,0.5714
3229.5,0.0598
3230.5,0.1592
3231.5,0.1707
3232.5,0.1525
3233.5,0.0608
3234.5,0.1953
3235.5,0.1204
3237.5,0.0612
3238.5,0.2437
3239.5,0.5252
3240.5,0.0426
3241.5,0.0628
3242.5,0.1616
3243.5,0.1083
3244.5,0.3116
3245.5,0.1781
3247.5,0.4134
3248.5,0.143
3249.5,0.1028
3250.5,0.1094
3251.5,0.131
3252.5,0.0265
3253.5,0.5406
3254.5,0.0401
3255.5,0.4004
3256.5,0.1736
3257.5,0.0399
3258.5,0.3629
3259.5,0.1926
3260.5,0.3284
3261.5,0.2168
3262.5,0.3785
3263.5,0.167
3264.5,0.136
3266.5,0.3608
3267.5,0.3012
3268.5,0.0768
3269.5,0.2974
3270.5,0.2961
3271.5,0.2017
3272.5,0.1426
3273.5,0.3663
3274.5,0.349
3275.5,0.2146
3276.5,0.1765
3277.5,0.3534
3278.5,0.2811
3279.5,0.1115
3280.5,0.4022
3281.5,0.218
3282.5,0.1505
3283.5,0.4514
3284.5,0.4333
3285.5,0.1703
3286.5,0.0509
3287.5,0.352
3288.5,0.826
3289.5,0.0396
3290.5,0.5208
3291.5,0.1354
3292.5,0.1737
