# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.939520416E+02
1.104843364E-02  1.964640656E+02
1.841405577E-02  1.934250488E+02
2.577967790E-02  1.919933777E+02
3.314530004E-02  1.922576599E+02
4.051092217E-02  1.900577850E+02
4.787654430E-02  1.885190735E+02
5.524216643E-02  1.869123230E+02
6.260778857E-02  1.861825714E+02
6.997341070E-02  1.854839935E+02
7.733903283E-02  1.844883270E+02
8.470465496E-02  1.847002258E+02
9.207027710E-02  1.839672241E+02
9.943589923E-02  1.832206268E+02
1.068015214E-01  1.792870483E+02
1.141671435E-01  1.793429108E+02
1.215327656E-01  1.802030487E+02
1.288983878E-01  1.818144836E+02
1.362640099E-01  1.836227875E+02
1.436296320E-01  1.828381500E+02
1.509952542E-01  1.845355682E+02
1.583608763E-01  1.821998138E+02
1.657264984E-01  1.827662506E+02
1.730921206E-01  1.822518463E+02
1.804577427E-01  1.827526855E+02
1.878233648E-01  1.809120636E+02
1.951889870E-01  1.779878845E+02
2.025546091E-01  1.732842407E+02
2.099202312E-01  1.701907806E+02
2.172858534E-01  1.702020264E+02
2.246514755E-01  1.732328491E+02
2.320170976E-01  1.748578033E+02
2.393827197E-01  1.770350494E+02
2.467483419E-01  1.776877899E+02
2.541139640E-01  1.773533478E+02
2.614795861E-01  1.775601959E+02
2.688452083E-01  1.766329346E+02
2.762108304E-01  1.758466797E+02
2.835764525E-01  1.736523285E+02
2.909420747E-01  1.734854279E+02
2.983076968E-01  1.729459381E+02
3.056733189E-01  1.734418793E+02
3.130389411E-01  1.751637726E+02
3.204045632E-01  1.749928436E+02
3.277701853E-01  1.758968506E+02
3.351358075E-01  1.763527527E+02
3.425014296E-01  1.754116211E+02
3.498670517E-01  1.760115662E+02
3.572326739E-01  1.754503326E+02
3.645982960E-01  1.757668152E+02
3.719639181E-01  1.764298859E+02
3.793295403E-01  1.776316833E+02
3.866951624E-01  1.782089081E+02
3.940607845E-01  1.794290466E+02
4.014264067E-01  1.796324005E+02
4.087920288E-01  1.808444672E+02
4.161576509E-01  1.810172729E+02
4.235232731E-01  1.809726410E+02
4.308888952E-01  1.805824127E+02
4.382545173E-01  1.800396118E+02
4.456201395E-01  1.792766876E+02
4.529857616E-01  1.781675720E+02
4.603513837E-01  1.791464386E+02
4.677170059E-01  1.798804016E+02
4.750826280E-01  1.807524414E+02
4.824482501E-01  1.789615326E+02
4.898138723E-01  1.783368225E+02
4.971794944E-01  1.778674316E+02
5.045451165E-01  1.788049164E+02
5.119107387E-01  1.793024292E+02
5.192763608E-01  1.791597290E+02
5.266419829E-01  1.780721741E+02
5.340076051E-01  1.787112885E+02
5.413732272E-01  1.794700012E+02
5.487388493E-01  1.800179138E+02
5.561044715E-01  1.790216980E+02
5.634700936E-01  1.776145325E+02
5.708357157E-01  1.772014618E+02
5.782013379E-01  1.760406799E+02
5.855669600E-01  1.750076752E+02
5.929325821E-01  1.743333588E+02
6.002982042E-01  1.745561371E+02
6.076638264E-01  1.738966522E+02
6.150294485E-01  1.739915314E+02
6.223950706E-01  1.743144379E+02
6.297606928E-01  1.752736359E+02
6.371263149E-01  1.742981720E+02
6.444919370E-01  1.722843018E+02
6.518575592E-01  1.710922394E+02
6.592231813E-01  1.722044983E+02
6.665888034E-01  1.739250031E+02
6.739544256E-01  1.764318237E+02
6.813200477E-01  1.778201904E+02
6.886856698E-01  1.781751251E+02
6.960512920E-01  1.771110382E+02
7.034169141E-01  1.762027435E+02
7.107825362E-01  1.772168579E+02
7.181481584E-01  1.779962616E+02
7.255137805E-01  1.787753143E+02
7.328794026E-01  1.779325562E+02
7.402450248E-01  1.766647644E+02
7.476106469E-01  1.756818848E+02
7.549762690E-01  1.743695374E+02
7.623418912E-01  1.749604950E+02
7.697075133E-01  1.763206024E+02
7.770731354E-01  1.769895935E+02
7.844387576E-01  1.767204895E+02
7.918043797E-01  1.764346924E+02
7.991700018E-01  1.769882965E+02
8.065356240E-01  1.768093414E+02
8.139012461E-01  1.768584137E+02
8.212668682E-01  1.761012878E+02
8.286324904E-01  1.760547180E+02
8.359981125E-01  1.764461212E+02
8.433637346E-01  1.772156677E+02
8.507293568E-01  1.781358032E+02
8.580949789E-01  1.772837067E+02
8.654606010E-01  1.754710846E+02
8.728262232E-01  1.733706665E+02
8.801918453E-01  1.729229736E+02
8.875574674E-01  1.729617920E+02
8.949230896E-01  1.744523315E+02
9.022887117E-01  1.754404449E+02
9.096543338E-01  1.760496521E+02
9.170199560E-01  1.753147736E+02
9.243855781E-01  1.747869873E+02
9.317512002E-01  1.747857208E+02
9.391168224E-01  1.745753784E+02
9.464824445E-01  1.747005310E+02
9.538480666E-01  1.745771790E+02
9.612136887E-01  1.743135529E+02
9.685793109E-01  1.748819580E+02
9.759449330E-01  1.755208588E+02
9.833105551E-01  1.758523254E+02
9.906761773E-01  1.762764282E+02
9.980417994E-01  1.764694824E+02
1.005407422E+00  1.762474823E+02
1.012773044E+00  1.764927979E+02
1.020138666E+00  1.781659851E+02
1.027504288E+00  1.786073914E+02
1.034869910E+00  1.783675232E+02
1.042235532E+00  1.778941803E+02
1.049601154E+00  1.775821228E+02
1.056966776E+00  1.767265167E+02
1.064332399E+00  1.758137360E+02
1.071698021E+00  1.761499939E+02
1.079063643E+00  1.752674713E+02
1.086429265E+00  1.752826996E+02
1.093794887E+00  1.740052643E+02
1.101160509E+00  1.741213531E+02
1.108526131E+00  1.737326508E+02
1.115891754E+00  1.743555145E+02
1.123257376E+00  1.742577515E+02
1.130622998E+00  1.760697632E+02
1.137988620E+00  1.766786957E+02
1.145354242E+00  1.769459229E+02
1.152719864E+00  1.774009247E+02
1.160085486E+00  1.773596191E+02
1.167451108E+00  1.768207703E+02
1.174816731E+00  1.756861420E+02
1.182182353E+00  1.759086304E+02
1.189547975E+00  1.749063873E+02
1.196913597E+00  1.756334839E+02
1.204279219E+00  1.756248779E+02
1.211644841E+00  1.756516266E+02
1.219010463E+00  1.754743347E+02
1.226376086E+00  1.758326263E+02
1.233741708E+00  1.764072113E+02
1.241107330E+00  1.762520905E+02
1.248472952E+00  1.750058441E+02
1.255838574E+00  1.751837006E+02
1.263204196E+00  1.752713776E+02
1.270569818E+00  1.757006378E+02
1.277935440E+00  1.750323639E+02
1.285301063E+00  1.754493561E+02
1.292666685E+00  1.760155029E+02
1.300032307E+00  1.760440674E+02
1.307397929E+00  1.751039581E+02
1.314763551E+00  1.742721863E+02
1.322129173E+00  1.731649628E+02
1.329494795E+00  1.718092194E+02
1.336860418E+00  1.705855713E+02
1.344226040E+00  1.703300018E+02
1.351591662E+00  1.701854706E+02
1.358957284E+00  1.709017792E+02
1.366322906E+00  1.714192657E+02
1.373688528E+00  1.711846924E+02
1.381054150E+00  1.710171661E+02
1.388419772E+00  1.705655365E+02
1.395785395E+00  1.710672913E+02
1.403151017E+00  1.720585785E+02
1.410516639E+00  1.724879150E+02
1.417882261E+00  1.736416626E+02
1.425247883E+00  1.741049957E+02
1.432613505E+00  1.748799133E+02
1.439979127E+00  1.754098663E+02
1.447344750E+00  1.757009583E+02
1.454710372E+00  1.759143372E+02
1.462075994E+00  1.757920685E+02
1.469441616E+00  1.756447906E+02
1.476807238E+00  1.753633118E+02
1.484172860E+00  1.750874634E+02
1.491538482E+00  1.748208313E+02
1.498904104E+00  1.743668518E+02
1.506269727E+00  1.741502838E+02
1.513635349E+00  1.741904144E+02
1.521000971E+00  1.742304077E+02
1.528366593E+00  1.745555573E+02
1.535732215E+00  1.749032135E+02
1.543097837E+00  1.746787262E+02
1.550463459E+00  1.744521332E+02
1.557829081E+00  1.732437134E+02
1.565194704E+00  1.728595734E+02
1.572560326E+00  1.725150299E+02
1.579925948E+00  1.718160095E+02
1.587291570E+00  1.709628906E+02
1.594657192E+00  1.702571869E+02
1.602022814E+00  1.701089020E+02
1.609388436E+00  1.713290558E+02
1.616754059E+00  1.723649902E+02
1.624119681E+00  1.726735382E+02
1.631485303E+00  1.732590332E+02
1.638850925E+00  1.726501007E+02
1.646216547E+00  1.732124481E+02
1.653582169E+00  1.722946320E+02
1.660947791E+00  1.722796783E+02
1.668313413E+00  1.720644073E+02
1.675679036E+00  1.730680237E+02
1.683044658E+00  1.737093506E+02
1.690410280E+00  1.742709503E+02
1.697775902E+00  1.746103516E+02
1.705141524E+00  1.747734680E+02
1.712507146E+00  1.746446228E+02
1.719872768E+00  1.741051331E+02
1.727238391E+00  1.742808990E+02
1.734604013E+00  1.746465759E+02
1.741969635E+00  1.758056641E+02
1.749335257E+00  1.764253998E+02
1.756700879E+00  1.769931183E+02
1.764066501E+00  1.772190704E+02
1.771432123E+00  1.777623901E+02
1.778797745E+00  1.771991119E+02
1.786163368E+00  1.771116180E+02
1.793528990E+00  1.772845764E+02
1.800894612E+00  1.777248993E+02
1.808260234E+00  1.784477081E+02
1.815625856E+00  1.796145325E+02
1.822991478E+00  1.789220276E+02
1.830357100E+00  1.796292267E+02
1.837722723E+00  1.784496918E+02
1.845088345E+00  1.784801331E+02
1.852453967E+00  1.790693970E+02
1.859819589E+00  1.802805176E+02
1.867185211E+00  1.817342377E+02
1.874550833E+00  1.850894012E+02
1.881916455E+00  1.900863190E+02
1.889282077E+00  1.971416931E+02
1.896647700E+00  2.056819153E+02
1.904013322E+00  2.157781982E+02
1.911378944E+00  2.275599060E+02
1.918744566E+00  2.425631714E+02
1.926110188E+00  2.588832703E+02
1.933475810E+00  2.796049500E+02
1.940841432E+00  3.002117004E+02
1.948207055E+00  3.228969116E+02
1.955572677E+00  3.438963013E+02
1.962938299E+00  3.643147278E+02
1.970303921E+00  3.842498779E+02
1.977669543E+00  4.020185852E+02
1.985035165E+00  4.196016235E+02
1.992400787E+00  4.358174438E+02
1.999766409E+00  4.529060974E+02
2.007132032E+00  4.701277771E+02
2.014497654E+00  4.884266968E+02
2.021863276E+00  5.071894836E+02
2.029228898E+00  5.231185303E+02
2.036594520E+00  5.403884888E+02
2.043960142E+00  5.564032593E+02
2.051325764E+00  5.735386963E+02
2.058691387E+00  5.921906128E+02
2.066057009E+00  6.096162720E+02
2.073422631E+00  6.300371704E+02
2.080788253E+00  6.503909302E+02
2.088153875E+00  6.750361938E+02
2.095519497E+00  6.956823120E+02
2.102885119E+00  7.177302856E+02
2.110250741E+00  7.405238647E+02
2.117616364E+00  7.630346069E+02
