Fit results
,Chi^2,(11) zero-pressure volume (A^3),(12) bulk modulus (GPa),(13) pressure deriv. of bulk mod.
value,1.042E+00, 2.33845E+01, 1.55555E+02, 5.67732E+00
error,4.168E-01, 8.48115E-03, 7.38560E+00, 1.23128E+00

Correlation matrix
,(11) zero-pressure volume (A^3),(12) bulk modulus (GPa),(13) pressure deriv. of bulk mod.
(11) zero-pressure volume (A^3), 1.00000E+00,-4.19405E-01, 3.00433E-01
(12) bulk modulus (GPa),-4.19405E-01, 1.00000E+00,-9.66308E-01
(13) pressure deriv. of bulk mod., 3.00433E-01,-9.66308E-01, 1.00000E+00

Iteration history
Chi^2,Quality,(11) zero-pressure volume (A^3),,(12) bulk modulus (GPa),,(13) pressure deriv. of bulk mod.,,
2.187E+02, 4.354E+02, 2.363E+01,  , 1.570E+02,  , 5.300E+00,  
1.094E+00, 1.366E-01, 2.339E+01,  , 1.578E+02,  , 5.300E+00,T 
1.043E+00, 1.942E-04, 2.338E+01,  , 1.556E+02,  , 5.681E+00,  
  1.04,, 2.338E+01,  , 1.556E+02,  , 5.677E+00,  
