@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:49:50 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -8.09520E+01 -5.13938E-02
 -8.07037E+01 -6.69168E-02
 -8.04554E+01 -5.86858E-02
 -8.02070E+01 -4.17934E-02
 -7.99587E+01 -3.52837E-02
 -7.97104E+01 -2.80631E-02
 -7.94621E+01 -9.73669E-03
 -7.92138E+01  5.52698E-03
 -7.89654E+01  1.16287E-02
 -7.87171E+01  3.26117E-03
 -7.84688E+01 -1.51721E-02
 -7.82205E+01 -2.92973E-02
 -7.79722E+01 -3.35209E-02
 -7.77239E+01 -2.61385E-02
 -7.74755E+01 -1.82040E-02
 -7.72272E+01 -1.96827E-02
 -7.69789E+01 -2.33190E-02
 -7.67306E+01 -2.57767E-02
 -7.64823E+01 -3.35199E-02
 -7.62339E+01 -4.29900E-02
 -7.59856E+01 -4.17089E-02
 -7.57373E+01 -1.74873E-02
 -7.54890E+01  3.08898E-02
 -7.52407E+01  5.72703E-02
 -7.49923E+01  3.27588E-02
 -7.47440E+01  3.82583E-04
 -7.44957E+01 -6.24821E-03
 -7.42474E+01  2.03387E-03
 -7.39991E+01  5.08795E-03
 -7.37507E+01 -2.63289E-04
 -7.35024E+01 -1.62251E-02
 -7.32541E+01 -3.46982E-02
 -7.30058E+01 -3.83801E-02
 -7.27575E+01 -2.73758E-02
 -7.25092E+01 -2.63801E-03
 -7.22608E+01  3.02546E-02
 -7.20125E+01  4.20144E-02
 -7.17642E+01  1.89311E-02
 -7.15159E+01  2.48617E-03
 -7.12676E+01  1.22582E-02
 -7.10192E+01  5.46012E-03
 -7.07709E+01 -2.15290E-02
 -7.05226E+01 -2.41806E-02
 -7.02743E+01 -1.84501E-03
 -7.00260E+01  8.41662E-03
 -6.97776E+01  7.55697E-03
 -6.95293E+01  2.06190E-02
 -6.92810E+01  3.18151E-02
 -6.90327E+01  1.80355E-02
 -6.87844E+01  5.61098E-04
 -6.85360E+01  8.69509E-03
 -6.82877E+01  1.66074E-02
 -6.80394E+01 -3.52351E-04
 -6.77911E+01 -2.95838E-02
 -6.75428E+01 -5.02849E-02
 -6.72945E+01 -5.09362E-02
 -6.70461E+01 -4.06165E-02
 -6.67978E+01 -3.05902E-02
 -6.65495E+01 -2.12850E-02
 -6.63012E+01 -1.26452E-02
 -6.60529E+01 -1.22121E-02
 -6.58045E+01 -2.27159E-02
 -6.55562E+01 -2.47505E-02
 -6.53079E+01 -8.54913E-03
 -6.50596E+01  2.07652E-02
 -6.48113E+01  3.49376E-02
 -6.45629E+01  2.09165E-02
 -6.43146E+01 -1.64630E-03
 -6.40663E+01 -1.58770E-03
 -6.38180E+01  2.07984E-02
 -6.35697E+01  2.83188E-02
 -6.33213E+01  1.19371E-02
 -6.30730E+01 -8.33845E-03
 -6.28247E+01  3.96075E-03
 -6.25764E+01  4.89175E-02
 -6.23281E+01  6.68247E-02
 -6.20798E+01  3.50957E-02
 -6.18314E+01  8.55345E-03
 -6.15831E+01  2.25729E-02
 -6.13348E+01  4.26709E-02
 -6.10865E+01  4.32396E-02
 -6.08382E+01  5.14799E-02
 -6.05898E+01  8.82170E-02
 -6.03415E+01  1.12541E-01
 -6.00932E+01  7.43470E-02
 -5.98449E+01  3.32496E-03
 -5.95966E+01 -2.79085E-02
 -5.93482E+01  6.88571E-04
 -5.90999E+01  4.36278E-02
 -5.88516E+01  5.97069E-02
 -5.86033E+01  5.59970E-02
 -5.83550E+01  4.91830E-02
 -5.81066E+01  3.34990E-02
 -5.78583E+01  2.52402E-02
 -5.76100E+01  4.08777E-02
 -5.73617E+01  5.75028E-02
 -5.71134E+01  5.98607E-02
 -5.68651E+01  5.60184E-02
 -5.66167E+01  6.11969E-02
 -5.63684E+01  7.57880E-02
 -5.61201E+01  8.64872E-02
 -5.58718E+01  9.01203E-02
 -5.56235E+01  8.99443E-02
 -5.53751E+01  8.85001E-02
 -5.51268E+01  8.66103E-02
 -5.48785E+01  9.86895E-02
 -5.46302E+01  1.16450E-01
 -5.43819E+01  1.14117E-01
 -5.41335E+01  1.00756E-01
 -5.38852E+01  1.00741E-01
 -5.36369E+01  1.13813E-01
 -5.33886E+01  1.20541E-01
 -5.31403E+01  1.16045E-01
 -5.28920E+01  1.10433E-01
 -5.26436E+01  1.00389E-01
 -5.23953E+01  1.03061E-01
 -5.21470E+01  1.32400E-01
 -5.18987E+01  1.43504E-01
 -5.16504E+01  1.31419E-01
 -5.14020E+01  1.47770E-01
 -5.11537E+01  1.67960E-01
 -5.09054E+01  1.23787E-01
 -5.06571E+01  6.01388E-02
 -5.04088E+01  6.40133E-02
 -5.01604E+01  1.18227E-01
 -4.99121E+01  1.53309E-01
 -4.96638E+01  1.41413E-01
 -4.94155E+01  1.17469E-01
 -4.91672E+01  1.19414E-01
 -4.89188E+01  1.30053E-01
 -4.86705E+01  1.31779E-01
 -4.84222E+01  1.65280E-01
 -4.81739E+01  2.07102E-01
 -4.79256E+01  1.85945E-01
 -4.76773E+01  1.35760E-01
 -4.74289E+01  1.44118E-01
 -4.71806E+01  1.92816E-01
 -4.69323E+01  1.98905E-01
 -4.66840E+01  1.68684E-01
 -4.64357E+01  1.77195E-01
 -4.61873E+01  2.22316E-01
 -4.59390E+01  2.26893E-01
 -4.56907E+01  1.94120E-01
 -4.54424E+01  1.97824E-01
 -4.51941E+01  2.43868E-01
 -4.49457E+01  2.62358E-01
 -4.46974E+01  2.32374E-01
 -4.44491E+01  2.28834E-01
 -4.42008E+01  2.66083E-01
 -4.39525E+01  2.57603E-01
 -4.37041E+01  2.08431E-01
 -4.34558E+01  2.03962E-01
 -4.32075E+01  2.32934E-01
 -4.29592E+01  2.46570E-01
 -4.27109E+01  2.46661E-01
 -4.24626E+01  2.25826E-01
 -4.22142E+01  1.91535E-01
 -4.19659E+01  1.75885E-01
 -4.17176E+01  1.84951E-01
 -4.14693E+01  2.07949E-01
 -4.12210E+01  2.37758E-01
 -4.09726E+01  2.75645E-01
 -4.07243E+01  3.28943E-01
 -4.04760E+01  3.60093E-01
 -4.02277E+01  3.31530E-01
 -3.99794E+01  2.83017E-01
 -3.97310E+01  2.66421E-01
 -3.94827E+01  2.78034E-01
 -3.92344E+01  3.00451E-01
 -3.89861E+01  2.97215E-01
 -3.87378E+01  2.70737E-01
 -3.84894E+01  2.73275E-01
 -3.82411E+01  3.30823E-01
 -3.79928E+01  4.06028E-01
 -3.77445E+01  4.25506E-01
 -3.74962E+01  4.02436E-01
 -3.72479E+01  3.92053E-01
 -3.69995E+01  3.92177E-01
 -3.67512E+01  3.95095E-01
 -3.65029E+01  4.54448E-01
 -3.62546E+01  5.43949E-01
 -3.60063E+01  5.51082E-01
 -3.57579E+01  4.87167E-01
