2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
22.00479612,1071.287842,1066.9239165190836,4.36392548091635,1066.9081997098574,0.01571680922625899,1.0461404834711209e-22
22.01216174,1070.963135,1066.731479660323,4.2316553396769905,1066.7156508186672,0.01582884165586655,1.0563276534587095e-22
22.01952737,1070.9335939999999,1066.5398626989488,4.393731301051048,1066.5239205360267,0.015942162922201998,1.066664334576819e-22
22.02689299,1070.6796880000002,1066.34906480401,4.330623195990256,1066.333008010908,0.016056793101771525,1.0771534376501387e-22
22.03425861,1070.46521,1066.1590843639467,4.306125636053366,1066.1429116108066,0.01617275314016764,1.087797988057023e-22
22.04162423,1070.597168,1065.9699200283396,4.627247971660381,1065.9536299640913,0.016290064248331206,1.0986010719622424e-22
22.04898985,1070.857422,1065.7815704471818,5.0758515528182215,1065.765161699116,0.016408748065689455,1.109565852483676e-22
22.05635548,1070.556519,1065.594034016863,4.962484983137074,1065.5775051900282,0.016528826834594598,1.1206955872297355e-22
22.0637211,1070.1132810000001,1065.407309897492,4.7059711025081015,1065.3906595747349,0.01665032275708724,1.131993570029937e-22
22.07108672,1069.966187,1065.2213964852433,4.744790514756687,1065.2046232262592,0.016773258984068607,1.143463224070277e-22
22.07845234,1069.4372560000002,1065.0362924319522,4.400963568047928,1065.0193947729758,0.016897658976508273,1.155108044249131e-22
22.08581797,1068.711426,1064.8519961402587,3.85942985974134,1064.8349725934077,0.017023546851163626,1.166931631010478e-22
22.09318359,1068.3032230000001,1064.6685067633914,3.6347162366087105,1064.6513558166844,0.01715094670696726,1.1789376286484122e-22
22.10054921,1067.393311,1064.4858227038876,2.907488296112433,1064.4685428202247,0.017279883662856804,1.1911298244694387e-22
22.10791483,1067.194214,1064.3039426155894,2.890271384410653,1064.2865322324005,0.017410383188949365,1.2035120877905627e-22
22.11528045,1066.546021,1064.1228651528616,2.4231558471385597,1064.105322681572,0.01754247128958199,1.2160883889368873e-22
22.12264608,1066.580566,1063.942588726414,2.6379772735861025,1063.9249125517144,0.017676174699474304,1.2288628199011855e-22
22.1300117,1066.835205,1063.7631124812137,3.0720925187863486,1063.7453009610444,0.01781152016938195,1.2418395280001806e-22
22.13737732,1066.817017,1063.584434828021,3.2325821719791747,1063.5664862924514,0.017948535569529092,1.2550228233454799e-22
22.14474294,1066.530029,1063.4065544234777,3.1234745765223124,1063.3884671742971,0.018087249180527763,1.2684171132932084e-22
22.15210856,1065.9748539999998,1063.2294699248373,2.7453840751625194,1063.2112422349483,0.018227689889019544,1.282026923332163e-22
22.15947419,1066.266846,1063.0531797511626,3.2136662488373986,1063.034809863765,0.018369887397618308,1.2958569198309649e-22
22.16683981,1066.194946,1062.8776830396405,3.317262960359585,1062.859169168174,0.018513871466466342,1.3099118385985953e-22
22.17420543,1066.5561519999999,1062.702978209555,3.853173790444771,1062.684318536467,0.018659673088154242,1.3241966016480826e-22
22.18157105,1066.332886,1062.529063920746,3.803822079253905,1062.510256597011,0.01880732373508746,1.3387162466699144e-22
22.18893668,1065.965698,1062.3559385992182,3.6097594007817406,1062.336981743445,0.018956855773332008,1.3534759702992978e-22
