# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.736731415E+02
1.104843364E-02  1.728216400E+02
1.841405577E-02  1.746461182E+02
2.577967790E-02  1.743923340E+02
3.314530004E-02  1.754679565E+02
4.051092217E-02  1.745693512E+02
4.787654430E-02  1.771859894E+02
5.524216643E-02  1.799865417E+02
6.260778857E-02  1.835879669E+02
6.997341070E-02  1.836696167E+02
7.733903283E-02  1.864800262E+02
8.470465496E-02  1.866270599E+02
9.207027710E-02  1.865074158E+02
9.943589923E-02  1.832716675E+02
1.068015214E-01  1.814340057E+02
1.141671435E-01  1.806169586E+02
1.215327656E-01  1.796954956E+02
1.288983878E-01  1.796800232E+02
1.362640099E-01  1.782528839E+02
1.436296320E-01  1.788199921E+02
1.509952542E-01  1.800072784E+02
1.583608763E-01  1.817701111E+02
1.657264984E-01  1.832428589E+02
1.730921206E-01  1.819971161E+02
1.804577427E-01  1.794561310E+02
1.878233648E-01  1.780797577E+02
1.951889870E-01  1.783435059E+02
2.025546091E-01  1.804571838E+02
2.099202312E-01  1.809492340E+02
2.172858534E-01  1.808940430E+02
2.246514755E-01  1.795965576E+02
2.320170976E-01  1.782726593E+02
2.393827197E-01  1.779323120E+02
2.467483419E-01  1.767527008E+02
2.541139640E-01  1.767930603E+02
2.614795861E-01  1.767096863E+02
2.688452083E-01  1.769257660E+02
2.762108304E-01  1.769115601E+02
2.835764525E-01  1.757518311E+02
2.909420747E-01  1.759966278E+02
2.983076968E-01  1.766072235E+02
3.056733189E-01  1.778233795E+02
3.130389411E-01  1.778056793E+02
3.204045632E-01  1.784281769E+02
3.277701853E-01  1.786829987E+02
3.351358075E-01  1.785817871E+02
3.425014296E-01  1.780024872E+02
3.498670517E-01  1.775142975E+02
3.572326739E-01  1.775268097E+02
3.645982960E-01  1.787356110E+02
3.719639181E-01  1.793515015E+02
3.793295403E-01  1.787024689E+02
3.866951624E-01  1.801302948E+02
3.940607845E-01  1.804599304E+02
4.014264067E-01  1.811024475E+02
4.087920288E-01  1.809741364E+02
4.161576509E-01  1.822569733E+02
4.235232731E-01  1.828013000E+02
4.308888952E-01  1.821373901E+02
4.382545173E-01  1.798770142E+02
4.456201395E-01  1.778264313E+02
4.529857616E-01  1.762924347E+02
4.603513837E-01  1.759574890E+02
4.677170059E-01  1.756452637E+02
4.750826280E-01  1.762411804E+02
4.824482501E-01  1.772493896E+02
4.898138723E-01  1.776322479E+02
4.971794944E-01  1.785290375E+02
5.045451165E-01  1.779845886E+02
5.119107387E-01  1.783943939E+02
5.192763608E-01  1.775977478E+02
5.266419829E-01  1.780415802E+02
5.340076051E-01  1.779783325E+02
5.413732272E-01  1.783081512E+02
5.487388493E-01  1.781989899E+02
5.561044715E-01  1.774726715E+02
5.634700936E-01  1.779410553E+02
5.708357157E-01  1.782506409E+02
5.782013379E-01  1.769827118E+02
5.855669600E-01  1.757356567E+02
5.929325821E-01  1.754328461E+02
6.002982042E-01  1.755647888E+02
6.076638264E-01  1.757346649E+02
6.150294485E-01  1.758594208E+02
6.223950706E-01  1.753856659E+02
6.297606928E-01  1.743349152E+02
6.371263149E-01  1.738925476E+02
6.444919370E-01  1.736797485E+02
6.518575592E-01  1.736267700E+02
6.592231813E-01  1.736104584E+02
6.665888034E-01  1.750083160E+02
6.739544256E-01  1.759495239E+02
6.813200477E-01  1.772335815E+02
6.886856698E-01  1.774722900E+02
6.960512920E-01  1.782835693E+02
7.034169141E-01  1.786204224E+02
7.107825362E-01  1.786407318E+02
7.181481584E-01  1.781879730E+02
7.255137805E-01  1.786902161E+02
7.328794026E-01  1.797929535E+02
7.402450248E-01  1.795345917E+02
7.476106469E-01  1.786175385E+02
7.549762690E-01  1.764873352E+02
7.623418912E-01  1.760036774E+02
7.697075133E-01  1.755451660E+02
7.770731354E-01  1.754868469E+02
7.844387576E-01  1.748978119E+02
7.918043797E-01  1.749567108E+02
7.991700018E-01  1.761919250E+02
8.065356240E-01  1.766760712E+02
8.139012461E-01  1.776381531E+02
8.212668682E-01  1.777458496E+02
8.286324904E-01  1.771232300E+02
8.359981125E-01  1.762655945E+02
8.433637346E-01  1.759901428E+02
8.507293568E-01  1.763524628E+02
8.580949789E-01  1.765196533E+02
8.654606010E-01  1.766766510E+02
8.728262232E-01  1.766504059E+02
8.801918453E-01  1.763448334E+02
8.875574674E-01  1.761901245E+02
8.949230896E-01  1.754573212E+02
9.022887117E-01  1.750696411E+02
9.096543338E-01  1.750403137E+02
9.170199560E-01  1.745472412E+02
9.243855781E-01  1.745427856E+02
9.317512002E-01  1.736845551E+02
9.391168224E-01  1.733848877E+02
9.464824445E-01  1.734694519E+02
9.538480666E-01  1.739725800E+02
9.612136887E-01  1.742929077E+02
9.685793109E-01  1.742737274E+02
9.759449330E-01  1.737095947E+02
9.833105551E-01  1.733444824E+02
9.906761773E-01  1.724294586E+02
9.980417994E-01  1.726918030E+02
1.005407422E+00  1.721104431E+02
1.012773044E+00  1.731966553E+02
1.020138666E+00  1.736473999E+02
1.027504288E+00  1.745673065E+02
1.034869910E+00  1.749456635E+02
1.042235532E+00  1.744361877E+02
1.049601154E+00  1.741130066E+02
1.056966776E+00  1.746523438E+02
1.064332399E+00  1.750404510E+02
1.071698021E+00  1.758272095E+02
1.079063643E+00  1.757235718E+02
1.086429265E+00  1.754698334E+02
1.093794887E+00  1.748670502E+02
1.101160509E+00  1.748718567E+02
1.108526131E+00  1.747416992E+02
1.115891754E+00  1.753600616E+02
1.123257376E+00  1.752043762E+02
1.130622998E+00  1.743401031E+02
1.137988620E+00  1.739296722E+02
1.145354242E+00  1.744754639E+02
1.152719864E+00  1.752650757E+02
1.160085486E+00  1.755836487E+02
1.167451108E+00  1.756213379E+02
1.174816731E+00  1.752631989E+02
1.182182353E+00  1.743301849E+02
1.189547975E+00  1.744138031E+02
1.196913597E+00  1.746836243E+02
1.204279219E+00  1.756848602E+02
1.211644841E+00  1.762737885E+02
1.219010463E+00  1.766724396E+02
1.226376086E+00  1.760864105E+02
1.233741708E+00  1.766665649E+02
1.241107330E+00  1.764601440E+02
1.248472952E+00  1.765146942E+02
1.255838574E+00  1.764188995E+02
1.263204196E+00  1.759434662E+02
1.270569818E+00  1.749161072E+02
1.277935440E+00  1.736802673E+02
1.285301063E+00  1.731673431E+02
1.292666685E+00  1.736422272E+02
1.300032307E+00  1.745556641E+02
1.307397929E+00  1.755134430E+02
1.314763551E+00  1.753621826E+02
1.322129173E+00  1.752530060E+02
1.329494795E+00  1.748348694E+02
1.336860418E+00  1.754848175E+02
1.344226040E+00  1.752579956E+02
1.351591662E+00  1.758144989E+02
1.358957284E+00  1.758226471E+02
1.366322906E+00  1.756435242E+02
1.373688528E+00  1.746546478E+02
1.381054150E+00  1.738726349E+02
1.388419772E+00  1.735397797E+02
1.395785395E+00  1.732462921E+02
1.403151017E+00  1.739718475E+02
1.410516639E+00  1.745550842E+02
1.417882261E+00  1.750578613E+02
1.425247883E+00  1.754068298E+02
1.432613505E+00  1.747233734E+02
1.439979127E+00  1.741694946E+02
1.447344750E+00  1.734469757E+02
1.454710372E+00  1.737884064E+02
1.462075994E+00  1.741478577E+02
1.469441616E+00  1.744486694E+02
1.476807238E+00  1.741019592E+02
1.484172860E+00  1.732408447E+02
1.491538482E+00  1.726282806E+02
1.498904104E+00  1.720337219E+02
1.506269727E+00  1.718651886E+02
1.513635349E+00  1.713881683E+02
1.521000971E+00  1.711820221E+02
1.528366593E+00  1.715812225E+02
1.535732215E+00  1.723372345E+02
1.543097837E+00  1.728090515E+02
1.550463459E+00  1.730147705E+02
1.557829081E+00  1.732819977E+02
1.565194704E+00  1.741437378E+02
1.572560326E+00  1.741159973E+02
1.579925948E+00  1.742840271E+02
1.587291570E+00  1.741073914E+02
1.594657192E+00  1.744139557E+02
1.602022814E+00  1.745694275E+02
1.609388436E+00  1.744845581E+02
1.616754059E+00  1.735378876E+02
1.624119681E+00  1.734370575E+02
1.631485303E+00  1.734802094E+02
1.638850925E+00  1.738655243E+02
1.646216547E+00  1.740156097E+02
1.653582169E+00  1.740456390E+02
1.660947791E+00  1.730425568E+02
1.668313413E+00  1.720902405E+02
1.675679036E+00  1.713147430E+02
1.683044658E+00  1.706418457E+02
1.690410280E+00  1.710861206E+02
1.697775902E+00  1.720554810E+02
1.705141524E+00  1.729996185E+02
1.712507146E+00  1.733578491E+02
1.719872768E+00  1.742980499E+02
1.727238391E+00  1.743611145E+02
1.734604013E+00  1.747065430E+02
1.741969635E+00  1.745047150E+02
1.749335257E+00  1.745730743E+02
1.756700879E+00  1.746772461E+02
1.764066501E+00  1.758784637E+02
1.771432123E+00  1.758249969E+02
1.778797745E+00  1.764965973E+02
1.786163368E+00  1.762641449E+02
