 -7.45100E+01 -7.34917E-01
 -7.42600E+01 -7.75829E-01
 -7.40100E+01 -1.00594E+00
 -7.37600E+01 -9.65219E-01
 -7.35200E+01 -1.00431E+00
 -7.32800E+01 -9.04889E-01
 -7.30400E+01 -7.90549E-01
 -7.27800E+01 -7.69285E-01
 -7.25300E+01 -7.26731E-01
 -7.22700E+01 -5.80786E-01
 -7.20100E+01 -3.84976E-01
 -7.17600E+01 -5.31495E-01
 -7.15000E+01 -6.69388E-01
 -7.12500E+01 -6.52992E-01
 -7.10100E+01 -5.93923E-01
 -7.08000E+01 -6.90695E-01
 -7.05600E+01 -9.37509E-01
 -7.03100E+01 -1.07428E+00
 -7.00700E+01 -1.13765E+00
 -6.98200E+01 -1.10516E+00
 -6.95700E+01 -1.05151E+00
 -6.93300E+01 -1.04988E+00
 -6.90800E+01 -1.03687E+00
 -6.88400E+01 -8.29781E-01
 -6.85900E+01 -6.74306E-01
 -6.83400E+01 -6.34951E-01
 -6.80900E+01 -6.90695E-01
 -6.78300E+01 -6.71027E-01
 -6.75700E+01 -6.25107E-01
 -6.73100E+01 -5.67647E-01
 -6.70500E+01 -4.04756E-01
 -6.68000E+01 -2.56210E-01
 -6.65400E+01 -3.83327E-01
 -6.62900E+01 -4.60759E-01
 -6.60400E+01 -5.13409E-01
 -6.58300E+01 -2.82651E-01
 -6.55800E+01 -2.52904E-01
 -6.53300E+01 -2.44638E-01
 -6.50900E+01 -2.80999E-01
 -6.48400E+01 -3.71784E-01
 -6.45900E+01 -3.93219E-01
 -6.43400E+01 -3.43741E-01
 -6.41000E+01 -2.92562E-01
 -6.38500E+01 -2.47945E-01
 -6.35900E+01 -2.06596E-01
 -6.33400E+01 -4.58396E-02
 -6.30900E+01 -9.22967E-02
 -6.28400E+01 -1.56933E-01
 -6.25900E+01 -1.83426E-01
 -6.23400E+01  1.56165E-02
 -6.20900E+01  1.18767E-01
 -6.18300E+01  1.78758E-01
 -6.15800E+01  9.04623E-02
 -6.13300E+01  1.18767E-01
 -6.10700E+01 -2.75768E-02
 -6.08300E+01  8.38048E-02
 -6.06200E+01 -2.39678E-01
 -6.03700E+01 -3.45391E-01
 -6.01200E+01 -5.44644E-01
 -5.98700E+01 -3.20635E-01
 -5.96200E+01 -2.04942E-01
 -5.93700E+01 -2.16523E-01
 -5.91200E+01 -1.58589E-01
 -5.88700E+01 -1.96668E-01
 -5.86100E+01  9.54560E-02
 -5.83600E+01  3.55644E-02
 -5.81100E+01  1.05445E-01
 -5.78600E+01 -6.74144E-02
 -5.76100E+01 -6.90736E-02
 -5.73700E+01 -7.90277E-02
 -5.71200E+01 -1.30426E-01
 -5.68700E+01 -7.57099E-02
 -5.66300E+01  9.54560E-02
 -5.63800E+01  1.75423E-01
 -5.61300E+01  7.38202E-02
 -5.58800E+01 -8.89798E-02
 -5.56200E+01 -2.97517E-01
 -5.54000E+01 -2.89259E-01
 -5.51500E+01 -4.59112E-01
 -5.49000E+01 -3.73433E-01
 -5.46500E+01 -3.47041E-01
 -5.44000E+01 -2.11560E-01
 -5.41400E+01 -3.35490E-01
 -5.38900E+01 -4.34412E-01
 -5.36400E+01 -3.15682E-01
 -5.33900E+01 -9.89300E-02
 -5.31400E+01 -7.40509E-02
 -5.28900E+01 -2.95866E-01
 -5.26500E+01 -3.58589E-01
 -5.24000E+01 -3.05775E-01
 -5.21500E+01 -1.60245E-01
 -5.18900E+01 -2.01632E-01
 -5.16400E+01 -2.41331E-01
 -5.13900E+01 -1.96668E-01
 -5.11400E+01 -1.45338E-01
 -5.08900E+01 -6.07770E-02
 -5.06400E+01 -1.95013E-01
 -5.04300E+01 -2.42985E-01
 -5.01800E+01 -3.35490E-01
 -4.99200E+01 -3.93219E-01
 -4.96700E+01 -3.61888E-01
 -4.94200E+01 -4.04756E-01
 -4.91700E+01 -3.05775E-01
 -4.89200E+01 -3.65187E-01
 -4.86700E+01 -3.73433E-01
