@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 13:30:08 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -7.49318E+01 -8.44501E-03
 -7.46821E+01 -3.61294E-02
 -7.44323E+01 -5.74758E-02
 -7.41825E+01 -5.04878E-02
 -7.39328E+01 -2.64174E-02
 -7.36830E+01 -7.58797E-04
 -7.34332E+01  1.20687E-02
 -7.31834E+01 -6.97599E-03
 -7.29337E+01 -2.91729E-02
 -7.26839E+01 -2.28298E-02
 -7.24341E+01 -1.92053E-02
 -7.21843E+01 -3.80028E-02
 -7.19346E+01 -4.81959E-02
 -7.16848E+01 -3.52191E-02
 -7.14350E+01 -2.23320E-02
 -7.11853E+01 -2.84382E-02
 -7.09355E+01 -4.64009E-02
 -7.06857E+01 -4.54766E-02
 -7.04359E+01 -2.90128E-02
 -7.01862E+01 -2.09580E-02
 -6.99364E+01 -1.46375E-02
 -6.96866E+01  1.80759E-03
 -6.94368E+01 -3.99007E-03
 -6.91871E+01 -2.50615E-02
 -6.89373E+01 -2.33796E-02
 -6.86875E+01  5.73439E-03
 -6.84378E+01  2.87960E-02
 -6.81880E+01  3.27857E-02
 -6.79382E+01  3.72164E-02
 -6.76884E+01  5.42276E-02
 -6.74387E+01  5.89773E-02
 -6.71889E+01  2.77126E-02
 -6.69391E+01  1.47810E-02
 -6.66893E+01  4.30778E-02
 -6.64396E+01  7.35907E-02
 -6.61898E+01  9.73544E-02
 -6.59400E+01  1.07602E-01
 -6.56903E+01  1.11438E-01
 -6.54405E+01  1.12328E-01
 -6.51907E+01  1.09930E-01
 -6.49409E+01  1.01976E-01
 -6.46912E+01  1.12364E-01
 -6.44414E+01  1.49722E-01
 -6.41916E+01  1.52862E-01
 -6.39418E+01  1.04464E-01
 -6.36921E+01  7.22528E-02
 -6.34423E+01  7.12099E-02
 -6.31925E+01  7.22503E-02
 -6.29428E+01  7.35547E-02
 -6.26930E+01  7.26910E-02
 -6.24432E+01  6.99883E-02
 -6.21934E+01  8.41124E-02
 -6.19437E+01  9.09294E-02
 -6.16939E+01  8.94205E-02
 -6.14441E+01  8.18246E-02
 -6.11943E+01  4.52540E-02
 -6.09446E+01  2.33365E-02
 -6.06948E+01  4.40331E-02
 -6.04450E+01  8.04603E-02
 -6.01953E+01  7.62545E-02
 -5.99455E+01  4.94588E-02
 -5.96957E+01  2.82724E-02
 -5.94459E+01  3.10332E-02
 -5.91962E+01  5.81685E-02
 -5.89464E+01  7.51932E-02
 -5.86966E+01  6.07025E-02
 -5.84468E+01  2.66169E-02
 -5.81971E+01  6.35606E-03
 -5.79473E+01  2.04502E-02
 -5.76975E+01  4.57236E-02
 -5.74477E+01  3.66942E-02
 -5.71980E+01  6.70677E-03
 -5.69482E+01 -6.48228E-03
 -5.66984E+01  1.10232E-02
 -5.64487E+01  4.99876E-02
 -5.61989E+01  5.55441E-02
 -5.59491E+01  3.40846E-02
 -5.56993E+01  4.34646E-02
 -5.54496E+01  5.18257E-02
 -5.51998E+01  4.15710E-02
 -5.49500E+01  4.62018E-02
 -5.47002E+01  8.23433E-02
 -5.44505E+01  1.10270E-01
 -5.42007E+01  1.07688E-01
 -5.39509E+01  1.22154E-01
 -5.37012E+01  1.48522E-01
 -5.34514E+01  1.50979E-01
 -5.32016E+01  1.21960E-01
 -5.29518E+01  8.03935E-02
 -5.27021E+01  5.32248E-02
 -5.24523E+01  2.74881E-02
 -5.22025E+01  2.21689E-02
 -5.19527E+01  5.47297E-02
 -5.17030E+01  1.08467E-01
 -5.14532E+01  1.31690E-01
 -5.12034E+01  1.04230E-01
 -5.09537E+01  1.05569E-01
 -5.07039E+01  1.29865E-01
 -5.04541E+01  1.29633E-01
 -5.02043E+01  9.95247E-02
 -4.99546E+01  5.31107E-02
 -4.97048E+01  3.10103E-02
 -4.94550E+01  4.38905E-02
 -4.92052E+01  8.52056E-02
 -4.89555E+01  1.33277E-01
 -4.87057E+01  1.31740E-01
 -4.84559E+01  8.22773E-02
 -4.82062E+01  7.02336E-02
 -4.79564E+01  1.19348E-01
 -4.77066E+01  1.63061E-01
 -4.74568E+01  1.91269E-01
 -4.72071E+01  1.91869E-01
 -4.69573E+01  1.57371E-01
 -4.67075E+01  1.44210E-01
 -4.64577E+01  1.62304E-01
 -4.62080E+01  1.53471E-01
 -4.59582E+01  1.18207E-01
 -4.57084E+01  1.15851E-01
 -4.54587E+01  1.59268E-01
 -4.52089E+01  2.08131E-01
 -4.49591E+01  2.12838E-01
 -4.47093E+01  1.68152E-01
 -4.44596E+01  1.56703E-01
 -4.42098E+01  2.02114E-01
 -4.39600E+01  2.37837E-01
 -4.37102E+01  2.28933E-01
 -4.34605E+01  2.04838E-01
 -4.32107E+01  1.80601E-01
 -4.29609E+01  1.74298E-01
 -4.27112E+01  1.70214E-01
 -4.24614E+01  1.67551E-01
 -4.22116E+01  2.14883E-01
 -4.19618E+01  2.76444E-01
 -4.17121E+01  2.83212E-01
 -4.14623E+01  2.61892E-01
