@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 13:30:08 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.49318E+01  1.99491E-02  4.94313E-02
 -7.46821E+01 -5.39927E-02  2.73555E-02
 -7.44323E+01 -7.17220E-02  3.82883E-02
 -7.41825E+01 -3.64923E-02  4.89448E-02
 -7.39328E+01 -3.43708E-02  4.65316E-02
 -7.36830E+01 -4.84651E-03  5.06320E-02
 -7.34332E+01  4.44273E-02  7.06596E-02
 -7.31834E+01  1.41696E-04  3.62270E-02
 -7.29337E+01 -5.67727E-02  4.05540E-02
 -7.26839E+01 -1.89913E-02  5.19953E-02
 -7.24341E+01  1.10757E-02  5.20560E-02
 -7.21843E+01 -4.62869E-02  2.29002E-02
 -7.19346E+01 -7.01618E-02  3.28888E-02
 -7.16848E+01 -1.65815E-02  5.73685E-02
 -7.14350E+01 -1.74418E-02  4.77351E-02
 -7.11853E+01 -1.74329E-02  4.20503E-02
 -7.09355E+01 -5.60111E-02  3.86935E-02
 -7.06857E+01 -5.12938E-02  3.55837E-02
 -7.04359E+01 -1.58484E-02  5.45107E-02
 -7.01862E+01 -1.87982E-02  4.33029E-02
 -6.99364E+01 -3.06414E-02  4.13048E-02
 -6.96866E+01  3.70594E-02  6.49170E-02
 -6.94368E+01 -1.00745E-02  4.76304E-02
 -6.91871E+01 -2.83841E-02  4.51039E-02
 -6.89373E+01 -3.29929E-02  4.70156E-02
 -6.86875E+01  1.47227E-02  5.35608E-02
 -6.84378E+01  3.05721E-02  7.08508E-02
 -6.81880E+01  4.71630E-02  4.95238E-02
 -6.79382E+01  3.21074E-02  6.33639E-02
 -6.76884E+01  4.35957E-02  6.54657E-02
 -6.74387E+01  1.04305E-01  7.49809E-02
 -6.71889E+01  1.34905E-02  5.13246E-02
 -6.69391E+01 -1.46847E-02  5.70152E-02
 -6.66893E+01  7.06540E-02  6.62717E-02
 -6.64396E+01  5.08283E-02  7.11382E-02
 -6.61898E+01  1.28112E-01  7.65480E-02
 -6.59400E+01  1.10708E-01  7.63611E-02
 -6.56903E+01  1.05690E-01  7.86356E-02
 -6.54405E+01  1.10947E-01  7.81894E-02
 -6.51907E+01  1.36921E-01  7.92869E-02
 -6.49409E+01  9.47795E-02  5.92906E-02
 -6.46912E+01  7.20169E-02  8.24717E-02
 -6.44414E+01  1.86487E-01  9.05138E-02
 -6.41916E+01  2.02780E-01  7.63640E-02
 -6.39418E+01  6.75464E-02  7.38499E-02
 -6.36921E+01  5.82363E-02  7.41779E-02
 -6.34423E+01  1.00660E-01  6.45513E-02
 -6.31925E+01  6.10597E-02  6.29972E-02
 -6.29428E+01  6.55716E-02  7.10293E-02
 -6.26930E+01  1.01137E-01  7.18543E-02
 -6.24432E+01  4.65394E-02  6.87197E-02
 -6.21934E+01  9.55777E-02  7.19844E-02
 -6.19437E+01  1.04826E-01  6.07299E-02
 -6.16939E+01  7.23944E-02  7.86491E-02
 -6.14441E+01  1.23584E-01  7.67196E-02
 -6.11943E+01  3.42220E-02  5.61430E-02
 -6.09446E+01  3.72638E-03  4.68313E-02
 -6.06948E+01  2.23028E-02  7.16049E-02
 -6.04450E+01  1.38932E-01  7.57985E-02
 -6.01953E+01  6.80190E-02  6.75025E-02
 -5.99455E+01  4.34372E-02  6.20646E-02
 -5.96957E+01  3.35441E-02  5.75641E-02
 -5.94459E+01  2.42221E-02  6.34220E-02
 -5.91962E+01  5.12567E-02  6.60286E-02
 -5.89464E+01  9.46142E-02  7.54791E-02
 -5.86966E+01  9.62250E-02  6.28821E-02
 -5.84468E+01 -2.85581E-03  5.24936E-02
 -5.81971E+01 -1.23463E-03  5.82858E-02
 -5.79473E+01  2.46773E-02  5.63958E-02
 -5.76975E+01  6.22101E-02  6.64383E-02
 -5.74477E+01  4.77124E-02  5.96889E-02
 -5.71980E+01  5.30431E-03  5.54251E-02
 -5.69482E+01 -1.27970E-02  4.12319E-02
 -5.66984E+01 -1.05880E-02  6.26313E-02
 -5.64487E+01  7.28230E-02  7.17253E-02
 -5.61989E+01  9.61921E-02  5.97383E-02
 -5.59491E+01 -1.12264E-02  5.37324E-02
 -5.56993E+01  5.78431E-02  6.67818E-02
 -5.54496E+01  7.11035E-02  6.80194E-02
 -5.51998E+01  4.05993E-02  6.23632E-02
 -5.49500E+01  2.83683E-02  6.14653E-02
 -5.47002E+01  7.03058E-02  7.65503E-02
 -5.44505E+01  1.69408E-01  8.05871E-02
 -5.42007E+01  8.45243E-02  6.16819E-02
 -5.39509E+01  9.76704E-02  8.56450E-02
 -5.37012E+01  1.82852E-01  9.10585E-02
 -5.34514E+01  1.75112E-01  8.22145E-02
 -5.32016E+01  1.22010E-01  6.64001E-02
 -5.29518E+01  5.83408E-02  6.68865E-02
 -5.27021E+01  8.39688E-02  6.59855E-02
 -5.24523E+01  2.03289E-02  5.84901E-02
 -5.22025E+01 -2.42751E-03  5.85615E-02
 -5.19527E+01  4.50180E-02  7.20534E-02
 -5.17030E+01  1.30988E-01  8.22206E-02
 -5.14532E+01  1.88296E-01  7.78185E-02
 -5.12034E+01  4.37280E-02  6.83469E-02
 -5.09537E+01  1.16715E-01  7.82352E-02
 -5.07039E+01  1.67391E-01  7.38224E-02
 -5.04541E+01  1.12681E-01  8.09440E-02
 -5.02043E+01  1.29401E-01  8.01509E-02
 -4.99546E+01  4.16387E-02  5.81052E-02
 -4.97048E+01  2.40384E-02  6.35655E-02
 -4.94550E+01  3.21132E-02  5.35595E-02
 -4.92052E+01  7.36817E-02  7.52957E-02
 -4.89555E+01  1.73860E-01  8.91960E-02
 -4.87057E+01  1.65908E-01  7.46823E-02
 -4.84559E+01  5.39997E-02  6.06122E-02
 -4.82062E+01  3.39266E-02  7.42928E-02
 -4.79564E+01  1.60350E-01  8.19540E-02
 -4.77066E+01  1.47041E-01  8.23458E-02
 -4.74568E+01  2.05774E-01  9.81918E-02
 -4.72071E+01  2.36083E-01  8.65196E-02
 -4.69573E+01  1.34402E-01  7.29002E-02
 -4.67075E+01  1.18365E-01  8.26727E-02
 -4.64577E+01  2.02145E-01  8.72244E-02
 -4.62080E+01  1.70854E-01  8.67033E-02
 -4.59582E+01  9.09453E-02  6.83341E-02
 -4.57084E+01  1.06828E-01  7.69052E-02
 -4.54587E+01  1.69799E-01  8.68799E-02
 -4.52089E+01  2.08330E-01  9.26552E-02
 -4.49591E+01  2.66633E-01  9.75171E-02
 -4.47093E+01  1.48047E-01  8.09759E-02
 -4.44596E+01  1.27091E-01  8.62475E-02
 -4.42098E+01  2.09098E-01  9.21670E-02
 -4.39600E+01  2.72627E-01  1.01576E-01
 -4.37102E+01  2.34001E-01  9.11288E-02
 -4.34605E+01  2.21604E-01  8.02898E-02
 -4.32107E+01  1.48404E-01  8.77749E-02
 -4.29609E+01  1.88383E-01  9.05992E-02
 -4.27112E+01  2.09055E-01  8.93562E-02
 -4.24614E+01  1.12488E-01  7.69384E-02
 -4.22116E+01  1.97193E-01  9.81555E-02
 -4.19618E+01  3.52485E-01  1.04497E-01
 -4.17121E+01  2.91555E-01  9.38280E-02
 -4.14623E+01  2.07581E-01  9.81855E-02
 -4.12125E+01  3.27750E-01  1.02133E-01
 -4.09627E+01  2.22934E-01  9.96226E-02
 -4.07130E+01  3.04540E-01  1.00760E-01
 -4.04632E+01  3.57539E-01  1.10071E-01
 -4.02134E+01  2.96974E-01  1.09440E-01
 -3.99637E+01  2.74615E-01  9.69305E-02
 -3.97139E+01  2.50461E-01  8.89412E-02
 -3.94641E+01  3.30351E-01  1.17324E-01
 -3.92143E+01  4.67977E-01  1.28614E-01
 -3.89646E+01  4.89019E-01  1.22185E-01
 -3.87148E+01  4.79019E-01  1.23201E-01
 -3.84650E+01  4.59298E-01  1.18539E-01
 -3.82152E+01  4.52904E-01  1.25393E-01
 -3.79655E+01  4.60966E-01  1.18107E-01
 -3.77157E+01  4.81830E-01  1.29199E-01
 -3.74659E+01  4.91175E-01  1.30254E-01
 -3.72162E+01  6.67462E-01  1.43793E-01
 -3.69664E+01  6.66264E-01  1.34133E-01
 -3.67166E+01  5.32189E-01  1.33012E-01
 -3.64668E+01  7.04675E-01  1.44620E-01
 -3.62171E+01  6.70301E-01  1.36867E-01
 -3.59673E+01  5.82167E-01  1.35163E-01
 -3.57175E+01  4.88043E-01  1.29445E-01
 -3.54677E+01  6.35859E-01  1.48611E-01
 -3.52180E+01  7.10123E-01  1.36273E-01
 -3.49682E+01  6.94385E-01  1.44300E-01
 -3.47184E+01  5.73195E-01  1.30527E-01
 -3.44686E+01  6.04600E-01  1.33347E-01
 -3.42189E+01  5.63851E-01  1.30833E-01
 -3.39691E+01  4.96970E-01  1.24604E-01
 -3.37193E+01  5.03559E-01  1.29583E-01
 -3.34696E+01  5.47359E-01  1.23375E-01
 -3.32198E+01  4.76430E-01  1.23005E-01
 -3.29700E+01  5.06137E-01  1.40827E-01
 -3.27202E+01  7.05563E-01  1.40798E-01
 -3.24705E+01  5.89939E-01  1.31110E-01
 -3.22207E+01  5.29655E-01  1.29206E-01
 -3.19709E+01  4.70861E-01  1.18896E-01
 -3.17211E+01  4.13796E-01  1.24012E-01
 -3.14714E+01  5.62964E-01  1.32204E-01
 -3.12216E+01  6.10705E-01  1.31242E-01
 -3.09718E+01  5.09374E-01  1.11652E-01
 -3.07221E+01  3.55860E-01  1.09084E-01
 -3.04723E+01  4.24776E-01  1.29064E-01
 -3.02225E+01  5.11358E-01  1.19891E-01
 -2.99727E+01  3.74472E-01  1.03647E-01
 -2.97230E+01  2.38253E-01  1.01655E-01
 -2.94732E+01  3.71547E-01  1.19113E-01
 -2.92234E+01  4.11758E-01  1.11991E-01
 -2.89736E+01  5.11070E-01  1.28678E-01
 -2.87239E+01  5.81851E-01  1.27122E-01
 -2.84741E+01  3.62907E-01  1.13217E-01
 -2.82243E+01  4.50617E-01  1.20201E-01
 -2.79746E+01  3.92994E-01  1.11243E-01
 -2.77248E+01  2.86755E-01  1.07417E-01
 -2.74750E+01  4.05854E-01  1.15886E-01
 -2.72252E+01  4.14739E-01  1.09373E-01
 -2.69755E+01  4.14350E-01  1.19535E-01
 -2.67257E+01  3.41936E-01  9.49443E-02
 -2.64759E+01  2.98305E-01  1.10304E-01
 -2.62261E+01  3.22141E-01  1.03356E-01
 -2.59764E+01  2.90157E-01  9.77655E-02
 -2.57266E+01  2.69163E-01  1.02765E-01
 -2.54768E+01  3.10534E-01  1.00687E-01
 -2.52271E+01  2.80052E-01  8.80322E-02
 -2.49773E+01  2.09606E-01  9.18110E-02
 -2.47275E+01  2.16371E-01  1.00546E-01
 -2.44777E+01  3.14426E-01  1.03974E-01
 -2.42280E+01  3.00880E-01  9.82394E-02
 -2.39782E+01  2.22086E-01  9.09787E-02
 -2.37284E+01  2.45304E-01  1.08461E-01
 -2.34786E+01  4.27944E-01  1.10896E-01
 -2.32289E+01  3.33430E-01  1.02466E-01
 -2.29791E+01  1.96770E-01  8.24864E-02
 -2.27293E+01  1.91012E-01  9.64682E-02
 -2.24796E+01  3.13052E-01  1.04903E-01
 -2.22298E+01  3.55062E-01  1.16676E-01
 -2.19800E+01  3.61903E-01  9.92558E-02
 -2.17302E+01  2.45458E-01  9.66958E-02
 -2.14805E+01  2.40137E-01  9.18411E-02
 -2.12307E+01  3.11593E-01  1.11890E-01
 -2.09809E+01  3.41122E-01  1.08489E-01
 -2.07311E+01  3.55221E-01  1.17905E-01
 -2.04814E+01  4.48449E-01  1.16018E-01
 -2.02316E+01  3.69343E-01  1.08857E-01
 -1.99818E+01  3.71100E-01  1.08841E-01
 -1.97321E+01  3.10020E-01  9.79297E-02
 -1.94823E+01  2.20959E-01  8.82633E-02
 -1.92325E+01  2.64642E-01  1.10527E-01
 -1.89827E+01  4.66021E-01  1.16869E-01
 -1.87330E+01  3.45977E-01  1.05344E-01
 -1.84832E+01  2.76157E-01  1.07055E-01
 -1.82334E+01  4.24989E-01  1.17643E-01
 -1.79836E+01  3.85488E-01  9.73956E-02
 -1.77339E+01  2.61504E-01  9.91358E-02
 -1.74841E+01  2.55797E-01  9.59257E-02
