Bin Midpoint,Prob
4084.5,0.0495
4102.5,0.1805
4120.5,0.1818
4125.5,0.1289
4133.5,0.2137
4140.5,0.1797
4147.5,0.2338
4149.5,0.0479
4155.5,0.2106
4162.5,0.1309
4164.5,0.2447
4173.5,0.2282
4177.5,0.1819
4180.5,0.2495
4189.5,0.0496
4190.5,0.2373
4194.5,0.2537
4195.5,0.2113
4201.5,0.1341
4202.5,0.262
4205.5,0.2446
4206.5,0.27
4212.5,0.0495
4213.5,0.4831
4217.5,0.5375
4218.5,0.1841
4228.5,0.5086
4230.5,0.2676
4231.5,0.1324
4234.5,0.2535
4237.5,0.4773
4242.5,0.3137
4244.5,0.2623
4247.5,0.2707
4252.5,0.4116
4256.5,0.5125
4257.5,0.5188
4261.5,0.2682
4266.5,0.3999
4268.5,0.4634
4269.5,0.2518
4270.5,0.4922
4276.5,0.2649
4278.5,0.5009
4281.5,0.2702
4283.5,0.8871
4288.5,0.2525
4290.5,0.2623
4292.5,0.0479
4294.5,0.4817
4295.5,0.0481
4296.5,0.2682
4297.5,0.292
4298.5,0.2355
4303.5,0.4403
4304.5,0.2388
4306.5,0.2566
4307.5,0.1842
4309.5,0.1301
4310.5,0.8913
4312.5,0.2362
4313.5,0.1305
4317.5,0.2173
4318.5,0.2501
4321.5,0.183
4322.5,0.2475
4323.5,0.6129
4324.5,0.5266
4325.5,0.2303
4333.5,0.0485
4334.5,0.2429
4335.5,0.3388
4337.5,0.4928
4338.5,0.4843
4339.5,0.2558
4340.5,0.3016
4341.5,0.1743
4345.5,0.4216
4347.5,0.2373
4351.5,0.2188
4353.5,0.2581
4354.5,0.2553
4355.5,0.2491
4356.5,0.5427
4358.5,0.2046
4361.5,0.2306
4362.5,0.2148
4366.5,0.3907
4367.5,0.2004
4368.5,0.244
4369.5,0.2535
4371.5,0.4464
4372.5,0.2564
4373.5,0.4763
4374.5,0.2071
4382.5,0.1892
4383.5,0.2377
4384.5,0.46
4385.5,0.245
4387.5,0.4667
4388.5,0.1997
4389.5,0.4459
4390.5,0.252
4392.5,0.1171
4395.5,0.1709
4396.5,0.2341
4397.5,0.2151
4399.5,0.1921
4400.5,0.2393
4401.5,0.245
4403.5,0.2425
4407.5,0.4803
4408.5,0.478
4411.5,0.3561
4413.5,0.6174
4417.5,0.24
4418.5,0.1636
4420.5,0.2231
4422.5,0.3889
4423.5,0.4437
4424.5,0.2332
4427.5,0.2487
4430.5,0.6189
4432.5,0.1396
4435.5,0.216
4437.5,0.3962
4438.5,0.226
4439.5,0.243
4441.5,0.1438
4442.5,0.3718
4443.5,0.6812
4447.5,0.2083
4451.5,0.3752
4453.5,0.4608
4454.5,0.1308
4455.5,0.1563
4457.5,0.2283
4460.5,0.709
4461.5,0.0472
4462.5,0.3267
4465.5,0.3646
4466.5,0.2116
4467.5,0.15
4469.5,0.441
4472.5,0.2221
4474.5,0.3773
4475.5,0.1205
4478.5,0.3904
4479.5,0.2252
4480.5,0.3957
4481.5,0.3193
4485.5,0.2147
4486.5,0.2434
4487.5,0.2429
4488.5,0.3806
4492.5,0.2429
4493.5,0.3724
4495.5,0.2276
4496.5,0.1231
4497.5,0.113
4499.5,0.2269
4500.5,0.1398
4501.5,0.1646
4502.5,0.4302
4503.5,0.2372
4504.5,0.1546
4505.5,0.5326
4507.5,0.1187
4509.5,0.2204
4513.5,0.4686
4514.5,0.1584
4515.5,0.3825
4517.5,0.2381
4518.5,0.1158
4519.5,0.232
4522.5,0.5117
4524.5,0.1294
4525.5,0.2069
4527.5,0.4598
4530.5,0.4385
4532.5,0.1046
4533.5,0.4542
4534.5,0.2338
4535.5,0.2384
4536.5,0.3157
4539.5,0.2334
4540.5,0.1402
4542.5,0.1047
4544.5,0.1104
4546.5,0.1222
4547.5,0.2928
4548.5,0.5069
4549.5,0.3844
4551.5,0.3381
4552.5,0.4549
4553.5,0.1081
4554.5,0.227
4555.5,0.2297
4558.5,0.1579
4560.5,0.1081
4562.5,0.3086
4563.5,0.1312
4564.5,0.5159
4566.5,0.2269
4568.5,0.2245
4569.5,0.1065
4570.5,0.3477
4571.5,0.1823
4572.5,0.1525
4573.5,0.3208
4574.5,0.607
4575.5,0.1118
4577.5,0.106
4582.5,0.112
4583.5,0.5872
4584.5,0.221
4585.5,0.1346
4586.5,0.3099
4588.5,0.2013
4589.5,0.169
4590.5,0.3525
4591.5,0.2414
4592.5,0.3398
4593.5,0.1148
4597.5,0.2476
4598.5,0.3078
4599.5,0.117
4600.5,0.268
4601.5,0.5283
4604.5,0.4768
4605.5,0.1986
4606.5,0.2431
4609.5,0.2335
4610.5,0.2414
4611.5,0.1193
4612.5,0.1817
4613.5,0.5703
4614.5,0.3252
4615.5,0.1305
4616.5,0.1033
4617.5,0.3085
4618.5,0.2312
4620.5,0.2271
4622.5,0.2577
4623.5,0.1016
4625.5,0.2988
4626.5,0.1482
4627.5,0.4784
4628.5,0.1629
4629.5,0.2165
4630.5,0.3817
4631.5,0.1363
4632.5,0.2966
4633.5,0.1076
4635.5,0.1185
4636.5,0.2594
4637.5,0.2209
4638.5,0.302
4639.5,0.2517
4640.5,0.5199
4642.5,0.4831
4643.5,0.1698
4645.5,0.0936
4646.5,0.2321
4649.5,0.6421
4650.5,0.1316
4651.5,0.2219
4652.5,0.142
4653.5,0.5354
4654.5,0.2593
4655.5,0.1535
4656.5,0.6925
4658.5,0.1252
4661.5,0.5865
4662.5,0.4131
4663.5,0.1317
4664.5,0.1263
4668.5,0.2428
4669.5,0.374
4671.5,0.8801
4672.5,0.4332
4673.5,0.1303
4674.5,0.5674
4675.5,0.2662
4676.5,0.1138
4677.5,0.1336
4678.5,0.1249
4680.5,0.1907
4681.5,0.5524
4682.5,0.157
4683.5,0.1109
4685.5,0.5522
4686.5,0.1337
4687.5,0.1604
4688.5,0.1316
4689.5,0.5803
4690.5,0.1486
4691.5,0.2723
4692.5,0.2211
