E,DOS
0.247529,0.003503874671157119
0.495059,0.017039442234919922
0.742588,0.03565192574075516
0.990118,0.04420865862006774
1.23765,0.044217289177863606
1.48518,0.053518365981868085
1.7327099999999998,0.08206588354207454
1.9802400000000002,0.12292198509448475
2.22777,0.16814741722949364
2.47529,0.22439901245033786
2.72282,0.2820483284210742
2.97035,0.3109866444440166
3.21788,0.3734064062460517
3.46541,0.5068282366397225
3.71294,0.5835563175551539
3.9604699999999995,0.6335532306479802
4.208,0.8153486238597095
4.45553,1.0614004273445075
4.70306,1.189402560450649
4.95059,1.1986149344817225
5.198119999999999,1.2185807003359186
5.44565,1.3149457544849448
5.69318,1.4742965162877544
5.94071,1.687699726106714
6.18824,1.9429307502941517
6.43577,2.2115326917709583
6.6833,2.3890365582291673
6.93082,2.4076949393059937
7.17835,2.461324230081002
7.42588,2.6833366815580724
7.6734100000000005,2.8061360375571263
7.920939999999999,2.7454820381921095
8.16847,2.9281275091549794
8.416,3.438519370999552
8.66353,3.8547191674579815
8.91106,4.17602337602394
9.15859,4.502599225634853
9.40612,4.769648442930939
9.65365,5.005820111804343
9.90118,5.233869581792489
10.1487,5.2945361571594685
10.3962,5.200905252108626
10.6438,5.3259339969598685
10.8913,5.790794733815773
11.1388,6.503832876688268
11.3864,7.157140065025103
11.6339,7.203723980201255
11.8814,7.443280848168396
12.1289,8.291977478257627
12.3765,9.022797968858749
12.624,9.652321251021187
12.8715,10.201686843579388
13.1191,10.012669674388627
13.3666,9.486749759093485
13.6141,9.366691547016227
13.8616,9.562558763071337
14.1092,10.4443234807957
14.3567,11.616589446404763
14.6042,12.431275987969007
14.8518,12.848046809466485
15.0993,13.019434514516725
15.3468,13.289039577173847
15.5944,13.229898708373929
15.8419,13.394031138840582
16.0894,14.815231045125499
16.3369,16.244215916959813
16.5845,16.453433954031322
16.832,16.366949243804655
17.0795,16.90809562777764
17.3271,17.397854105254783
17.5746,17.471697788008118
17.8221,19.171168996083672
18.0696,21.145113982004673
18.3172,21.130531198736787
18.5647,22.377177602342417
18.8122,24.24154426381537
19.0598,23.045240858775866
19.3073,23.190992572861443
19.5548,26.64957248130128
19.8024,27.347386322399018
20.0499,27.554121805080836
20.2974,30.958047721484984
20.5449,32.56445459667667
20.7925,32.33964862358103
21.04,34.5184534803396
21.2875,36.86837668210538
21.5351,38.262775038490844
21.7826,40.07959110649378
22.0301,41.09147826086201
22.2777,42.17174152222448
22.5252,43.97941209456239
22.7727,45.28002163077252
23.0202,46.488240372237776
23.2678,49.527980163268815
23.5153,53.72416840561351
23.7628,56.03491575280579
24.0104,58.69233663455745
24.2579,64.6991508070195
24.5054,69.77904526797897
24.7529,72.48225908037185
25.0005,76.70819656499712
25.248,81.90505089687616
25.4955,84.40531631403971
25.7431,85.31352004497056
25.9906,90.36154517591604
26.2381,100.76727368389679
26.4857,112.88640459949991
26.7332,118.69611749476961
26.9807,120.24198534265705
27.2282,121.58399077232896
27.4758,119.67371172525108
27.7233,118.6519711687708
27.9708,123.60688914030686
28.2184,128.84463879240707
28.4659,125.33251279451318
28.7134,119.60236563056405
28.9609,118.34835043057788
29.2085,118.71793252276055
29.456,118.07109126872984
29.7035,117.01476425098157
29.9511,117.99369919705207
30.1986,118.66334800069272
30.4461,116.51157895900111
30.6937,112.47044291528535
30.9412,107.00841471132115
31.1887,104.21666730748031
31.4362,104.23521960839975
31.6838,99.98481605693739
31.9313,90.47255274393902
32.1788,87.16269331161102
32.4264,92.04663641500429
32.6739,97.86790353874757
32.9214,97.52849341391072
33.1689,91.2537623209364
33.4165,87.49833426434233
33.664,87.42878697576683
33.9115,83.74645590123913
34.1591,77.31576444051497
34.4066,76.58866764546818
34.6541,81.17415737320061
34.9017,83.92198650219309
35.1492,84.55276094078813
35.3967,85.21044323250118
35.6442,84.85970055077186
35.8918,82.89651722731129
36.1393,80.22778336881362
36.3868,79.34794145427635
36.6344,82.60877872648248
36.8819,86.93202518632953
37.1294,84.79037763528613
