E,DOS
0.24946999999999997,0.0024355400000000043
0.49893999999999994,0.012050400000000015
0.74841,0.02731880000000003
0.9978799999999999,0.03803480000000003
1.24735,0.039506900000000025
1.49682,0.04097180000000004
1.7462900000000001,0.05368210000000009
1.9957599999999998,0.08014870000000017
2.24523,0.11375800000000016
2.4947,0.15031200000000017
2.74417,0.19500700000000035
2.99364,0.24369100000000027
3.2431099999999997,0.2720680000000002
3.4925800000000002,0.3003950000000004
3.74205,0.3916240000000009
3.9915199999999995,0.49230600000000063
4.24099,0.5300090000000004
4.49046,0.5871520000000009
4.73993,0.7516350000000015
4.9894,0.9490570000000014
5.2388699999999995,1.057570000000001
5.48834,1.0718299999999998
5.73781,1.0763600000000006
5.98728,1.1333300000000013
6.23675,1.240220000000002
6.486219999999999,1.3890500000000023
6.735689999999999,1.5742500000000028
6.9851600000000005,1.7859900000000035
7.23463,1.9985300000000035
7.4841,2.134630000000002
7.733569999999999,2.15166
7.983039999999999,2.1750700000000025
8.232510000000001,2.3343500000000037
8.48198,2.492860000000002
8.73145,2.482579999999999
8.98092,2.4686000000000026
9.23039,2.740510000000007
9.47986,3.1663500000000067
9.729330000000001,3.4757100000000047
9.9788,3.733280000000006
10.2283,3.9974700000000074
10.4777,4.2199600000000075
10.7272,4.408040000000008
10.9767,4.604090000000007
11.2262,4.731170000000003
11.4756,4.6977600000000015
11.7251,4.643320000000003
11.9746,4.82329000000001
12.224,5.235010000000015
12.4735,5.818840000000017
12.723,6.36523000000001
12.9724,6.445030000000004
13.2219,6.511230000000011
13.4714,7.09768000000002
13.7209,7.7801800000000165
13.9703,8.279940000000018
14.2198,8.80667000000002
14.4693,9.145390000000006
14.7187,8.888079999999992
14.9682,8.469249999999997
15.2177,8.367030000000003
15.4671,8.469550000000012
15.7166,9.041930000000029
15.9661,10.005600000000031
16.2156,10.793100000000026
16.465,11.305300000000019
16.7145,11.532300000000008
16.964,11.673700000000014
17.2134,11.886100000000008
17.4629,11.8149
17.7124,11.910000000000023
17.9618,12.949900000000047
18.2113,14.259200000000035
18.4608,14.72990000000001
18.7103,14.604900000000004
18.9597,14.754100000000019
19.2092,15.300700000000028
19.4587,15.55390000000001
19.7081,15.686000000000028
19.9576,17.170100000000065
20.2071,18.826300000000046
20.4565,18.8801
