Fit results
,Deviator,norm,background
value,5.075E-01, 1.10354E+01, 1.70009E+00
error,0.000E+00, 1.18569E+00, 1.46236E-01

Correlation matrix
,norm,background
norm, 1.00000E+00,-7.98978E-01
background,-7.98978E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
2.370E+01, 1.149E+01, 1.200E+01,  , 3.000E+00,  
1.407E+01, 1.234E+01, 1.330E+01, L, 2.600E+00,  
4.592E+00, 5.994E+00, 1.187E+01,  , 2.240E+00, L
7.883E-01, 5.247E-01, 1.058E+01,  , 1.916E+00, L
4.639E-01, 6.827E-02, 1.045E+01,  , 1.793E+00,  
4.383E-01, 4.409E-03, 1.085E+01,  , 1.715E+00,  
5.076E-01, 3.528E-03, 1.104E+01,  , 1.699E+00,  
4.375E-01, 2.934E-03, 1.089E+01,  , 1.712E+00,  
5.081E-01, 4.133E-03, 1.106E+01,  , 1.698E+00,  
4.373E-01, 2.226E-03, 1.090E+01,  , 1.710E+00,  
5.076E-01, 5.547E-03, 1.104E+01,  , 1.700E+00,  
4.396E-01, 8.870E-03, 1.079E+01,  , 1.721E+00,  
5.091E-01, 8.070E-03, 1.110E+01,  , 1.693E+00,  
4.387E-01, 5.488E-03, 1.083E+01,  , 1.718E+00,  
5.079E-01, 7.085E-03, 1.105E+01,  , 1.698E+00,  
4.405E-01, 8.902E-03, 1.076E+01,  , 1.724E+00,  
5.075E-01, 4.359E-03, 1.103E+01,  , 1.700E+00,  
4.386E-01, 4.833E-03, 1.083E+01,  , 1.717E+00,  
5.075E-01, 3.821E-03, 1.103E+01,  , 1.700E+00,  
4.380E-01, 3.633E-03, 1.086E+01,  , 1.713E+00,  
5.075E-01, 3.451E-03, 1.103E+01,  , 1.700E+00,  
4.377E-01, 3.308E-03, 1.087E+01,  , 1.713E+00,  
5.077E-01, 5.397E-03, 1.104E+01,  , 1.699E+00,  
4.390E-01, 6.312E-03, 1.081E+01,  , 1.719E+00,  
5.081E-01, 5.167E-03, 1.106E+01,  , 1.697E+00,  
4.380E-01, 3.809E-03, 1.086E+01,  , 1.715E+00,  
5.075E-01, 3.550E-03, 1.103E+01,  , 1.700E+00,  
4.377E-01, 2.800E-03, 1.088E+01,  , 1.712E+00,  
5.073E-01, 4.297E-03, 1.102E+01,  , 1.702E+00,  
4.390E-01, 7.108E-03, 1.081E+01,  , 1.719E+00,  
5.090E-01, 1.314E-02, 1.109E+01,  , 1.694E+00,  
4.456E-01, 2.225E-02, 1.064E+01,  , 1.740E+00,  
5.089E-01, 6.529E-03, 1.109E+01,  , 1.692E+00,  
4.378E-01, 2.984E-03, 1.087E+01,  , 1.714E+00,  
5.072E-01, 5.818E-03, 1.102E+01,  , 1.702E+00,  
4.418E-01, 1.410E-02, 1.072E+01,  , 1.729E+00,  
5.092E-01, 5.994E-03, 1.110E+01,  , 1.692E+00,  
4.372E-01, 1.871E-03, 1.090E+01,  , 1.710E+00,  
5.073E-01, 3.247E-03, 1.102E+01,  , 1.702E+00,  
4.378E-01, 2.978E-03, 1.087E+01,  , 1.713E+00,  
5.071E-01, 3.799E-03, 1.101E+01,  , 1.702E+00,  
4.390E-01, 6.025E-03, 1.082E+01,  , 1.719E+00,  
5.079E-01, 1.181E-02, 1.105E+01,  , 1.698E+00,  
4.500E-01, 2.750E-02, 1.056E+01,  , 1.747E+00,  
5.072E-01, 6.296E-03, 1.102E+01,  , 1.700E+00,  
4.428E-01, 1.439E-02, 1.070E+01,  , 1.732E+00,  
5.078E-01, 5.766E-03, 1.105E+01,  , 1.697E+00,  
4.391E-01, 4.944E-03, 1.081E+01,  , 1.719E+00,  
4.363E-01, 1.184E-04, 1.100E+01,  , 1.703E+00,  
5.075E-01,, 1.104E+01,  , 1.700E+00,  
