@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:28:01 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -8.06255E+01 -2.01918E+00  0.00000E+00
 -8.03767E+01 -2.02020E+00  0.00000E+00
 -8.01278E+01  4.56317E+00  4.08180E+00
 -7.98789E+01  1.81117E+00  2.00649E+00
 -7.96301E+01  9.94170E-01  1.78705E+00
 -7.93812E+01  8.58367E-01  1.76333E+00
 -7.91323E+01  3.15237E-01  1.78673E+00
 -7.88835E+01  4.58195E-02  1.78082E+00
 -7.86346E+01 -9.58014E-01  4.49371E-01
 -7.83857E+01 -1.64061E+00  8.75360E-01
 -7.81369E+01 -1.11120E+00  9.65707E-01
 -7.78880E+01  2.30491E-01  1.50276E+00
 -7.76391E+01 -8.95075E-01  9.84966E-01
 -7.73902E+01 -8.87299E-01  8.85580E-01
 -7.71414E+01 -7.78284E-01  1.72236E+00
 -7.68925E+01  1.43827E-01  1.36460E+00
 -7.66436E+01 -6.86372E-01  8.26685E-01
 -7.63948E+01 -5.05372E-01  1.55336E+00
 -7.61459E+01  3.21117E-01  1.63371E+00
 -7.58970E+01  1.89967E+00  1.93511E+00
 -7.56482E+01 -8.42718E-02  1.20688E+00
 -7.53993E+01  5.00796E-01  1.52135E+00
 -7.51504E+01 -7.67911E-01  9.05211E-01
 -7.49016E+01  2.62797E-01  1.52161E+00
 -7.46527E+01 -1.20651E+00  9.03436E-01
 -7.44038E+01 -2.60261E-01  1.76162E+00
 -7.41550E+01  4.06101E-01  1.50472E+00
 -7.39061E+01  7.87662E-01  1.95779E+00
 -7.36572E+01  2.33986E+00  1.96923E+00
 -7.34084E+01 -6.52327E-02  9.57167E-01
 -7.31595E+01 -5.58655E-01  1.52645E+00
 -7.29106E+01  6.80271E-02  9.64279E-01
 -7.26617E+01 -3.53853E-01  1.46831E+00
 -7.24129E+01 -1.03767E+00  3.47326E-01
 -7.21640E+01 -3.73107E-01  1.62143E+00
 -7.19151E+01 -7.07775E-01  1.55635E+00
 -7.16663E+01  6.46696E-01  1.94673E+00
 -7.14174E+01  1.30581E+00  1.89505E+00
 -7.11685E+01  1.27930E+00  2.00926E+00
 -7.09197E+01 -1.17417E+00  3.62081E-01
 -7.06708E+01  4.81757E-01  2.18856E+00
 -7.04219E+01 -1.01796E+00  3.30119E-01
 -7.01731E+01 -1.02049E+00  1.25828E+00
 -6.99242E+01  1.21532E+00  1.82340E+00
 -6.96753E+01 -5.55774E-01  1.28977E+00
 -6.94265E+01 -1.08773E-01  1.35419E+00
 -6.91776E+01 -2.02600E+00  2.15374E-01
 -6.89287E+01 -1.16177E+00  1.32579E+00
 -6.86798E+01  1.32329E+00  1.85465E+00
 -6.84310E+01 -1.41442E+00  2.95322E-01
 -6.81821E+01 -1.43636E-01  1.96736E+00
 -6.79332E+01  2.59738E-01  1.31103E+00
 -6.76844E+01 -3.41000E-01  1.34119E+00
 -6.74355E+01  2.30748E-01  1.23008E+00
 -6.71866E+01  2.47385E+00  2.78935E+00
 -6.69378E+01  1.96288E+00  1.70763E+00
 -6.66889E+01  8.66743E-01  1.88729E+00
 -6.64400E+01 -7.24936E-01  6.70226E-01
 -6.61912E+01  3.40739E-01  1.90663E+00
 -6.59423E+01  1.90008E+00  1.86202E+00
 -6.56934E+01 -8.09111E-01  9.88047E-01
 -6.54446E+01  4.79910E-01  1.86888E+00
 -6.51957E+01 -1.39669E-01  1.23001E+00
 -6.49468E+01 -5.55074E-01  1.11622E+00
 -6.46979E+01  2.84986E+00  2.70858E+00
 -6.44491E+01  1.42252E+00  8.67536E-01
 -6.42002E+01 -5.21650E-01  1.76171E+00
 -6.39513E+01  9.14280E-01  2.00213E+00
 -6.37025E+01  3.73386E-01  1.25543E+00
 -6.34536E+01  2.85859E-01  1.97301E+00
 -6.32047E+01  1.37172E+00  1.69214E+00
 -6.29559E+01 -1.72949E+00  9.03582E-02
 -6.27070E+01 -1.69601E+00  9.05395E-01
 -6.24581E+01 -6.30430E-01  1.22522E+00
 -6.22093E+01 -2.01015E-01  1.29868E+00
 -6.19604E+01  2.37121E-01  1.53905E+00
 -6.17115E+01  4.07591E-01  1.39922E+00
 -6.14627E+01 -1.64779E+00  9.32743E-01
 -6.12138E+01 -1.20755E+00  9.11705E-01
