@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/26/18 at 14:08:18 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "partial phonon DOS (1/eV)"
@s0 errorbar size 0.0
@type xydy
  0.00000E+00  0.00000E+00  0.00000E+00
  2.49662E-01  9.61853E-03  5.73223E-03
  4.99323E-01  3.85383E-02  1.77739E-02
  7.48985E-01  8.73957E-02  2.80057E-02
  9.98647E-01  1.58792E-01  3.76690E-02
  1.24831E+00  2.56022E-01  4.63232E-02
  1.49797E+00  3.76353E-01  5.55366E-02
  1.74763E+00  5.16413E-01  6.87906E-02
  1.99729E+00  6.74651E-01  7.94075E-02
  2.24696E+00  8.46969E-01  9.49566E-02
  2.49662E+00  1.03374E+00  1.11317E-01
  2.74628E+00  1.23503E+00  1.17544E-01
  2.99594E+00  1.45089E+00  1.36435E-01
  3.24560E+00  1.67787E+00  1.49539E-01
  3.49526E+00  1.91534E+00  1.75606E-01
  3.74493E+00  2.18349E+00  1.97647E-01
  3.99459E+00  2.50383E+00  2.19989E-01
  4.24425E+00  2.82254E+00  2.28338E-01
  4.49391E+00  3.18712E+00  2.67627E-01
  4.74357E+00  3.62632E+00  2.82741E-01
  4.99323E+00  3.99185E+00  3.28532E-01
  5.24290E+00  4.26282E+00  3.50930E-01
  5.49256E+00  4.49905E+00  3.66416E-01
  5.74222E+00  4.99138E+00  3.88153E-01
  5.99188E+00  5.51465E+00  4.45988E-01
  6.24154E+00  5.90659E+00  4.74526E-01
  6.49120E+00  6.16360E+00  5.02448E-01
  6.74087E+00  6.57973E+00  5.30781E-01
  6.99053E+00  6.91566E+00  5.58689E-01
  7.24019E+00  7.24316E+00  5.69299E-01
  7.48985E+00  8.05145E+00  6.37330E-01
  7.73951E+00  8.95685E+00  6.66139E-01
  7.98917E+00  9.64991E+00  7.04317E-01
  8.23884E+00  1.04970E+01  8.53030E-01
  8.48850E+00  1.09875E+01  7.74392E-01
  8.73816E+00  1.11078E+01  8.13367E-01
  8.98782E+00  1.18719E+01  9.13966E-01
  9.23748E+00  1.30645E+01  1.00021E+00
  9.48714E+00  1.37641E+01  1.00340E+00
  9.73681E+00  1.45990E+01  1.07802E+00
  9.98647E+00  1.52045E+01  1.09789E+00
  1.02361E+01  1.54590E+01  1.11452E+00
  1.04858E+01  1.68851E+01  1.24807E+00
  1.07355E+01  1.88898E+01  1.38017E+00
