@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/26/18 at 14:08:18 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.96421E+01 -8.79237E-03  0.00000E+00
 -7.93924E+01 -8.79368E-03  0.00000E+00
 -7.91428E+01 -8.79498E-03  0.00000E+00
 -7.88931E+01 -8.79628E-03  0.00000E+00
 -7.86434E+01 -8.79761E-03  0.00000E+00
 -7.83938E+01 -8.84813E-03  0.00000E+00
 -7.81441E+01 -8.54912E-03  1.84850E-03
 -7.78944E+01  6.17721E-03  1.59915E-02
 -7.76448E+01 -8.00878E-03  3.79482E-03
 -7.73951E+01 -8.80692E-03  0.00000E+00
 -7.71455E+01 -8.80541E-03  0.00000E+00
 -7.68958E+01 -8.81234E-03  0.00000E+00
 -7.66461E+01 -8.83406E-03  6.18068E-04
 -7.63965E+01 -6.91390E-03  5.68279E-03
 -7.61468E+01  7.64189E-03  1.67939E-02
 -7.58972E+01  5.38037E-03  1.61285E-02
 -7.56475E+01  6.04804E-03  2.21731E-02
 -7.53978E+01  1.60959E-02  1.59162E-02
 -7.51482E+01 -8.89816E-03  0.00000E+00
 -7.48985E+01 -8.81714E-03  0.00000E+00
 -7.46488E+01 -8.81844E-03  0.00000E+00
 -7.43992E+01 -8.81974E-03  0.00000E+00
 -7.41495E+01 -8.82104E-03  0.00000E+00
 -7.38999E+01 -8.82237E-03  0.00000E+00
 -7.36502E+01 -8.86436E-03  0.00000E+00
 -7.34005E+01 -8.66421E-03  2.47278E-03
 -7.31509E+01  3.37817E-03  2.14022E-02
 -7.29012E+01  4.46699E-03  8.05455E-03
 -7.26516E+01  2.29653E-02  2.31052E-02
 -7.24019E+01  3.43721E-03  1.45627E-02
 -7.21522E+01 -8.88330E-03  0.00000E+00
 -7.19026E+01 -8.82669E-03  8.48425E-04
 -7.16529E+01 -5.49171E-03  7.57413E-03
 -7.14032E+01  5.40696E-03  1.64507E-02
 -7.11536E+01  4.39445E-03  2.15451E-02
 -7.09039E+01  5.53981E-03  8.05594E-03
 -7.06543E+01  4.74639E-03  1.52646E-02
 -7.04046E+01 -8.88449E-03  0.00000E+00
 -7.01549E+01 -8.85147E-03  0.00000E+00
 -6.99053E+01 -8.84086E-03  8.09426E-04
 -6.96556E+01 -5.74539E-03  7.22150E-03
 -6.94060E+01  4.86214E-03  1.53573E-02
 -6.91563E+01 -8.63049E-03  3.54356E-03
 -6.89066E+01  1.46821E-02  3.07574E-02
 -6.86570E+01  2.81229E-02  2.28959E-02
 -6.84073E+01  1.44267E-02  1.58628E-02
 -6.81576E+01 -8.84435E-03  6.68640E-04
 -6.79080E+01 -6.67216E-03  6.05269E-03
 -6.76583E+01  5.10379E-03  1.54815E-02
 -6.74087E+01 -7.30077E-03  5.30497E-03
 -6.71590E+01  7.27695E-03  1.67449E-02
 -6.69093E+01  2.23667E-02  2.84804E-02
 -6.66597E+01  3.99127E-02  3.04773E-02
 -6.64100E+01  1.70137E-03  0.00000E+00
 -6.61603E+01 -8.89835E-03  0.00000E+00
 -6.59107E+01 -8.86495E-03  0.00000E+00
 -6.56610E+01 -8.89827E-03  3.83539E-04
 -6.54114E+01 -8.50896E-03  4.16889E-03
 -6.51617E+01  2.58297E-03  2.19804E-02
 -6.49120E+01  1.42337E-02  2.14071E-02
 -6.46624E+01  2.53559E-03  9.56655E-03
 -6.44127E+01  2.77995E-02  3.41006E-02
 -6.41631E+01  1.42314E-02  4.67543E-03
 -6.39134E+01 -5.06917E-03  7.80992E-03
 -6.36637E+01  1.65544E-02  2.64613E-02
 -6.34141E+01  1.55270E-03  3.90247E-03
 -6.31644E+01  4.88397E-04  2.16668E-02
 -6.29147E+01  1.83363E-02  2.42861E-02
 -6.26651E+01  5.17236E-02  3.75522E-02
 -6.24154E+01  2.66421E-02  2.31411E-02
 -6.21658E+01  1.63856E-02  1.70888E-02
 -6.19161E+01  2.06110E-02  2.79090E-02
 -6.16664E+01  4.19005E-02  2.65976E-02
 -6.14168E+01  3.25448E-02  2.65166E-02
 -6.11671E+01  1.02334E-03  1.31506E-02
 -6.09175E+01 -3.58205E-03  1.16790E-02
 -6.06678E+01  2.72872E-02  3.39405E-02
 -6.04181E+01  2.44776E-02  2.28206E-02
 -6.01685E+01  2.44579E-02  3.06181E-02
 -5.99188E+01  1.62558E-02  7.19207E-03
 -5.96691E+01  8.31963E-03  1.74131E-02
 -5.94195E+01  1.37758E-02  2.62160E-02
 -5.91698E+01  2.09307E-02  2.39457E-02
 -5.89202E+01  2.53947E-02  2.15945E-02
 -5.86705E+01  1.63302E-02  3.18180E-02
 -5.84208E+01  5.96243E-02  3.23972E-02
 -5.81712E+01  3.40524E-02  2.37721E-02
 -5.79215E+01  1.75029E-02  2.12836E-02
 -5.76719E+01  1.34649E-02  3.05925E-02
 -5.74222E+01  2.28727E-02  1.39867E-02
 -5.71725E+01  4.75778E-02  3.50668E-02
 -5.69229E+01  2.11856E-02  1.97413E-02
 -5.66732E+01  1.28320E-02  3.05243E-02
 -5.64235E+01  4.72262E-02  2.96190E-02
 -5.61739E+01  4.12673E-02  2.59574E-02
 -5.59242E+01  3.29158E-02  2.70346E-02
 -5.56746E+01  1.74944E-02  2.72757E-02
 -5.54249E+01  2.57304E-02  2.61846E-02
 -5.51752E+01  1.14512E-02  2.15821E-02
 -5.49256E+01  1.04179E-02  2.42112E-02
 -5.46759E+01  5.52662E-02  4.50621E-02
 -5.44262E+01  8.91040E-02  3.77701E-02
 -5.41766E+01  3.57079E-02  2.68044E-02
 -5.39269E+01  1.82144E-02  1.80039E-02
 -5.36773E+01  3.71263E-02  3.33505E-02
 -5.34276E+01  4.98055E-02  3.34752E-02
 -5.31779E+01  3.28557E-02  3.29899E-02
 -5.29283E+01  5.29487E-02  2.75465E-02
 -5.26786E+01  5.34174E-02  4.72765E-02
 -5.24290E+01  9.22999E-02  3.47820E-02
 -5.21793E+01  1.25635E-02  1.44859E-02
 -5.19296E+01  4.63270E-02  3.05243E-02
 -5.16800E+01  9.51640E-03  1.78429E-02
 -5.14303E+01  2.73180E-02  3.04666E-02
 -5.11806E+01  2.92333E-02  3.29378E-02
 -5.09310E+01  5.37868E-02  3.96416E-02
 -5.06813E+01  7.49491E-02  3.81366E-02
 -5.04317E+01  4.78765E-02  3.51392E-02
 -5.01820E+01  5.06715E-02  3.41935E-02
 -4.99323E+01  3.37430E-02  1.86147E-02
 -4.96827E+01  2.01896E-02  2.23206E-02
 -4.94330E+01  1.00622E-02  2.58833E-02
 -4.91834E+01  2.62599E-02  3.10197E-02
 -4.89337E+01  4.80943E-02  2.50148E-02
 -4.86840E+01  7.96046E-02  5.00389E-02
 -4.84344E+01  6.29173E-02  3.90234E-02
 -4.81847E+01  7.06771E-02  4.13932E-02
 -4.79350E+01  8.07400E-02  4.27379E-02
 -4.76854E+01  8.24991E-02  3.56152E-02
 -4.74357E+01  3.61637E-02  3.04504E-02
 -4.71861E+01  3.25300E-02  2.95293E-02
 -4.69364E+01  7.31538E-02  4.57784E-02
 -4.66867E+01  6.45107E-02  3.12803E-02
 -4.64371E+01  8.36702E-02  4.48940E-02
 -4.61874E+01  7.17286E-02  3.97847E-02
 -4.59378E+01  4.19073E-02  2.89106E-02
 -4.56881E+01  6.33850E-02  4.48685E-02
 -4.54384E+01  7.48254E-02  4.46557E-02
 -4.51888E+01  1.28317E-01  6.55738E-02
 -4.49391E+01  1.53074E-01  3.53478E-02
 -4.46894E+01  9.33062E-02  5.40628E-02
 -4.44398E+01  1.15273E-01  4.32235E-02
 -4.41901E+01  7.45221E-02  4.13083E-02
 -4.39405E+01  5.28403E-02  3.65297E-02
 -4.36908E+01  1.42807E-01  5.53246E-02
 -4.34411E+01  1.19432E-01  4.30225E-02
 -4.31915E+01  8.07584E-02  4.06945E-02
 -4.29418E+01  2.18337E-02  2.05484E-02
 -4.26921E+01  6.50423E-02  5.01370E-02
 -4.24425E+01  1.36835E-01  4.35405E-02
 -4.21928E+01  6.45782E-02  4.11482E-02
 -4.19432E+01  1.06109E-01  3.94908E-02
 -4.16935E+01  3.59282E-02  3.27776E-02
 -4.14438E+01  3.18321E-02  2.34146E-02
 -4.11942E+01  7.47994E-02  4.82344E-02
 -4.09445E+01  6.36303E-02  3.07996E-02
 -4.06949E+01  3.75021E-02  3.50628E-02
 -4.04452E+01  8.26028E-02  4.14895E-02
 -4.01955E+01  8.93076E-02  4.09450E-02
 -3.99459E+01  7.04974E-02  4.66885E-02
 -3.96962E+01  1.25941E-01  5.39269E-02
 -3.94465E+01  1.09444E-01  4.78212E-02
 -3.91969E+01  7.31661E-02  3.34240E-02
 -3.89472E+01  9.33290E-02  5.86597E-02
 -3.86976E+01  1.50334E-01  4.84030E-02
 -3.84479E+01  1.23972E-01  5.45111E-02
 -3.81982E+01  1.43074E-01  5.28999E-02
 -3.79486E+01  1.82114E-01  6.81164E-02
 -3.76989E+01  2.08758E-01  6.78372E-02
 -3.74493E+01  2.33040E-01  6.55907E-02
 -3.71996E+01  2.29228E-01  7.52881E-02
 -3.69499E+01  4.89901E-01  1.16769E-01
 -3.67003E+01  5.77294E-01  9.30107E-02
 -3.64506E+01  5.33632E-01  1.14264E-01
 -3.62009E+01  8.02158E-01  1.23039E-01
 -3.59513E+01  7.77006E-01  1.24737E-01
 -3.57016E+01  7.70953E-01  1.29179E-01
 -3.54520E+01  1.03503E+00  1.50646E-01
 -3.52023E+01  1.07565E+00  1.30116E-01
 -3.49526E+01  9.86802E-01  1.55320E-01
 -3.47030E+01  1.28848E+00  1.56333E-01
 -3.44533E+01  1.11860E+00  1.42392E-01
 -3.42037E+01  9.96125E-01  1.37720E-01
 -3.39540E+01  1.14793E+00  1.59450E-01
 -3.37043E+01  1.16894E+00  1.45089E-01
 -3.34547E+01  7.38015E-01  1.07633E-01
 -3.32050E+01  7.35808E-01  1.30642E-01
 -3.29553E+01  7.97343E-01  1.27739E-01
 -3.27057E+01  6.46257E-01  1.09677E-01
 -3.24560E+01  7.73560E-01  1.36676E-01
 -3.22064E+01  8.82968E-01  1.19218E-01
 -3.19567E+01  7.08673E-01  1.13498E-01
 -3.17070E+01  8.81957E-01  1.47951E-01
 -3.14574E+01  9.18628E-01  1.15790E-01
 -3.12077E+01  7.56625E-01  1.30937E-01
 -3.09581E+01  8.01805E-01  1.17355E-01
 -3.07084E+01  7.91265E-01  1.36248E-01
 -3.04587E+01  8.76999E-01  1.33301E-01
 -3.02091E+01  1.06307E+00  1.53739E-01
 -2.99594E+01  1.10175E+00  1.42873E-01
 -2.97097E+01  1.07005E+00  1.50827E-01
 -2.94601E+01  1.23427E+00  1.45804E-01
 -2.92104E+01  1.17916E+00  1.55039E-01
 -2.89608E+01  1.18042E+00  1.52718E-01
 -2.87111E+01  1.22986E+00  1.57895E-01
 -2.84614E+01  1.47282E+00  1.70090E-01
 -2.82118E+01  1.38050E+00  1.70819E-01
 -2.79621E+01  1.55356E+00  1.71630E-01
 -2.77124E+01  1.33472E+00  1.62481E-01
 -2.74628E+01  1.49861E+00  1.62210E-01
 -2.72131E+01  1.48988E+00  1.80923E-01
 -2.69635E+01  1.62071E+00  1.67857E-01
 -2.67138E+01  1.55104E+00  1.81692E-01
 -2.64641E+01  1.86214E+00  1.89470E-01
 -2.62145E+01  1.64967E+00  1.73230E-01
 -2.59648E+01  1.64769E+00  1.80893E-01
 -2.57152E+01  1.61983E+00  1.79230E-01
 -2.54655E+01  1.50844E+00  1.76775E-01
 -2.52158E+01  1.58202E+00  1.80516E-01
 -2.49662E+01  1.68145E+00  1.68965E-01
 -2.47165E+01  1.63569E+00  1.86685E-01
 -2.44668E+01  1.78130E+00  1.80224E-01
 -2.42172E+01  1.83272E+00  1.93836E-01
 -2.39675E+01  2.00204E+00  1.94887E-01
 -2.37179E+01  1.85320E+00  1.96072E-01
 -2.34682E+01  2.00846E+00  1.99387E-01
 -2.32185E+01  2.05775E+00  1.98526E-01
 -2.29689E+01  2.26020E+00  2.13471E-01
 -2.27192E+01  2.26465E+00  2.09410E-01
 -2.24696E+01  2.28818E+00  2.03684E-01
 -2.22199E+01  1.99914E+00  2.04489E-01
 -2.19702E+01  2.20315E+00  2.10875E-01
 -2.17206E+01  2.74683E+00  2.33235E-01
 -2.14709E+01  2.68989E+00  2.24798E-01
 -2.12212E+01  2.62879E+00  2.26959E-01
 -2.09716E+01  2.71285E+00  2.28305E-01
 -2.07219E+01  2.66882E+00  2.30275E-01
 -2.04723E+01  2.65433E+00  2.21329E-01
 -2.02226E+01  2.53359E+00  2.22011E-01
 -1.99729E+01  2.57611E+00  2.23931E-01
 -1.97233E+01  2.46039E+00  2.14968E-01
 -1.94736E+01  2.41545E+00  2.21692E-01
 -1.92240E+01  2.53975E+00  2.25510E-01
 -1.89743E+01  2.70733E+00  2.28341E-01
 -1.87246E+01  2.51655E+00  2.29865E-01
 -1.84750E+01  2.75380E+00  2.27290E-01
 -1.82253E+01  2.51255E+00  2.26644E-01
 -1.79756E+01  2.31433E+00  2.05532E-01
 -1.77260E+01  2.19949E+00  2.03293E-01
 -1.74763E+01  2.40226E+00  2.24531E-01
 -1.72267E+01  2.52411E+00  2.12996E-01
 -1.69770E+01  2.20054E+00  2.04645E-01
 -1.67273E+01  1.91119E+00  1.92544E-01
 -1.64777E+01  1.87562E+00  1.95515E-01
 -1.62280E+01  2.04795E+00  1.97248E-01
 -1.59783E+01  2.09250E+00  2.11917E-01
 -1.57287E+01  2.27840E+00  1.98365E-01
 -1.54790E+01  1.91965E+00  1.84518E-01
 -1.52294E+01  1.85898E+00  2.16815E-01
 -1.49797E+01  2.38433E+00  1.99964E-01
 -1.47300E+01  1.98103E+00  2.00098E-01
 -1.44804E+01  1.91511E+00  1.89852E-01
 -1.42307E+01  1.73692E+00  1.86911E-01
 -1.39811E+01  1.71433E+00  1.84626E-01
 -1.37314E+01  1.80126E+00  1.90819E-01
 -1.34817E+01  1.96470E+00  2.04876E-01
 -1.32321E+01  2.08469E+00  1.91728E-01
 -1.29824E+01  1.86648E+00  1.97457E-01
 -1.27327E+01  1.84798E+00  1.86100E-01
 -1.24831E+01  1.78148E+00  1.97309E-01
 -1.22334E+01  1.80263E+00  1.79222E-01
 -1.19838E+01  1.72455E+00  2.01231E-01
 -1.17341E+01  2.13729E+00  2.05296E-01
 -1.14844E+01  1.95209E+00  1.94452E-01
 -1.12348E+01  1.81302E+00  1.85566E-01
 -1.09851E+01  1.82469E+00  1.98645E-01
 -1.07355E+01  2.16100E+00  2.07610E-01
 -1.04858E+01  1.88772E+00  1.90700E-01
 -1.02361E+01  1.76092E+00  2.03689E-01
 -9.98647E+00  2.19037E+00  2.06982E-01
 -9.73681E+00  2.04192E+00  1.82181E-01
 -9.48714E+00  1.71366E+00  2.02464E-01
 -9.23748E+00  2.11655E+00  1.99623E-01
 -8.98782E+00  2.11045E+00  2.01702E-01
 -8.73816E+00  1.99655E+00  1.97426E-01
 -8.48850E+00  1.91897E+00  2.12514E-01
 -8.23884E+00  2.21377E+00  2.08762E-01
 -7.98917E+00  2.11316E+00  2.04757E-01
 -7.73951E+00  2.05598E+00  2.05548E-01
 -7.48985E+00  2.08499E+00  2.02644E-01
 -7.24019E+00  1.70458E+00  1.83548E-01
 -6.99053E+00  1.76560E+00  1.98880E-01
 -6.74087E+00  1.99661E+00  1.99590E-01
 -6.49120E+00  1.77927E+00  2.03333E-01
 -6.24154E+00  1.98648E+00  1.96652E-01
 -5.99188E+00  2.00414E+00  2.11374E-01
 -5.74222E+00  2.26939E+00  2.07007E-01
 -5.49256E+00  1.79446E+00  1.89506E-01
 -5.24290E+00  1.88761E+00  2.16443E-01
 -4.99323E+00  2.01261E+00  2.16313E-01
 -4.74357E+00  2.36092E+00  2.21453E-01
 -4.49391E+00  2.24753E+00  2.22479E-01
 -4.24425E+00  2.15162E+00  2.23232E-01
 -3.99459E+00  2.13244E+00  2.22040E-01
 -3.74493E+00  2.03868E+00  2.45858E-01
 -3.49526E+00  2.18966E+00  2.49302E-01
 -3.24560E+00  2.26034E+00  2.60558E-01
 -2.99594E+00  2.30329E+00  2.80987E-01
 -2.74628E+00  2.33272E+00  3.04127E-01
 -2.49662E+00  2.35961E+00  3.24184E-01
 -2.24696E+00  2.40595E+00  3.42277E-01
 -1.99729E+00  2.48009E+00  3.80838E-01
 -1.74763E+00  2.54698E+00  4.38670E-01
 -1.49797E+00  2.53871E+00  5.16400E-01
 -1.24831E+00  2.45512E+00  6.41532E-01
 -9.98647E-01  2.34376E+00  8.84837E-01
 -7.48985E-01  2.28247E+00  1.25769E+00
 -4.99323E-01  2.26810E+00  1.58466E+00
 -2.49662E-01  2.31458E+00  1.78101E+00
  0.00000E+00  2.34368E+00  1.76245E+00
  2.49662E-01  2.36685E+00  1.56028E+00
  4.99323E-01  2.38188E+00  1.21533E+00
  7.48985E-01  2.42192E+00  8.55186E-01
  9.98647E-01  2.45258E+00  6.50135E-01
  1.24831E+00  2.48170E+00  5.14131E-01
  1.49797E+00  2.51174E+00  4.30096E-01
  1.74763E+00  2.54668E+00  3.93271E-01
  1.99729E+00  2.58890E+00  3.49226E-01
  2.24696E+00  2.61592E+00  3.31535E-01
  2.49662E+00  2.61286E+00  3.16309E-01
  2.74628E+00  2.58234E+00  2.77343E-01
  2.99594E+00  2.55676E+00  2.71783E-01
  3.24560E+00  2.52760E+00  2.55021E-01
  3.49526E+00  2.55349E+00  2.59443E-01
  3.74493E+00  2.55141E+00  2.55572E-01
  3.99459E+00  2.68367E+00  2.51195E-01
  4.24425E+00  2.56267E+00  2.32039E-01
  4.49391E+00  2.37747E+00  2.43731E-01
  4.74357E+00  2.62671E+00  2.32185E-01
  4.99323E+00  2.74610E+00  2.44629E-01
  5.24290E+00  2.95843E+00  2.38120E-01
  5.49256E+00  2.43478E+00  2.27595E-01
  5.74222E+00  2.40592E+00  2.21615E-01
  5.99188E+00  2.63749E+00  2.34952E-01
  6.24154E+00  2.74307E+00  2.31457E-01
  6.49120E+00  2.44605E+00  2.27638E-01
  6.74087E+00  2.51582E+00  2.24024E-01
  6.99053E+00  2.59733E+00  2.20274E-01
  7.24019E+00  2.31252E+00  2.10207E-01
  7.48985E+00  2.30208E+00  2.20918E-01
  7.73951E+00  2.59626E+00  2.17241E-01
  7.98917E+00  2.30332E+00  2.16550E-01
  8.23884E+00  2.59407E+00  2.47760E-01
  8.48850E+00  2.78251E+00  2.12844E-01
  8.73816E+00  2.21442E+00  2.11929E-01
  8.98782E+00  2.28153E+00  2.26126E-01
  9.23748E+00  2.74017E+00  2.35337E-01
  9.48714E+00  2.69321E+00  2.24840E-01
  9.73681E+00  2.67323E+00  2.30376E-01
  9.98647E+00  2.59062E+00  2.24045E-01
  1.02361E+01  2.44557E+00  2.17455E-01
  1.04858E+01  2.65306E+00  2.33107E-01
  1.07355E+01  2.95991E+00  2.47043E-01
  1.09851E+01  3.14779E+00  2.51380E-01
  1.12348E+01  2.99185E+00  2.36350E-01
  1.14844E+01  2.89687E+00  2.46010E-01
  1.17341E+01  3.02670E+00  2.39007E-01
  1.19838E+01  2.97023E+00  2.45355E-01
  1.22334E+01  2.99538E+00  2.29052E-01
  1.24831E+01  2.82854E+00  2.57939E-01
  1.27327E+01  3.36869E+00  2.45302E-01
  1.29824E+01  3.33211E+00  2.55171E-01
  1.32321E+01  3.13325E+00  2.34860E-01
  1.34817E+01  2.81935E+00  2.46853E-01
  1.37314E+01  2.92229E+00  2.34242E-01
