Fit results
,Deviator,background
value,2.530E+00, 3.15259E+00
error,0.000E+00, 1.51664E-01

Iteration history
Deviator,Quality,background,,
2.888E+00, 6.599E-01, 3.000E+00,  
2.531E+00, 4.340E-04, 3.156E+00,  
2.530E+00, 1.594E-05, 3.152E+00,  
2.530E+00,, 3.153E+00,  
