2theta,Intensity,Model,Residual,Background,extrapeak,hcp FeNiSi
23.00141627,1282.362305,1282.3664029199263,-0.0040979199261528265,1282.2544296267247,0.00016391557798585746,0.11180937762358
23.0115954,1280.439331,1281.8160488257936,-1.3767178257935484,1281.7012072363577,0.0002545992932377859,0.11458699014254894
23.02177453,1279.073486,1281.2662019028255,-2.192715902825512,1281.1482508776448,0.00039223887866569727,0.1175587863019433
23.03195366,1278.522827,1280.7169068064113,-2.1940798064113096,1280.595560550585,0.0005993776770851737,0.12074687814914732
23.04213279,1278.32605,1280.1682207274878,-1.8421707274878827,1280.0431362551785,0.0009084624278982652,0.12417600988129464
23.05231192,1277.764648,1279.6202175699082,-1.8555695699080843,1279.490977991426,0.001365745748922249,0.1278738327331352
23.06249105,1277.092651,1279.072993483218,-1.9803424832180099,1278.9390857593266,0.0020365225575254037,0.13187120133385954
23.07267018,1277.1445310000001,1278.5266741211008,-1.3821431211006256,1278.3874595588811,0.0030120700866738,0.13620249213287208
23.08284931,1276.889648,1277.9814240637822,-1.091776063782163,1277.8360993900892,0.004418729353261693,0.1409059443397288
23.09302844,1276.689209,1277.437458909988,-0.7482499099880897,1277.28500525295,0.00642963339971292,0.14602402363818698
23.10320757,1277.028076,1276.895060604155,0.13301539584495004,1276.7341771474653,0.009279647973557726,0.1516038087162319
23.1133867,1276.749146,1276.3545966087806,0.39454939121947064,1276.183615073633,0.013284134746203166,0.15769740040132268
23.12356584,1276.110352,1275.8165430214472,0.2938089785527609,1275.6333184909736,0.01886217072383735,0.16436235974968333
23.13374497,1274.93042,1275.2815154053258,-0.35109540532585015,1275.0832884807105,0.026564790786479484,0.17166213382869686
23.1439241,1273.61853,1274.7502999293,-1.131769929299935,1274.5335245021006,0.03710885968186464,0.17966656751749624
23.15410323,1274.032593,1274.2238957543518,-0.19130275435190924,1273.9840265551443,0.05141683016089633,0.18845236904670895
23.16428236,1274.933105,1273.7035608402796,1.22954415972049,1273.4347946398416,0.07066257662727357,0.1981036238106951
23.17446149,1274.319946,1273.1908640987158,1.1290819012842803,1272.8858287561925,0.09632302666417057,0.20871231585921993
23.18464062,1273.3515619999998,1272.6877426259225,0.6638193740773204,1272.3371289041968,0.13023486143471746,0.22037886029101184
23.19481975,1272.918945,1272.1965626631268,0.7223823368731246,1271.7886950838542,0.1746549363081814,0.23321264296427424
23.20499888,1271.93811,1271.7201821901785,0.21792780982150362,1271.2405272951655,0.2323223316540847,0.24733256335891451
23.21517801,1270.342529,1271.2620122066962,-0.9194832066962135,1270.6926255381309,0.30651909274658706,0.2628675758188356
23.22535714,1269.725586,1270.8260728268383,-1.100486826838278,1270.1449898127487,0.4011257903136355,0.27995722377605425
23.23553627,1269.6876220000001,1270.4170393613242,-0.7294173613240673,1269.5976201190206,0.5206670813857761,0.29875216091775264
23.2457154,1269.364014,1270.0402726551072,-0.6762586551071763,1269.0505164569458,0.6703415455504371,0.31941465261091956
23.25589453,1269.383057,1269.7018271821964,-0.31877018219643105,1268.5036788265247,0.8560293054164377,0.34211905025518685
23.26607366,1270.032959,1269.4084298773362,0.6245291226637164,1267.9571072277572,1.0842704189753236,0.36705223060359526
23.27625279,1269.553345,1269.167422524805,0.38592247519500233,1267.4108016606428,1.3622068726783156,0.394413991483846
23.28643193,1268.615967,1268.9866607005142,-0.3706937005142663,1266.8647615888826,1.6974816860033382,0.4244174256283181
23.29661106,1267.3852539999998,1268.8743642624127,-1.4891102624128507,1266.318988085337,2.0980870962645475,0.457289080811081
23.30679019,1265.902466,1268.8389124962205,-2.9364464962204693,1265.7734806134445,2.5721625383337963,0.49326934444230935
23.31696932,1265.357666,1268.888585441507,-3.530919441506967,1265.228239173206,3.1277338147179905,0.5326124535829541
23.32714845,1264.373169,1269.0312495068301,-4.658080506830174,1264.6832637646205,3.772399187834385,0.5755865543752823
23.33732758,1262.518555,1269.2739931744134,-6.755438174413257,1264.1385543876888,4.512965158122941,0.622473628601611
23.34750671,1263.067627,1269.6227213332643,-6.555094333264378,1263.594111042411,5.3550409863323365,0.6735693045209952
23.35768584,1264.8344730000001,1270.0817213965884,-5.2472483965882475,1263.049933728786,6.302605126711286,0.7291825410910049
23.36786497,1266.422241,1270.653218737198,-4.230977737197918,1262.506022446815,7.357561115440856,0.7896351749420436
23.3780441,1268.519409,1271.3369429676645,-2.817533967664531,1261.962377196497,8.519304451260645,0.8552613199067177
23.38822323,1270.831421,1272.1297298108964,-1.2983088108962875,1261.418997977833,9.784325223530029,0.926406609533444
23.39840236,1271.643311,1273.0251853579455,-1.381874357945435,1260.8758847908225,11.145873293280358,1.0034272738425654
23.40858149,1272.462524,1274.0134400325376,-1.5509160325375433,1260.3330376354652,12.59371335444317,1.0866890426292963
23.41876062,1274.5783689999998,1275.0810182882126,-0.5026492882127513,1259.7904565117615,14.113995907562845,1.1765658688882197
23.42893975,1277.71167,1276.2108467785306,1.500823221469318,1259.2481414197111,15.68926689138,1.2734384674394092
23.43911888,1279.97168,1277.382418433843,2.58926156615712,1258.7060923593149,17.298633408949943,1.3776926655780937
23.44929802,1280.6403810000002,1278.5721238587334,2.068257141266713,1258.1643087984535,18.91809738172767,1.4897176785523984
23.45947715,1281.971069,1279.7537445062726,2.2173244937273466,1257.6227918016252,20.52104906953061,1.6099036351167224
23.46965628,1284.2966310000002,1280.8991169164244,3.397514083575743,1257.0815408364506,22.07893605401365,1.738640025960226
23.47983541,1286.026489,1281.9789259382546,4.04756306174545,1256.5405559029296,23.562057153546366,1.8763128817786465
23.49001454,1287.964111,1282.963615968828,5.000495031172022,1255.9998370010617,24.940476647516974,2.0233023202492904
23.50019367,1287.929199,1283.8243757596865,4.104823240313408,1255.4593841308474,26.18501179922609,2.1799798296129453
23.5103728,1288.439453,1284.5341534740082,3.9052995259917225,1254.9191972922868,27.26825077121871,2.3467054105028575
23.52055193,1288.928833,1285.068652963637,3.8601800363628627,1254.3792764853797,28.165551883320134,2.5238245949371914
23.53073106,1288.6352539999998,1285.4072606765928,3.227993323406963,1253.8396217101263,28.855973601493773,2.7116653649728284
23.54091019,1287.334717,1285.5338543159044,1.8008626840955912,1253.3002329665255,29.323086352168207,2.910534997210719
23.55108932,1284.734375,1285.43744937123,-0.7030743712300591,1252.7611102545793,29.555622253543078,3.1207168631077824
23.56126845,1282.861816,1285.1126476882991,-2.2508316882990584,1252.2222535742858,29.5479268951503,3.3424672188630407
23.57144758,1281.510376,1284.55986282338,-3.0494868233799934,1251.6836629256463,29.300187875269035,3.5760120224645613
23.58162671,1279.014404,1283.7853093273632,-4.7709053273631525,1251.1453383086607,28.818427199420363,3.8215438192821285
23.59180584,1276.329834,1282.8007564346442,-6.470922434644308,1250.6072797233278,28.11425796999247,4.0792187413239285
23.60198497,1275.806274,1281.6230599312485,-5.8167859312484325,1250.0694871696487,27.204419092685395,4.349153668914389
23.61216411,1275.8826900000001,1280.2734968805967,-4.390806880596529,1249.5319601196868,26.110112870473934,4.6314238904359035
23.62234324,1275.1994630000002,1278.7769480096351,-3.5774850096349837,1248.9946996295757,24.856188752423623,4.926059627635708
23.63252237,1273.9025880000002,1277.1609517855543,-3.2583637855541383,1248.4577051711187,23.470200939344984,5.233045675090623
23.6427015,1273.320679,1275.4547059818829,-2.1340269818829256,1247.9209767443149,21.981410568021403,5.552318669546476
23.65288063,1273.924683,1273.6880478474347,0.2366351525652135,1247.3845143491649,20.419767315845437,5.883766182424542
23.66305976,1274.085571,1271.8904694399637,2.1951015600363917,1246.8483179856685,18.814925391813333,6.227226062481874
23.67323889,1273.432861,1270.0902110622908,3.3426499377092114,1246.3123876538248,17.19533704030737,6.582486368158655
23.68341802,1271.6951900000001,1268.3134697982266,3.3817202017735326,1245.7767233536354,15.587460485409126,6.949285959182125
23.69359715,1268.8397220000002,1266.5837511695704,2.25597083042976,1245.241325085099,14.01511026693443,7.327315817536966
23.70377628,1265.9008789999998,1264.9213819281817,0.9794970718180593,1244.7061928482167,12.498967912487547,7.716221167477517
23.71395541,1263.976929,1263.3431917377607,0.633737262239265,1244.1713266429879,11.05626063233077,8.115604462442024
23.72413454,1263.446411,1261.8623617203407,1.5840492796592116,1243.6367264694118,9.700605947966297,8.52502930296261
23.73431367,1262.928833,1260.48842916898,2.440403831019921,1243.1023923274902,8.442011498434237,8.944025343055628
23.7444928,1262.268066,1259.2274306392442,3.040635360755914,1242.5683242172213,7.287012190170221,9.372094231852742
23.75467193,1261.05542,1258.082160433414,2.9732595665859662,1242.034522138606,6.238921674323584,9.80871662048436
23.76485106,1259.805054,1257.0525183085797,2.752535691420235,1241.5009860916448,5.298171978216473,10.253360238718532
23.7750302,1257.5219730000001,1256.1359181829716,1.38605481702848,1240.9677155525815,4.462713175113872,10.70548945527626
23.78520933,1255.552612,1255.32773621484,0.2248757851600658,1240.4347115691885,3.7284510937051536,11.164573551946239
23.79538846,1255.943115,1254.6217602799425,1.3213547200575704,1239.901973617449,3.089686442745316,11.630100219748176
23.80556759,1255.69104,1254.0106372415228,1.6804027584771575,1239.3695016973627,2.539550446910827,12.101585097249291
23.81574672,1254.129883,1253.4862865036941,0.6435964963059178,1238.8372958089303,2.0704071653112845,12.57858352945244
23.82592585,1254.0115970000002,1253.0402718697308,0.9713251302694061,1238.3053559521506,1.6742147367970235,13.060701180782992
23.83610498,1254.2910160000001,1252.664121202803,1.6268947971971102,1237.7736821270253,1.3428361968296243,13.54760287894814
23.84628411,1253.088745,1252.3495879756535,0.7391570243464685,1237.2422743335535,1.068295499979996,14.039018142120094
23.85646324,1251.4436039999998,1252.0888517516012,-0.645247751601346,1236.7111325717347,0.8429779975011096,14.534741182365389
23.86664237,1251.297974,1251.874656731762,-0.5766827317618208,1236.1802568415696,0.6597775899991477,15.034622300193094
23.8768215,1251.137451,1251.7003886292066,-0.5629376292065444,1235.6496471430578,0.5121950320522096,15.538546454096519
23.88700063,1251.420044,1251.5600902820197,-0.140046282019739,1235.1193034762,0.3943934049036245,16.046393400915967
23.89717976,1251.3532710000002,1251.4484157104873,-0.09514471048714768,1234.5892258409956,0.30121764367606,16.557972225815725
23.90735889,1251.73877,1251.3605210574303,0.3782489425695985,1234.0594142374443,0.228185293277425,17.072921526708583
23.91753802,1252.9001460000002,1251.291889602522,1.6082563974782715,1233.529868665547,0.17145548160470478,17.5905654553702
23.92771715,1253.1665039999998,1251.2380878080423,1.9284161919574672,1233.0005891253027,0.12778255845228043,18.109716124287285
23.93789629,1253.42395,1251.1944516647961,2.229498335203971,1232.4715750971388,0.09446004194054534,18.62841652571677
23.94807542,1253.729736,1251.155710031954,2.574025968046044,1231.9428276204635,0.06925981013453703,19.14362260135592
23.95825455,1253.0974119999998,1251.1155653738394,1.9818466261604044,1231.414346175441,0.050369882747700614,19.650849315650614
23.96843368,1252.2264400000001,1251.0662778079534,1.160162192046755,1230.8861307620725,0.0363343222614211,20.143812723619472
23.97861281,1250.391357,1250.998330001729,-0.6069730017291022,1230.3581813803576,0.025996786546229472,20.614151834825286
23.98879194,1248.977173,1250.9002872365338,-1.92311423653382,1229.830498030296,0.018449251596197383,21.051339954641733
23.99897107,1249.232666,1250.7589898480671,-1.5263238480670225,1229.3030807118878,0.012986565768226656,21.442922570411046
24.0091502,1249.642822,1250.560201331666,-0.9173793316658703,1228.775929425133,0.009067057413280214,21.775204849119554
24.01932933,1249.025269,1250.289759081864,-1.2644900818640963,1228.249044170032,0.006279063756332873,22.03443584807576
24.02950846,1248.8374019999999,1249.9351297150563,-1.0977277150564078,1227.7224249465849,0.004313004393602317,22.20839176407775
24.03968759,1248.744019,1249.4870922844605,-0.743073284460479,1227.1960717547904,0.002938470864355097,22.288082058805742
24.04986672,1247.0473630000001,1248.9411408992282,-1.8937778992280982,1226.66998459465,0.0019857261632526308,22.26917057841496
24.06004585,1245.0102539999998,1248.298203393704,-3.287949393704139,1226.1441634661628,0.0013309869815194796,22.152708940559542
24.07022498,1244.519775,1247.5644491186838,-3.0446741186838153,1225.6186083693296,0.0008848807306979665,21.94495586862337
24.08040411,1244.557983,1246.7502421218092,-2.1922591218092293,1225.0933193041496,0.0005835151669734023,21.65633930249254
24.09058324,1242.825928,1245.8685517880303,-3.042623788030369,1224.5682962706228,0.0003816594679115636,21.299873857939538
24.10076237,1241.9882810000001,1244.9332455944373,-2.944964594437124,1224.04353926875,0.00024760329097358257,20.889458722396267
24.11094151,1242.267212,1243.9576316215152,-1.6904196215152751,1223.5190477834003,0.0001593283562955669,20.438424509758732
24.12112064,1241.7108150000001,1242.9534641835498,-1.2426491835497018,1222.9948228450953,0.00010169191032785166,19.958539646544136
24.13129977,1240.0407710000002,1241.9304328050564,-1.889661805056221,1222.4708639384448,6.437781262591928e-05,19.459504488799023
24.1414789,1237.6051029999999,1240.8960687445422,-3.290965744542291,1221.9471710634466,4.042429996130634e-05,18.948857256795574
24.15165803,1235.726318,1239.8559201490286,-4.129602149028642,1221.423744220103,2.5177075359455665e-05,18.43215075185033
24.16183716,1235.623657,1238.8138710975854,-3.19021409758534,1220.9005834084123,1.555337103366466e-05,17.913272135802007
24.17201629,1236.171509,1237.7725043997689,-1.6009953997688626,1220.3776886283754,9.530161617637881e-06,17.3948062412318
24.18219542,1236.5151369999999,1236.733445828608,-0.21830882860808742,1219.855059879992,5.792052365184725e-06,16.87838015656364
24.19237455,1236.911743,1235.6976583381536,1.2140846618463002,1219.3326971632614,3.491573383313598e-06,16.364957683318806
24.20255368,1236.4941410000001,1234.6656760335773,1.828464966422871,1218.8106004781853,2.087691626662846e-06,15.855073467700358
24.21273281,1234.704712,1233.637780015538,1.0669319844619167,1218.2887698247625,1.2381350132052188e-06,15.3490089526404
24.22291194,1233.533081,1232.6141241016524,0.9189568983476875,1217.7672052029925,7.283265498167734e-07,14.84691817033341
