@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 14:28:00 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -9.02329E+01 -4.83826E-01  0.00000E+00
 -8.99857E+01 -4.83846E-01  0.00000E+00
 -8.97385E+01  8.41671E-01  1.34224E+00
 -8.94913E+01  8.65443E-01  1.35496E+00
 -8.92441E+01 -4.38914E-01  2.47238E-01
 -8.89969E+01 -4.83906E-01  0.00000E+00
 -8.87497E+01 -4.42366E-01  4.68618E-01
 -8.85025E+01  3.74546E-01  1.07978E+00
 -8.82553E+01  4.23439E-01  0.00000E+00
 -8.80081E+01 -4.83854E-01  0.00000E+00
 -8.77609E+01 -4.83979E-01  0.00000E+00
 -8.75137E+01 -4.83968E-01  0.00000E+00
 -8.72665E+01 -4.83981E-01  0.00000E+00
 -8.70193E+01 -4.83994E-01  0.00000E+00
 -8.67721E+01 -4.84007E-01  0.00000E+00
 -8.65249E+01 -4.84020E-01  0.00000E+00
 -8.62777E+01 -4.84033E-01  0.00000E+00
 -8.60305E+01 -4.84046E-01  0.00000E+00
 -8.57833E+01 -4.84059E-01  0.00000E+00
 -8.55361E+01 -4.84072E-01  0.00000E+00
 -8.52889E+01 -4.84085E-01  0.00000E+00
 -8.50417E+01 -4.84098E-01  0.00000E+00
 -8.47945E+01 -4.84111E-01  0.00000E+00
 -8.45473E+01 -4.84126E-01  0.00000E+00
 -8.43001E+01 -4.50709E-01  3.55553E-01
 -8.40530E+01 -4.08451E-02  7.54839E-01
 -8.38058E+01 -5.16237E-02  0.00000E+00
 -8.35586E+01  7.92054E-01  1.31564E+00
 -8.33114E+01 -3.38968E-01  4.66200E-01
 -8.30642E+01 -5.75174E-02  8.23204E-01
 -8.28170E+01  3.92479E-01  7.66869E-01
 -8.25698E+01 -8.18418E-02  0.00000E+00
 -8.23226E+01 -4.84144E-01  0.00000E+00
 -8.20754E+01 -4.81564E-01  2.75628E-01
 -8.18282E+01 -7.68897E-02  7.61524E-01
 -8.15810E+01 -7.43954E-02  3.22583E-01
 -8.13338E+01  3.14931E-01  1.11300E+00
