2theta,Intensity,Model,Residual,Background,bcc FeNi,extrapeak
23.00152163,177.88760380000002,176.7879017487421,1.0997020512579354,176.54261958736936,0.005214711546233415,0.24006744982649156
23.00880821,178.1251221,176.8446823982023,1.2804397017976896,176.592464002162,0.005255038050461791,0.24696335798984434
23.01609479,178.05213930000002,176.90176034877484,1.1503789512251785,176.6423073620189,0.005295834070671366,0.2541571526852874
23.02338138,178.10974119999997,176.95915287512366,1.1505883248763098,176.69214973534224,0.005337106979651727,0.26166603280176426
23.03066796,177.7826385,177.01687825625217,0.7657602437478204,176.74199098532625,0.005378864122966265,0.2695084068029484
23.03795454,177.7740784,177.07495635545425,0.69912204454576,176.79183118037454,0.005421113162158449,0.27770406191754093
23.04524112,177.72918700000002,177.13340842393478,0.5957785760652428,176.84167032048714,0.005463861852309512,0.28627424159534026
23.05252771,177.69812009999998,177.19225739067687,0.505862709323111,176.89150847406034,0.005507118161624751,0.2952417984549084
23.05981429,177.5845795,177.25152768258033,0.3330518174196584,176.94134550430002,0.005550890036937154,0.30463128824337876
23.06710087,177.706665,177.3112458677512,0.3954191322487759,176.99118147960402,0.005595185763633871,0.31446920238355647
23.07438746,177.6729126,177.37144059155412,0.3014720084458702,177.04101646836432,0.005640013794661434,0.32478410939513347
23.08167404,177.74839780000002,177.43214252041514,0.31625527958487964,177.0908503337954,0.005685382566697901,0.3356068040530522
23.08896062,177.7661896,177.49338505293923,0.2728045470607583,177.1406831442908,0.005731300873346335,0.3469706077750983
23.0962472,177.8201752,177.55520422939756,0.2649709706024339,177.19051489985046,0.005777777623992872,0.3589115519231236
23.10353379,177.837677,177.61763916601188,0.2200378339881297,177.24034566886064,0.0058248219742363695,0.37146867517700594
23.11082037,177.7440796,177.68073200726667,0.06334759273332224,177.2901753145474,0.00587244307130235,0.3846842496479481
23.11810695,177.69168090000002,177.74452876962724,-0.05284786962721455,177.3400039052985,0.005920650445971282,0.398604213882789
23.12539354,177.4897003,177.80907945669256,-0.31937915669254835,177.3898315094957,0.005969453827212286,0.4132784933696426
23.13268012,177.21073909999998,177.8744382000384,-0.6636991000384285,177.43965799037386,0.006018862942468875,0.428761346722086
23.1399667,177.05154419999997,177.9406642503616,-0.8891200503616403,177.48948341631632,0.006068887924478677,0.44511194612079874
23.14725328,177.1291504,178.0078221391949,-0.8786717391949139,177.53930778732308,0.006119539049322446,0.4623948128224871
23.15453987,176.9685669,178.0759824387958,-1.1074155387957774,177.58913117177022,0.0061708268790917255,0.4806804401464847
23.16182645,177.09667969999998,178.14522203525985,-1.0485423352598673,177.63895343290406,0.006222761984900312,0.5000458403708792
23.16911303,177.5132599,178.2156254189935,-0.7023655189935027,177.6887746391022,0.006275355374770956,0.5205754245165347
23.17639961,177.83781430000002,178.2872851332411,-0.4494708332410937,177.73859479036466,0.006328618218734747,0.5423617246577227
23.1836862,178.2630615,178.36030289382563,-0.0972413938256409,177.78841395506169,0.006382561999209031,0.5655063767647375
23.19097278,178.3728333,178.43479023123186,-0.061956931231861745,177.8382319964512,0.006437198220043693,0.5901210365606139
23.19825936,178.3714142,178.51087027201473,-0.139456072014724,177.88804898290505,0.00649253885697411,0.6163287502527169
23.20554595,178.4508362,178.58867878304076,-0.13784258304076502,177.9378649827891,0.006548596146354324,0.644265204105293
23.21283253,178.8330688,178.66836535255726,0.16470344744274712,177.98767985937005,0.006605382356683737,0.6740801108305313
23.22011911,178.8698273,178.75009574275393,0.11973155724606954,178.03749368101526,0.006662910257051132,0.7059391514816159
23.22740569,178.95045469999997,178.83405340622033,0.11640129377963149,178.08730644772479,0.006721192817496434,0.7400257656780437
23.23469228,178.93795780000002,178.920441913167,0.017515886833024297,178.13711822785876,0.006780243374326262,0.7765434419339006
23.24197886,179.0614014,179.00948697093787,0.051914429062122736,178.18692888469536,0.006840075312433642,0.8157180109300696
23.24926544,179.126236,179.10143996686304,0.024796033136965434,178.23673848659627,0.006900702559273933,0.8578007777074915
23.25655203,179.219101,179.19658084066128,0.02252015933871121,178.2865471019173,0.006962139354662163,0.9030715993893202
23.26383861,179.264679,179.2952213094737,-0.03054230947370229,178.33635459394534,0.007024400001171661,0.951842315527198
23.27112519,179.51109309999998,179.3977097591514,0.11338334084857138,178.38616103103763,0.007087499378508579,1.0044612287352663
23.27841177,179.3838196,179.50443535891768,-0.12061575891766552,178.43596641319425,0.0071514526161694635,1.061317493107244
23.28569836,179.2161102,179.61583354925966,-0.39972334925965924,178.48577080876512,0.007216275275824391,1.122846465218699
23.29298494,179.1236572,179.7323912391142,-0.6087340391142106,178.53557408104882,0.007281983003631884,1.189535175061747
23.30027152,179.3008118,179.85465417468507,-0.5538423746850754,178.58537629839682,0.007348592073624998,1.26192928421461
23.3075581,179.4739685,179.98323342486893,-0.5092649248689156,178.6351774608091,0.007416119043042249,1.3406398450167896
23.31484469,179.92115780000003,180.11881340534808,-0.1976556053480465,178.68497763662992,0.007484580945574976,1.4263511877725688
23.32213127,180.2178497,180.26215928889295,-0.04430958889295766,178.73477668916928,0.007553994924878645,1.5198286047988006
23.32941785,180.4056244,180.41412654530964,-0.008502145309648768,178.78457468677294,0.0076243788092328684,1.6219274797274554
23.33670444,180.4918518,180.5756687429375,-0.08381694293748865,178.83437169778082,0.007695750846982201,1.7336012943096895
23.34399102,180.5739288,180.74784439999846,-0.17391559999845185,178.88416758551162,0.007768129418386391,1.8559086850684516
23.3512776,180.66473390000002,180.9318241826549,-0.2670902826548911,178.9339624183067,0.007841533635357665,1.990020230712852
23.35856418,180.7157135,181.12889274478192,-0.41317924478192936,178.98375619616604,0.007915982963524163,2.1372205656523553
23.36585077,181.0394897,181.3404466425795,-0.30095694257951777,179.03354898742379,0.007991497436765855,2.298906157718955
23.37313735,181.37855530000002,181.56798212514974,-0.18942682514972375,179.08334065541024,0.008068097254543782,2.4765733724849697
23.38042393,181.8077393,181.81307301558368,-0.005333715583674348,179.133131268461,0.008145803417441496,2.671795943705245
23.38771052,182.3255463,182.0773271932446,0.24821910675541403,179.1829208949058,0.008224637437333645,2.886181660901457
23.3949971,182.86471559999998,182.3623156304385,0.5023999695614805,179.2327093980837,0.008304621020705014,3.1213016113341108
23.40228368,182.9266968,182.6694673643997,0.2572294356002942,179.28249684632584,0.008385776732975561,3.3785847413409007
23.40957026,183.1321716,182.99991080533633,0.13226079466366514,179.33228323963226,0.008468127583070343,3.6591594381209993
23.41685685,183.5049591,183.3542532731368,0.15070582686320222,179.38206864632699,0.008551697262660923,3.9636329295471655
23.42414343,184.16894530000002,183.73228066792225,0.43666463207776474,179.43185292976054,0.008636509702597817,4.291791228459129
23.43143001,184.6967773,184.1325776960225,0.5641996039774995,179.48163615825837,0.008722589778443741,4.642218947985702
23.43871659,185.0466156,184.5520653660952,0.49455023390478914,179.53141833182048,0.008809962871481392,5.0118370714032565
23.44600318,185.35188290000002,184.98549564042838,0.3663872595716384,179.5811995187651,0.008898655123889333,5.395397466539405
23.45328976,185.4365845,185.42496886286145,0.011615637138561397,179.6309795824543,0.008988692969410923,5.785000587437747
23.46057634,185.745163,185.8596073310702,-0.11444433107021723,179.68075859120782,0.009080103883658482,6.169768635978741
23.46786293,186.2282715,186.2755481634679,-0.047276663467897606,179.73053661333947,0.009172916048190184,6.535838634080259
23.47514951,186.55200200000002,186.6564571325977,-0.10445513259767836,179.78031351222012,0.009267157981408328,6.866876462396162
23.48243609,186.7642517,186.98471761786786,-0.22046591786786962,179.83008935616502,0.009362859325020493,7.145265402377812
23.48972267,186.8707123,187.2432852185778,-0.37257291857778796,179.87986414517422,0.009460050359597348,7.353961023043975
23.49700926,186.980072,187.41797978084475,-0.43790778084473914,179.92963794755576,0.009558762291434026,7.478783070997543
23.50429584,187.1960449,187.49972456498372,-0.30367966498371857,179.9794106266921,0.009659026733392369,7.51065491155824
23.51158242,187.46850590000003,187.48612955937952,-0.017623659379495393,180.0291822508927,0.009760876543377171,7.4471864319434475
23.51886901,187.5862885,187.38192525739586,0.2043632426041313,180.07895288846126,0.009864345454387368,7.2931080234802295
23.52615559,187.4115448,187.19811001023885,0.21343478976115193,180.12872240278898,0.009969467666390118,7.059418139783486
23.53344217,187.1870728,186.95008230161312,0.2369904983868878,180.17849086218098,0.010076278726944023,6.761515160705189
23.54072875,186.37475590000003,186.65531847743011,-0.2805625774300893,180.22825826663725,0.010184814995258522,6.4168753957976135
23.54801534,186.07681269999998,186.33118282915808,-0.2543701291581044,180.27802468445574,0.010295113966580715,6.042863030735761
23.55530192,185.93678280000003,185.99328300566367,-0.05650020566363878,180.32778997903918,0.010407213696378408,5.655085812928123
23.5625885,186.0427551,185.65451480594027,0.3882402940597274,180.37755421868684,0.01052115374180633,5.26643943351163
23.56987508,185.688446,185.32474277518702,0.3637032248129799,180.4273174033988,0.010636974593286786,4.8867883971949375
23.57716167,185.2618561,185.01093462262983,0.2509214773701558,180.47707960146718,0.01075471802352076,4.5231003031391355
23.58444825,184.70553590000003,184.7175601346765,-0.012024234676459855,180.52684067630628,0.010874426475830095,4.179845031894378
23.59173483,184.4702911,184.44708854962826,0.023202550371735242,180.57660069620962,0.010996144072390718,3.8594917093462544
23.59902142,184.262085,184.20048686769084,0.06159813230917166,180.62635972946504,0.01111991618218694,3.563007222043621
