@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/23/18 at 16:38:46 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.31266E+01 -3.52628E+00  0.00000E+00
 -7.28788E+01 -3.52628E+00  0.00000E+00
 -7.26311E+01 -3.52641E+00  0.00000E+00
 -7.23834E+01 -3.52569E+00  0.00000E+00
 -7.21357E+01  4.82851E-01  4.05369E+00
 -7.18880E+01  4.82427E+00  6.05415E+00
 -7.16403E+01  1.29949E+00  5.56103E-01
 -7.13925E+01 -1.61675E+00  2.02351E+00
 -7.11448E+01  1.98207E+00  3.49009E+00
 -7.08971E+01  1.31892E+00  2.90646E+00
 -7.06494E+01  5.74583E-01  3.50347E+00
 -7.04017E+01 -2.97432E-01  1.77385E+00
 -7.01540E+01 -8.27570E-02  2.40869E+00
 -6.99062E+01 -1.70120E+00  1.73204E+00
 -6.96585E+01 -4.08752E-01  2.42253E+00
 -6.94108E+01  5.64113E-01  3.41197E+00
 -6.91631E+01  3.13501E+00  2.73783E+00
 -6.89154E+01  4.85603E+00  3.61964E+00
 -6.86677E+01 -2.99533E-01  1.09844E+00
 -6.84199E+01 -1.44297E+00  2.10964E+00
 -6.81722E+01  1.59535E+00  2.98832E+00
 -6.79245E+01 -1.87217E-01  2.20098E+00
 -6.76768E+01  4.11990E+00  3.28692E+00
 -6.74291E+01  3.78845E+00  2.72367E+00
 -6.71814E+01  1.21591E+00  2.60824E+00
 -6.69336E+01  7.16217E-01  2.05093E+00
 -6.66859E+01  2.28057E-01  2.31847E+00
 -6.64382E+01 -1.81220E+00  1.16307E+00
 -6.61905E+01 -1.30586E-01  2.32567E+00
 -6.59428E+01  1.68066E+00  2.28488E+00
 -6.56951E+01  6.37803E-01  2.63238E+00
 -6.54473E+01  2.53092E+00  2.45195E+00
 -6.51996E+01 -1.36407E-01  1.40098E+00
 -6.49519E+01 -1.02520E+00  1.87476E+00
 -6.47042E+01  1.74412E+00  2.25668E+00
 -6.44565E+01  2.10934E+00  2.80713E+00
 -6.42088E+01  1.95794E+00  1.25873E+00
 -6.39610E+01  1.40357E-02  1.77156E+00
 -6.37133E+01 -2.25168E+00  9.82101E-01
 -6.34656E+01 -1.19238E+00  1.69419E+00
 -6.32179E+01 -1.79017E+00  1.09780E+00
