Fit results
,Deviator,background
value,6.949E-01, 3.52628E+00
error,0.000E+00, 1.25560E-01

Iteration history
Deviator,Quality,background,,
2.256E+00, 2.344E+00, 3.000E+00,  
7.855E-01, 1.585E-01, 3.400E+00, L
6.963E-01, 2.918E-03, 3.511E+00,  
6.949E-01, 2.733E-06, 3.527E+00,  
6.949E-01,, 3.526E+00,  
