Bin Midpoint,Prob
2915.5,0.0985
2916.5,0.1342
2920.5,0.3121
2921.5,0.0467
2924.5,0.2092
2925.5,0.1748
2927.5,0.3489
2929.5,0.2019
2931.5,0.404
2932.5,0.2175
2933.5,0.0469
2935.5,0.1963
2936.5,0.2259
2937.5,0.1266
2938.5,0.2132
2941.5,0.3732
2943.5,0.2399
2946.5,0.3118
2947.5,0.1895
2950.5,0.1716
2951.5,0.2068
2953.5,0.1685
2954.5,0.1502
2956.5,0.3173
2958.5,0.123
2959.5,0.2948
2960.5,0.1434
2962.5,0.1549
2963.5,0.353
2964.5,0.1407
2965.5,0.1459
2966.5,0.3074
2968.5,0.1475
2969.5,0.154
2970.5,0.2806
2971.5,0.3021
2973.5,0.1449
2974.5,0.4378
2975.5,0.1563
2977.5,0.2651
2978.5,0.2644
2979.5,0.3002
2980.5,0.3062
2982.5,0.2944
2983.5,0.2554
2984.5,0.1789
2985.5,0.1634
2986.5,0.1854
2987.5,0.4358
2988.5,0.2131
2989.5,0.3274
2990.5,0.1858
2991.5,0.1789
2992.5,0.2212
2993.5,0.4283
2994.5,0.1419
2995.5,0.1755
2996.5,0.3574
2997.5,0.1913
2998.5,0.3984
2999.5,0.2909
3000.5,0.1685
3002.5,0.3278
3003.5,0.0911
3004.5,0.8141
3005.5,0.1526
3006.5,0.454
3007.5,0.0671
3008.5,0.2823
3009.5,0.1628
3010.5,0.445
3011.5,0.2297
3012.5,0.5269
3013.5,0.3894
3014.5,0.5359
3015.5,0.0544
3016.5,0.362
3017.5,0.455
3018.5,0.7949
3019.5,0.5278
3020.5,0.2273
3021.5,0.3402
3022.5,0.3297
3023.5,0.7146
3024.5,0.3307
3025.5,0.83
3026.5,0.2367
3027.5,0.3363
3028.5,0.1667
3029.5,0.3683
3030.5,0.3878
3031.5,0.5725
3032.5,0.7244
3034.5,0.3102
3035.5,0.1988
3036.5,0.632
3037.5,0.1535
3038.5,0.6923
3039.5,0.1544
3040.5,0.178
3041.5,0.3953
3042.5,0.4648
3043.5,0.1967
3044.5,0.3295
3045.5,0.5784
3046.5,0.1643
3047.5,0.6556
3048.5,0.34
3049.5,0.2256
3050.5,0.1509
3051.5,0.5021
3052.5,0.3246
3053.5,0.4672
3054.5,0.3042
3055.5,0.318
3056.5,0.6159
3057.5,0.2541
3058.5,0.5969
3059.5,0.0464
3060.5,0.3715
3061.5,0.2724
3062.5,0.7251
3063.5,0.4585
3064.5,0.2862
3065.5,0.7181
3066.5,0.1281
3067.5,0.6009
3068.5,0.5607
3069.5,0.6242
3070.5,0.4806
3071.5,0.0978
3072.5,0.5204
3073.5,0.6606
3074.5,0.546
3075.5,0.5487
3076.5,0.2184
3077.5,0.3853
3078.5,0.4214
3079.5,0.506
3080.5,0.7412
3081.5,0.3891
3082.5,0.5718
3083.5,0.3107
3084.5,0.3629
3085.5,0.8238
3086.5,0.3344
3087.5,0.2869
3088.5,0.7233
3089.5,1.1436
3090.5,0.6366
3091.5,0.2085
3092.5,0.4278
3093.5,0.7018
3094.5,0.6917
3095.5,0.3235
3096.5,1.5916
3097.5,0.4785
3098.5,0.4312
3099.5,0.8367
3100.5,0.9943
3101.5,1.2248
3102.5,0.2801
3103.5,0.8008
3104.5,0.7768
3105.5,1.2344
3106.5,0.6627
3107.5,0.9235
3108.5,0.6856
3109.5,0.9754
3110.5,0.5658
3111.5,2.009
3112.5,0.5547
3113.5,1.0664
3114.5,0.5145
3115.5,1.2919
3116.5,1.5467
3117.5,1.7431
3118.5,0.5076
3119.5,1.4073
3120.5,1.4748
3121.5,0.9518
3122.5,1.852
3123.5,0.6376
3124.5,0.8664
3125.5,1.0015
3126.5,1.2839
3127.5,2.1591
3128.5,1.9256
3129.5,0.6109
3130.5,1.1577
3131.5,1.0342
3132.5,2.1477
3133.5,1.4187
3134.5,0.9389
3135.5,1.7206
3136.5,1.3382
3137.5,2.7623
3138.5,1.9395
3139.5,1.023
3140.5,2.2013
3141.5,3.0674
3142.5,2.9197
3143.5,2.3692
3144.5,2.7786
3145.5,2.0702
3146.5,1.3642
3147.5,3.4682
3148.5,2.1726
3149.5,1.6372
3150.5,2.1225
3151.5,3.9169
3152.5,1.6611
3153.5,1.9861
3154.5,1.5757
3155.5,3.0665
3156.5,3.094
3157.5,1.6216
3158.5,1.8436
3159.5,2.5374
3160.5,3.8097
3161.5,3.1947
3162.5,2.0396
3163.5,1.6612
3164.5,4.0051
3165.5,2.6453
3166.5,3.075
3167.5,3.3058
3168.5,3.0293
3169.5,4.5181
3170.5,2.5895
3171.5,4.9378
3172.5,4.6466
3173.5,3.5696
3174.5,6.521
3175.5,3.2111
3176.5,6.1852
3177.5,3.3783
3178.5,4.3566
3179.5,4.8161
3180.5,7.4655
3181.5,5.4129
3182.5,6.1328
3183.5,6.3939
3184.5,3.9507
3185.5,6.3369
3186.5,3.3989
3187.5,4.812
3188.5,6.5929
3189.5,3.4878
3190.5,3.9334
3191.5,6.3837
3192.5,9.4295
3193.5,5.1197
3194.5,9.893
3195.5,5.8696
3196.5,7.7139
3197.5,7.2164
3198.5,8.1913
3199.5,10.5007
3200.5,6.7368
3201.5,10.8527
3202.5,5.9092
3203.5,10.7767
3204.5,7.0265
3205.5,5.367
3206.5,4.5204
3207.5,4.5608
3208.5,6.0478
3209.5,3.9261
3210.5,5.0975
3211.5,5.0376
3212.5,3.4975
3213.5,2.8774
3214.5,1.2058
3215.5,1.1074
3216.5,0.318
3217.5,0.8193
3218.5,0.7386
3219.5,1.2486
3220.5,1.0987
3221.5,0.7745
3222.5,0.2595
3223.5,0.8929
3224.5,1.0232
3225.5,1.4148
3226.5,2.2138
3227.5,1.6173
3228.5,0.7209
3229.5,0.8253
3230.5,0.9453
3231.5,1.4028
3232.5,0.73
3233.5,0.0484
3234.5,0.1809
3235.5,0.7082
3236.5,0.3428
3237.5,0.4198
3241.5,0.131
3242.5,0.0474
3247.5,0.049
